Sentence	entity_1	entity_2	json	split
CONCLUSION: This study confirms our previous finding that selegiline in combination with L - dopa is associated with selective orthostatic hypotension.	selegiline,58,68,Chemical/Drug	L - dopa,89,97,Chemical/Drug	"[{""token"": ""selegiline"", ""start_span"": 58, ""end_span"": 68, ""type"": ""Chemical/Drug""}, {""token"": ""L - dopa"", ""start_span"": 89, ""end_span"": 97, ""type"": ""Chemical/Drug""}]"	train
The possibilities that these cardiovascular findings might be the result of non - selective inhibition of monoamine oxidase or of amphetamine and metamphetamine are discussed.	amphetamine,130,141,Chemical/Drug	metamphetamine,146,160,Chemical/Drug	"[{""token"": ""amphetamine"", ""start_span"": 130, ""end_span"": 141, ""type"": ""Chemical/Drug""}, {""token"": ""metamphetamine"", ""start_span"": 146, ""end_span"": 160, ""type"": ""Chemical/Drug""}]"	train
The results have shown that the degradation product p - choloroaniline is not a significant factor in chlorhexidine - digluconate associated erosive cystitis.	p - choloroaniline,52,70,Chemical/Drug	chlorhexidine - digluconate,102,129,Chemical/Drug	"[{""token"": ""p - choloroaniline"", ""start_span"": 52, ""end_span"": 70, ""type"": ""Chemical/Drug""}, {""token"": ""chlorhexidine - digluconate"", ""start_span"": 102, ""end_span"": 129, ""type"": ""Chemical/Drug""}]"	train
Effects of tetrandrine and fangchinoline on experimental thrombosis in mice and human platelet aggregation.	tetrandrine,11,22,Chemical/Drug	fangchinoline,27,40,Chemical/Drug	"[{""token"": ""tetrandrine"", ""start_span"": 11, ""end_span"": 22, ""type"": ""Chemical/Drug""}, {""token"": ""fangchinoline"", ""start_span"": 27, ""end_span"": 40, ""type"": ""Chemical/Drug""}]"	train
In the vitro human platelet aggregations induced by the agonists used in tests, TET and FAN showed the inhibitions dose dependently.	TET,80,83,Chemical/Drug	FAN,88,91,Chemical/Drug	"[{""token"": ""TET"", ""start_span"": 80, ""end_span"": 83, ""type"": ""Chemical/Drug""}, {""token"": ""FAN"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Chemical/Drug""}]"	train
In addition, neither TET nor FAN showed any anticoagulation activities in the measurement of the activated partial thromboplastin time ( APTT), prothrombin time ( PT) and thrombin time ( TT) using human - citrated plasma.	TET,21,24,Chemical/Drug	FAN,29,32,Chemical/Drug	"[{""token"": ""TET"", ""start_span"": 21, ""end_span"": 24, ""type"": ""Chemical/Drug""}, {""token"": ""FAN"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Chemical/Drug""}]"	train
These results suggest that antithrombosis of TET and FAN in mice may be mainly related to the antiplatelet aggregation activities.	TET,45,48,Chemical/Drug	FAN,53,56,Chemical/Drug	"[{""token"": ""TET"", ""start_span"": 45, ""end_span"": 48, ""type"": ""Chemical/Drug""}, {""token"": ""FAN"", ""start_span"": 53, ""end_span"": 56, ""type"": ""Chemical/Drug""}]"	train
Cocaine - induced mood disorder: prevalence rates and psychiatric symptoms in an outpatient cocaine - dependent sample.	Cocaine,0,7,Chemical/Drug	cocaine,92,99,Chemical/Drug	"[{""token"": ""Cocaine"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Chemical/Drug""}, {""token"": ""cocaine"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Chemical/Drug""}]"	train
243 cocaine - dependent outpatients with cocaine - induced mood disorder ( CIMD), other mood disorders, or no mood disorder were compared on measures of psychiatric symptoms.	cocaine,4,11,Chemical/Drug	cocaine,41,48,Chemical/Drug	"[{""token"": ""cocaine"", ""start_span"": 4, ""end_span"": 11, ""type"": ""Chemical/Drug""}, {""token"": ""cocaine"", ""start_span"": 41, ""end_span"": 48, ""type"": ""Chemical/Drug""}]"	train
The haemodynamic effects of propofol in combination with ephedrine in elderly patients ( ASA groups 3 and 4).	propofol,28,36,Chemical/Drug	ephedrine,57,66,Chemical/Drug	"[{""token"": ""propofol"", ""start_span"": 28, ""end_span"": 36, ""type"": ""Chemical/Drug""}, {""token"": ""ephedrine"", ""start_span"": 57, ""end_span"": 66, ""type"": ""Chemical/Drug""}]"	train
