This speculation is supported by work with cup - 5 [ 13], the c. elegans homologue of MCOLN1, since cellular localization studies suggest that the protein is found in the late endosomes and / or lysosomes.	"cellular	100	108	Cell"	"[{""token"": ""cellular"", ""start_span"": 100, ""end_span"": 108, ""type"": ""Cell""}]"
Fate - mapping studies show that the dorsoventral pigmentation boundary is not in register with a previously identified dermal cell lineage boundary, but rather with the limb dorsoventral boundary.	"cell	127	131	Cell"	"[{""token"": ""cell"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Cell""}]"
In the laboratory, color variation has been the subject of vertebrate genetics for more than a century ( Searle 1968; Silvers 1979), and many pigmentary components have been identified whose actions are understood in a cellular or organ - based context ( reviewed in Bennett and Lamoreux 2003).	"cellular	219	227	Cell"	"[{""token"": ""cellular"", ""start_span"": 219, ""end_span"": 227, ""type"": ""Cell""}]"
Ventral - specific Agouti isoforms are also expressed in developing skin from embryonic day 10. 5 ( E10. 5) and beyond and may play a role in pigment cell differentiation ( Millar et al. 1995).	"pigment cell	142	154	Cell"	"[{""token"": ""pigment cell"", ""start_span"": 142, ""end_span"": 154, ""type"": ""Cell""}]"
The boundary between dorsal and ventral color compartments in at / at mice bears superficial resemblance to dorsoventral boundaries apparent for many other mammals, but morphogenetic differences between dorsal and ventral skin seem likely to include more elements than the type of pigment made by hair follicle melanocytes.	"melanocytes	311	322	Cell"	"[{""token"": ""melanocytes"", ""start_span"": 311, ""end_span"": 322, ""type"": ""Cell""}]"
Our results indicate that the apparent uniformity of the dorsoventral boundary represents the sum of independent mechanisms that affect melanocyte density and / or differentiation, pigment - type synthesis, and hair length; surprisingly, none of these coincide with the somite - lateral plate lineage boundary.	"melanocyte	136	146	Cell"	"[{""token"": ""melanocyte"", ""start_span"": 136, ""end_span"": 146, ""type"": ""Cell""}]"
Embryonic expression and transplantation studies suggest that Tbx15 is required to establish certain characteristics of dorsal patterning in mesenchymal cells of the developing flank.	"mesenchymal cells	141	158	Cell"	"[{""token"": ""mesenchymal cells"", ""start_span"": 141, ""end_span"": 158, ""type"": ""Cell""}]"
Furthermore, dorsoventral differences in pigmentation can represent differences in the number and / or differentiated state of pigment cells, as well as the type of pigment synthesized in response to expression of Agouti.	"pigment cells	127	140	Cell"	"[{""token"": ""pigment cells"", ""start_span"": 127, ""end_span"": 140, ""type"": ""Cell""}]"
Melanin content of individual hairs is likely to be influenced both by the number of pigment cells and their follicular environment.	"pigment cells	85	98	Cell"	"[{""token"": ""pigment cells"", ""start_span"": 85, ""end_span"": 98, ""type"": ""Cell""}]"
This same region may serve as a boundary between dorsal and ventral skin by inhibiting melanocyte differentiation, by promoting pheomelanin synthesis, and by supporting a progressive increase in hair growth from ventrum to dorsum.	"melanocyte	87	97	Cell"	"[{""token"": ""melanocyte"", ""start_span"": 87, ""end_span"": 97, ""type"": ""Cell""}]"
While the positional cloning work was underway, one of us ( A. Russ) generated an independent mutation of Tbx15 by gene targeting in embryonic stem cells.	"stem cells	143	153	Cell"	"[{""token"": ""stem cells"", ""start_span"": 143, ""end_span"": 153, ""type"": ""Cell""}]"
In P3. 5 skin, Tbx15 is expressed in both dorsal and ventral skin, most strongly in the condensed upper dermis and developing dermal sheaths of hair follicles; faint expression can also be detected in rare dermal papillae cells ( Figure 4B).	"dermal papillae cells	206	227	Cell"	"[{""token"": ""dermal papillae cells"", ""start_span"": 206, ""end_span"": 227, ""type"": ""Cell""}]"
In P4. 5 skin, expression of Agouti is also extended dorsally in deH / deH animals and is most apparent in the midflank region within the upper dermis and dermal papillae cells ( Figure 6B).	"dermal papillae cells	155	176	Cell"	"[{""token"": ""dermal papillae cells"", ""start_span"": 155, ""end_span"": 176, ""type"": ""Cell""}]"
"In cell lineage studies carried out in the chick system, the notch serves as a landmark for the boundary between dermis derived from somitic mesoderm and dermis derived from lateral plate mesoderm and has been termed the "" lateral somitic frontier "" ( Olivera - Martinez et al. 2000; Sudo et al. 2001; Burke and Nowicki 2003; Nowicki et al. 2003)."	"cell	3	7	Cell"	"[{""token"": ""cell"", ""start_span"": 3, ""end_span"": 7, ""type"": ""Cell""}]"
The visual boundary between dorsal and ventral skin in at / at mice is reminiscent of other systems in which adjacent compartments enforce a binary choice between alternative patterns of gene expression and cell fate ( reviewed in Dahmann and Basler 1999).	"cell	207	211	Cell"	"[{""token"": ""cell"", ""start_span"": 207, ""end_span"": 211, ""type"": ""Cell""}]"
However, Agouti mRNA in both embryonic and postnatal skin is distributed along a gradient whose dorsal boundary is indistinct and overlaps with two additional gradients recognized by their effects on hair length and histochemical staining for melanocytes.	"melanocytes	243	254	Cell"	"[{""token"": ""melanocytes"", ""start_span"": 243, ""end_span"": 254, ""type"": ""Cell""}]"
Cell lineage studies should provide a definitive answer, but we favor the latter hypothesis, because measurements of dorsoventral regions according to hair color in deH / deH mice revealed a small increase of the cream - colored ventral region in addition to the approximate doubling of the yellow flank region ( see Figure 2).	"Cell	0	4	Cell"	"[{""token"": ""Cell"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Cell""}]"
In either case, the targets of Tbx15 action in the skin include genes in addition to Agouti, since hair length and melanocyte distribution exhibit a demonstrable, albeit subtle, alteration in animals that carry a null Agouti allele.	"melanocyte	115	125	Cell"	"[{""token"": ""melanocyte"", ""start_span"": 115, ""end_span"": 125, ""type"": ""Cell""}]"
( Ectopic pigmentation of the ventral footpads that develops in En1 mutant mice is unrelated to pigment - type synthesis and instead likely reflects a requirement for En1, independent of Wnt7a, to repress migration or proliferation ( or both) of pigment cells in ventral epidermis [ Cygan et al. 1997; Loomis et al. 1998].)	"pigment cells	246	259	Cell"	"[{""token"": ""pigment cells"", ""start_span"": 246, ""end_span"": 259, ""type"": ""Cell""}]"
The lateral somitic frontier, defined as the lineage boundary between somite - derived versus lateral plate - derived mesoderm, is established during somitogenesis early in development ( Mauger 1972; Christ et al. 1983; Olivera - Martinez et al. 2000; Nowicki et al. 2003), but remains distinct in postnatal animals despite the potential for extensive cell mixing ( see Figure 8).	"cell	352	356	Cell"	"[{""token"": ""cell"", ""start_span"": 352, ""end_span"": 356, ""type"": ""Cell""}]"
An additional dorsoventral domain that is not externally apparent has emerged from studies of Msx1, whose expression marks a subgroup of somite - derived mesenchymal cells that contribute to dermis in a narrow stripe along the paraspinal region ( Houzelstein et al. 2000).	"mesenchymal cells	154	171	Cell"	"[{""token"": ""mesenchymal cells"", ""start_span"": 154, ""end_span"": 171, ""type"": ""Cell""}]"
Thus, there exist at least three distinct boundaries in postnatal mammalian skin that are parallel to the sagittal plane, marked by differences in pigment - type synthesis, differences in cell lineage, and differences in expression of Msx1.	"cell	188	192	Cell"	"[{""token"": ""cell"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Cell""}]"
This method is sufficient to stain interfollicular melanocytes without creating a high background.	"melanocytes	51	62	Cell"	"[{""token"": ""melanocytes"", ""start_span"": 51, ""end_span"": 62, ""type"": ""Cell""}]"
( A) A tricolor pigmentation pattern is generated by the combination of distinct mechanisms that affect distribution of Agouti mRNA and histochemical staining for melanocytes; effects of the latter mechanism by itself are evident in ae / ae mice ( see Figure 1).	"melanocytes	163	174	Cell"	"[{""token"": ""melanocytes"", ""start_span"": 163, ""end_span"": 174, ""type"": ""Cell""}]"
The distributions of Agouti mRNA and histochemical staining for melanocytes are both affected by Tbx15 and are externally evident by a widening of the lateral stripe and an increased proportion of total skin occupied by the cream - colored area.	"melanocytes	64	75	Cell"	"[{""token"": ""melanocytes"", ""start_span"": 64, ""end_span"": 75, ""type"": ""Cell""}]"
Cholesterol is a necessary membrane constituent of all mammalian, reptile and avian cells, as well as a few other organisms, but not all eukaryotic organisms.	"cells	84	89	Cell"	"[{""token"": ""cells"", ""start_span"": 84, ""end_span"": 89, ""type"": ""Cell""}]"
Lung development is a complex process that involves branching morphogenesis of epithelium, interstitial development including vasculogenesis, cellular differentiation, biochemical maturation and physical growth.	"cellular	142	150	Cell"	"[{""token"": ""cellular"", ""start_span"": 142, ""end_span"": 150, ""type"": ""Cell""}]"
Overexpression of Shh in the distal lung epithelium resulted in the absence of functional alveoli and an increase in interstitial tissue caused by an increased proliferation of both epithelial and mesenchyme cells [ 26].	"epithelial and mesenchyme cells	182	213	Cell"	"[{""token"": ""epithelial and mesenchyme cells"", ""start_span"": 182, ""end_span"": 213, ""type"": ""Cell""}]"
It has been reported that inhibition of cholesterol biosynthesis by chemical inhibitors of Dhcr7 also led to a disturbance of the Shh signaling with abnormal embryogenesis [ 27, 28], and severe sterol deprivation can indeed inhibit the processing of transfected Shh in cultured mammalian cells [ 29].	"cells	288	293	Cell"	"[{""token"": ""cells"", ""start_span"": 288, ""end_span"": 293, ""type"": ""Cell""}]"
Differentiation of type II alveolar epithelial cells ( AECs) appeared normal but differentiation of type I AECs was severely impaired.	"epithelial cells	36	52	Cell"	"[{""token"": ""epithelial cells"", ""start_span"": 36, ""end_span"": 52, ""type"": ""Cell""}]"
Attenuated cell proliferation in late gestational Dhcr7 - / - lungs	"cell	11	15	Cell"	"[{""token"": ""cell"", ""start_span"": 11, ""end_span"": 15, ""type"": ""Cell""}]"
Cell proliferation was examined by immunostaining for PCNA and also by BrdU incorporation.	"Cell	0	4	Cell"	"[{""token"": ""Cell"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Cell""}]"
When lungs were stained for pHH3, a marker of active cell division, a clear reduction of pHH3 expression in the epithelium of knockout lung was observed at E20. 5 but not at E14. 5 ( Fig. 4, panels K, L, O and P).	"cell	53	57	Cell"	"[{""token"": ""cell"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Cell""}]"
In contrast, using the TUNEL assay, no apparent differences in cell apoptosis rates were observed between wild - type and knockout lungs at E18. 5 ( Fig. 4, cf. panels M and N).	"cell	63	67	Cell"	"[{""token"": ""cell"", ""start_span"": 63, ""end_span"": 67, ""type"": ""Cell""}]"
Both PCNA and BrdU labeled cells in both epithelial and mesenchymal regions were comparable at early stages ( E14. 5 for PCNA and E13. 5 for BrdU) between wild - type ( + / +) and knockout ( - / -) lungs.	"cells in both epithelial and mesenchymal regions	27	75	Cell"	"[{""token"": ""cells in both epithelial and mesenchymal regions"", ""start_span"": 27, ""end_span"": 75, ""type"": ""Cell""}]"
Positively stained cells in distal lungs at late stage ( E20. 5 for PCNA and E18. 5 for BrdU) from knockout lungs were markedly reduced, compared with wild - type.	"cells	19	24	Cell"	"[{""token"": ""cells"", ""start_span"": 19, ""end_span"": 24, ""type"": ""Cell""}]"
The pHH3 immunostaining was comparable between wild - type and knockout lungs at E14. 5, and the lungs from wild - type at E20. 5 showed a high index of positive cells, whereas lungs from knockout showed a apparent reduced staining pattern.	"cells	162	167	Cell"	"[{""token"": ""cells"", ""start_span"": 162, ""end_span"": 167, ""type"": ""Cell""}]"
Note the dividing cells are mainly epithelial.	"cells	18	23	Cell"	"[{""token"": ""cells"", ""start_span"": 18, ""end_span"": 23, ""type"": ""Cell""}]"
Dhcr7 - / - lungs showed abnormal differentiation of type I alveolar epithelial cells ( AECs)	"epithelial cells	69	85	Cell"	"[{""token"": ""epithelial cells"", ""start_span"": 69, ""end_span"": 85, ""type"": ""Cell""}]"
Instead, these saccular structures were lined by a low columnar epithelium that lacked flattened type I - like cells with the presence of many undeveloped or arrested epithelial tubules ( Fig. 7B).	"cells	111	116	Cell"	"[{""token"": ""cells"", ""start_span"": 111, ""end_span"": 116, ""type"": ""Cell""}]"
Megalin, a low density lipoprotein receptor ( LDLR) gene family member, is expressed by embryonic epithelial cells and can function as an endocytic Shh receptor [ 32].	"epithelial cells	98	114	Cell"	"[{""token"": ""epithelial cells"", ""start_span"": 98, ""end_span"": 114, ""type"": ""Cell""}]"
In contrast, though megalin staining was detected in developing saccules in knockout embryonic lungs, its expression was confined to undifferentiated cuboidal cells ( Fig. 7H), further indicating a delay in type I AECs differentiation in the knockout lungs.	"cells	159	164	Cell"	"[{""token"": ""cells"", ""start_span"": 159, ""end_span"": 164, ""type"": ""Cell""}]"
Megalin expression ( Meg) was detected in the airway epithelial cells, but not in proximal bronchiole epithelial cells ( data not shown) in the lungs from both wild - type and knockout at E20. 5.	"epithelial cells	53	69	Cell"	"[{""token"": ""epithelial cells"", ""start_span"": 53, ""end_span"": 69, ""type"": ""Cell""}]"
The elongated megalin - positive epithelial cells, lining the normally developed sacculi, were readily evident in many areas of the wild - type lungs.	"epithelial cells	33	49	Cell"	"[{""token"": ""epithelial cells"", ""start_span"": 33, ""end_span"": 49, ""type"": ""Cell""}]"
At E20. 5 of wild - type lungs, both cav - 1 alpha and PECAM - 1 staining demonstrated an extensive vascular network in the well developed saccules, with staining observed in close proximity to flat epithelial cells lining the air spaces ( panels E and G, arrows).	"epithelial cells	199	215	Cell"	"[{""token"": ""epithelial cells"", ""start_span"": 199, ""end_span"": 215, ""type"": ""Cell""}]"
However, delayed vascular development was observed in knockout lungs, showing capillaries ( panels F and H, arrows) of the knockout lungs at E20. 5 were embedded in a relatively thick mesenchyme around the undeveloped epithelial tubules in which the epithelial cells were remained cuboidal ( arrowheads).	"epithelial cells	250	266	Cell"	"[{""token"": ""epithelial cells"", ""start_span"": 250, ""end_span"": 266, ""type"": ""Cell""}]"
At E10. 5, the distribution of Shh was detected in the epithelial cells of lung buds ( Fig. 9, left panel: C and D), as well as in the more typical Shh - expressing locations, such as the floor plate, notochord and mid gut ( Fig. 9, left panel: A - D).	"epithelial cells	55	71	Cell"	"[{""token"": ""epithelial cells"", ""start_span"": 55, ""end_span"": 71, ""type"": ""Cell""}]"
Shh staining was restricted to epithelial cells in the distal region of the primordial tubes of lungs at E13. 5 and E15. 5.	"epithelial cells	31	47	Cell"	"[{""token"": ""epithelial cells"", ""start_span"": 31, ""end_span"": 47, ""type"": ""Cell""}]"
Note that proximal epithelial cells of primordial tubes were not immunostained for Shh ( E and F, arrows).	"epithelial cells	19	35	Cell"	"[{""token"": ""epithelial cells"", ""start_span"": 19, ""end_span"": 35, ""type"": ""Cell""}]"
Shh was detected in the lung epithelial cells on E18. 5, and mainly in the conducting airways in the neonates.	"lung epithelial cells	24	45	Cell"	"[{""token"": ""lung epithelial cells"", ""start_span"": 24, ""end_span"": 45, ""type"": ""Cell""}]"
Note that the proximal epithelial cells of primordial tubes were also not immunostained for Ptch at E13. 5 lungs ( arrows).	"epithelial cells	23	39	Cell"	"[{""token"": ""epithelial cells"", ""start_span"": 23, ""end_span"": 39, ""type"": ""Cell""}]"
The expression of Ptch was in concordance with that of Shh ( Fig 9, left and right panels), showing lung epithelial cell expression.	"lung epithelial cell	100	120	Cell"	"[{""token"": ""lung epithelial cell"", ""start_span"": 100, ""end_span"": 120, ""type"": ""Cell""}]"
COS - 1 cells, transfected with full length Shh cDNA ( capable of endogenous autocleavage) or a truncated Shh cDNA ( Shh - N, expression of the shorter form constitutively) were used as controls ( Fig. 11, tracks 1 and 2).	"cells	8	13	Cell"	"[{""token"": ""cells"", ""start_span"": 8, ""end_span"": 13, ""type"": ""Cell""}]"
Transfection of COS cells with the constitutive truncated Shh - N cDNA led to two slower migrating bands that correspond to truncated Shh, but which are thought to be generated by differences in lipid modifications, as previously demonstrated [ 35].	"cells	20	25	Cell"	"[{""token"": ""cells"", ""start_span"": 20, ""end_span"": 25, ""type"": ""Cell""}]"
Western blotting of lysates from wild - type ( track 3), heterozygous ( track 4) and knockout ( track 5) embryos at E11. 5, or COS1 cells transfected with Shh ( track 1) or Shh - N ( track 2) were probed with anti - Shh - N19 antibodies.	"cells	132	137	Cell"	"[{""token"": ""cells"", ""start_span"": 132, ""end_span"": 137, ""type"": ""Cell""}]"
20 mu g of lysate proteins from Shh transfected COS1 cells and 75 mu g from embryos was loaded.	"cells	53	58	Cell"	"[{""token"": ""cells"", ""start_span"": 53, ""end_span"": 58, ""type"": ""Cell""}]"
Both unprocessed ( Shh, upper arrow ~ 45 kDa, faint signal) and processed ( Shh - Np, lowest arrow, strong signal, track 1) forms of Shh were detected from Shh transfected COS1 cells.	"cells	177	182	Cell"	"[{""token"": ""cells"", ""start_span"": 177, ""end_span"": 182, ""type"": ""Cell""}]"
The two slower migrating bands in Shh - N transfected COS1 cells ( track 2) represented Shh - N proteins with different lipid modifications at its N terminus.	"cells	59	64	Cell"	"[{""token"": ""cells"", ""start_span"": 59, ""end_span"": 64, ""type"": ""Cell""}]"
We show here that the differentiation of type I AECs but not type II AECs in Dhcr7 - / - lungs was blocked or delayed, as indicated by fewer flattened type I cells and by reduced expression of markers of type I AECs, T1 alpha and AQP5.	"cells	158	163	Cell"	"[{""token"": ""cells"", ""start_span"": 158, ""end_span"": 163, ""type"": ""Cell""}]"
In a recent in vitro study [ 43], mouse embryonic fibroblasts ( MEFs) from Dhcr7 - / - embryos, grown in lipid - depleted culture and transiently treated with cyclodextrin, showed no affect on Shh processing.	"fibroblasts	50	61	Cell"	"[{""token"": ""fibroblasts"", ""start_span"": 50, ""end_span"": 61, ""type"": ""Cell""}]"
In contrast, when CHO cells, that stably expressed Shh, were subjected to sterol deprivation, an arrest of Shh autoprocessing was clearly demonstrable [ 29].	"cells	22	27	Cell"	"[{""token"": ""cells"", ""start_span"": 22, ""end_span"": 27, ""type"": ""Cell""}]"
Assessment of cell proliferation / Division / death	"cell	14	18	Cell"	"[{""token"": ""cell"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Cell""}]"
