Regulation of Saccharomyces cerevisiae kinetochores by the type 1 phosphatase Glc7p.	"type 1 phosphatase	59	77	Gene_or_gene_product"	"Glc7p	78	83	Gene_or_gene_product"	"[{""token"": ""type 1 phosphatase"", ""start_span"": 59, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""Glc7p"", ""start_span"": 78, ""end_span"": 83, ""type"": ""Gene_or_gene_product""}]"
Furthermore, addition of recombinant Ndc10p reconstitutes the microtubule - binding activity of a glc7 - 10 extract to wild - type levels.	"Ndc10p	37	43	Gene_or_gene_product"	"glc7 - 10	98	107	Gene_or_gene_product"	"[{""token"": ""Ndc10p"", ""start_span"": 37, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""glc7 - 10"", ""start_span"": 98, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}]"
We have cloned the human Na + - dependent multivitamin transporter ( SMVT), which transports the water - soluble vitamins pantothenate, biotin, and lipoate, from a placental choriocarcinoma cell line ( JAR).	"Na + - dependent multivitamin transporter	25	66	Gene_or_gene_product"	"SMVT	69	73	Gene_or_gene_product"	"[{""token"": ""Na + - dependent multivitamin transporter"", ""start_span"": 25, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""SMVT"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}]"
In this study, we investigated the relative importance of aldose reductase versus aldehyde reductase in the formation of DHPG from DHMAL.	"aldose reductase	58	74	Gene_or_gene_product"	"aldehyde reductase	82	100	Gene_or_gene_product"	"[{""token"": ""aldose reductase"", ""start_span"": 58, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""aldehyde reductase"", ""start_span"": 82, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}]"
Although aldehyde reductase also generated DHPG, its activity was much lower than that of aldose reductase.	"aldehyde reductase	9	27	Gene_or_gene_product"	"aldose reductase	90	106	Gene_or_gene_product"	"[{""token"": ""aldehyde reductase"", ""start_span"": 9, ""end_span"": 27, ""type"": ""Gene_or_gene_product""}, {""token"": ""aldose reductase"", ""start_span"": 90, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}]"
With northern blotting, the expression of both aldose reductase and aldehyde reductase was detected in rat superior cervical ganglia.	"aldose reductase	47	63	Gene_or_gene_product"	"aldehyde reductase	68	86	Gene_or_gene_product"	"[{""token"": ""aldose reductase"", ""start_span"": 47, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""aldehyde reductase"", ""start_span"": 68, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}]"
The present study confirmed that aldose reductase generates DHPG from NE in the presence of MAO.	"aldose reductase	33	49	Gene_or_gene_product"	"MAO	92	95	Gene_or_gene_product"	"[{""token"": ""aldose reductase"", ""start_span"": 33, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAO"", ""start_span"": 92, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}]"
In rat sympathetic neurons, aldose reductase appears to be more important than aldehyde reductase for the formation of DHPG.	"aldose reductase	28	44	Gene_or_gene_product"	"aldehyde reductase	79	97	Gene_or_gene_product"	"[{""token"": ""aldose reductase"", ""start_span"": 28, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""aldehyde reductase"", ""start_span"": 79, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}]"
However, when aldose reductase is inhibited, it appears that aldehyde reductase can compensate for the conversion of DHMAL to DHPG, indicating redundancy in the reduction pathway.	"aldose reductase	14	30	Gene_or_gene_product"	"aldehyde reductase	61	79	Gene_or_gene_product"	"[{""token"": ""aldose reductase"", ""start_span"": 14, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""aldehyde reductase"", ""start_span"": 61, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}]"
We further showed, in a combined enzymatic assay, that human deoxycytidine kinase and UMP - CMP kinase together phosphorylated araC, dFdC, and 2 ', 3 ' - dideoxycytidine to their diphosphate forms.	"deoxycytidine kinase	61	81	Gene_or_gene_product"	"UMP - CMP kinase	86	102	Gene_or_gene_product"	"[{""token"": ""deoxycytidine kinase"", ""start_span"": 61, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}, {""token"": ""UMP - CMP kinase"", ""start_span"": 86, ""end_span"": 102, ""type"": ""Gene_or_gene_product""}]"
We further expressed the UMP - CMP kinase as a fusion protein to the green fluorescent protein in Chinese hamster ovary cells, and showed that the fusion protein was located in the cytosol and nucleus.	"UMP - CMP kinase	25	41	Gene_or_gene_product"	"green fluorescent protein	69	94	Gene_or_gene_product"	"[{""token"": ""UMP - CMP kinase"", ""start_span"": 25, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""green fluorescent protein"", ""start_span"": 69, ""end_span"": 94, ""type"": ""Gene_or_gene_product""}]"
These complexes are held in an inactive state via phosphorylation of Tyr19 in the ATP - binding loop of Cdc28 by the Swe1 protein kinase.	"Cdc28	104	109	Gene_or_gene_product"	"Swe1	117	121	Gene_or_gene_product"	"[{""token"": ""Cdc28"", ""start_span"": 104, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""Swe1"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Gene_or_gene_product""}]"
Protein kinase C ( PKC), a family of related serine - threonine kinases, is a key player in the cellular responses mediated by the second messenger diacylglycerol ( DAG) and the phorbol ester tumor promoters.	"Protein kinase C	0	16	Gene_or_gene_product"	"PKC	19	22	Gene_or_gene_product"	"[{""token"": ""Protein kinase C"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKC"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}]"
Differential roles of TLR2 and TLR4 in recognition of gram - negative and gram - positive bacterial cell wall components.	"TLR2	22	26	Gene_or_gene_product"	"TLR4	31	35	Gene_or_gene_product"	"[{""token"": ""TLR2"", ""start_span"": 22, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR4"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}]"
To investigate in vivo roles of TLR2, we generated TLR2 - deficient mice.	"TLR2	32	36	Gene_or_gene_product"	"TLR2	51	55	Gene_or_gene_product"	"[{""token"": ""TLR2"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}]"
In contrast to LPS unresponsiveness in TLR4 - deficient mice, TLR2 - deficient mice responded to LPS to the same extent as wild - type mice.	"TLR4	39	43	Gene_or_gene_product"	"TLR2	62	66	Gene_or_gene_product"	"[{""token"": ""TLR4"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 62, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}]"
Cdc42 - and sphingosine - stimulated Pak1 activity can be inhibited in trans by recombinant ID peptide, indicating similarities in their mode of activation.	"Cdc42	0	5	Gene_or_gene_product"	"Pak1	37	41	Gene_or_gene_product"	"[{""token"": ""Cdc42"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pak1"", ""start_span"": 37, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}]"
The p73 gene located at 1p36. 3 encodes for a protein with significant similarity to p53.	"p73	4	7	Gene_or_gene_product"	"p53	85	88	Gene_or_gene_product"	"[{""token"": ""p73"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}]"
To investigate the penetrance of p73 in gastric carcinogenesis, we analyzed the expression, allelotype, and mutation of p73 in five cell lines and 75 tissues.	"p73	33	36	Gene_or_gene_product"	"p73	120	123	Gene_or_gene_product"	"[{""token"": ""p73"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""p73"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}]"
