Nuclear import of wild - type MAPK ( mol. wt 42 kDa) was induced by activation of the MAPK pathway even in the presence of wheat germ agglutinin or dominant - negative Ran, whereas nuclear import of beta - galactosidase ( beta - gal) - fused MAPK ( mol. wt 160 kDa), which occurred in response to stimuli, was completely blocked by these inhibitors.	"MAPK	30	34	Gene_or_gene_product"	"MAPK	86	90	Gene_or_gene_product"	"agglutinin	134	144	Gene_or_gene_product"	"Ran	168	171	Gene_or_gene_product"	"beta - galactosidase	199	219	Gene_or_gene_product"	"beta - gal	222	232	Gene_or_gene_product"	"MAPK	242	246	Gene_or_gene_product"	"[{""token"": ""MAPK"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAPK"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""agglutinin"", ""start_span"": 134, ""end_span"": 144, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ran"", ""start_span"": 168, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - galactosidase"", ""start_span"": 199, ""end_span"": 219, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - gal"", ""start_span"": 222, ""end_span"": 232, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAPK"", ""start_span"": 242, ""end_span"": 246, ""type"": ""Gene_or_gene_product""}]"
Genetic epistasis analyses, the phosphorylation of Pkc1 by Pkh2 in vitro, and reduced Pkc1 activity in the pkh1 ( D398G) pkh2 mutant indicate that Pkh functions upstream of Pkc1.	"Pkc1	51	55	Gene_or_gene_product"	"Pkh2	59	63	Gene_or_gene_product"	"Pkc1	86	90	Gene_or_gene_product"	"pkh1	107	111	Gene_or_gene_product"	"pkh2	121	125	Gene_or_gene_product"	"Pkh	147	150	Gene_or_gene_product"	"Pkc1	173	177	Gene_or_gene_product"	"[{""token"": ""Pkc1"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pkh2"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pkc1"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""pkh1"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""pkh2"", ""start_span"": 121, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pkh"", ""start_span"": 147, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pkc1"", ""start_span"": 173, ""end_span"": 177, ""type"": ""Gene_or_gene_product""}]"
Cooperation of Toll - like receptor 2 and 6 for cellular activation by soluble tuberculosis factor and Borrelia burgdorferi outer surface protein A lipoprotein: role of Toll - interacting protein and IL - 1 receptor signaling molecules in Toll - like receptor 2 signaling.	"Toll - like receptor 2	15	37	Gene_or_gene_product"	"6	42	43	Gene_or_gene_product"	"soluble tuberculosis factor	71	98	Gene_or_gene_product"	"outer surface protein A lipoprotein	124	159	Gene_or_gene_product"	"Toll - interacting protein	169	195	Gene_or_gene_product"	"IL - 1	200	206	Gene_or_gene_product"	"Toll - like receptor 2	239	261	Gene_or_gene_product"	"[{""token"": ""Toll - like receptor 2"", ""start_span"": 15, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""6"", ""start_span"": 42, ""end_span"": 43, ""type"": ""Gene_or_gene_product""}, {""token"": ""soluble tuberculosis factor"", ""start_span"": 71, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""outer surface protein A lipoprotein"", ""start_span"": 124, ""end_span"": 159, ""type"": ""Gene_or_gene_product""}, {""token"": ""Toll - interacting protein"", ""start_span"": 169, ""end_span"": 195, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1"", ""start_span"": 200, ""end_span"": 206, ""type"": ""Gene_or_gene_product""}, {""token"": ""Toll - like receptor 2"", ""start_span"": 239, ""end_span"": 261, ""type"": ""Gene_or_gene_product""}]"
Moreover, we show that Toll - interacting protein ( Tollip) coimmunoprecipitates with TLR2 and TLR4 using HEK 293 cells, and overexpression of Tollip inhibits NF - kappaB activation in response to TLR2 and TLR4 signaling.	"Toll - interacting protein	23	49	Gene_or_gene_product"	"Tollip	52	58	Gene_or_gene_product"	"TLR2	86	90	Gene_or_gene_product"	"TLR4	95	99	Gene_or_gene_product"	"Tollip	143	149	Gene_or_gene_product"	"TLR2	197	201	Gene_or_gene_product"	"TLR4	206	210	Gene_or_gene_product"	"[{""token"": ""Toll - interacting protein"", ""start_span"": 23, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tollip"", ""start_span"": 52, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR4"", ""start_span"": 95, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tollip"", ""start_span"": 143, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 197, ""end_span"": 201, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR4"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Gene_or_gene_product""}]"
Collectively, these findings suggest that there is functional interaction between TLR2 and TLR6 in the cellular response to STF and OspA - L in addition to S. epidermidis ( PSM) Ags, and that engagement of TLR2 triggers a signaling cascade, which shares the IL - 1R signaling molecules, similar to the TLR4 - LPS signaling cascade.	"TLR2	82	86	Gene_or_gene_product"	"TLR6	91	95	Gene_or_gene_product"	"STF	124	127	Gene_or_gene_product"	"OspA - L	132	140	Gene_or_gene_product"	"TLR2	206	210	Gene_or_gene_product"	"IL - 1R	258	265	Gene_or_gene_product"	"TLR4	302	306	Gene_or_gene_product"	"[{""token"": ""TLR2"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR6"", ""start_span"": 91, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""STF"", ""start_span"": 124, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""OspA - L"", ""start_span"": 132, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1R"", ""start_span"": 258, ""end_span"": 265, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR4"", ""start_span"": 302, ""end_span"": 306, ""type"": ""Gene_or_gene_product""}]"
We also demonstrate that PIG - S and PIG - T form a protein complex with GAA1 and GPI8, and that PIG - T maintains the complex by stabilizing the expression of GAA1 and GPI8.	"PIG - S	25	32	Gene_or_gene_product"	"PIG - T	37	44	Gene_or_gene_product"	"GAA1	73	77	Gene_or_gene_product"	"GPI8	82	86	Gene_or_gene_product"	"PIG - T	97	104	Gene_or_gene_product"	"GAA1	160	164	Gene_or_gene_product"	"GPI8	169	173	Gene_or_gene_product"	"[{""token"": ""PIG - S"", ""start_span"": 25, ""end_span"": 32, ""type"": ""Gene_or_gene_product""}, {""token"": ""PIG - T"", ""start_span"": 37, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""GAA1"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""GPI8"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""PIG - T"", ""start_span"": 97, ""end_span"": 104, ""type"": ""Gene_or_gene_product""}, {""token"": ""GAA1"", ""start_span"": 160, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}, {""token"": ""GPI8"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Gene_or_gene_product""}]"
The kinetochore checkpoint pathway, involving the Mad1, Mad2, Mad3, Bub1, Bub3 and Mps1 proteins, prevents anaphase entry and mitotic exit by inhibiting the anaphase promoting complex activator Cdc20 in response to monopolar attachment of sister kinetochores to spindle fibres.	"Mad1	50	54	Gene_or_gene_product"	"Mad2	56	60	Gene_or_gene_product"	"Mad3	62	66	Gene_or_gene_product"	"Bub1	68	72	Gene_or_gene_product"	"Bub3	74	78	Gene_or_gene_product"	"Mps1	83	87	Gene_or_gene_product"	"Cdc20	194	199	Gene_or_gene_product"	"[{""token"": ""Mad1"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mad2"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mad3"", ""start_span"": 62, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bub1"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bub3"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mps1"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc20"", ""start_span"": 194, ""end_span"": 199, ""type"": ""Gene_or_gene_product""}]"
Here for the first time, we report that HSP70 - induced proinflammatory cytokine production is mediated via the MyD88 / IRAK / NF - kappaB signal transduction pathway and that HSP70 utilizes both TLR2 ( receptor for Gram - positive bacteria) and TLR4 ( receptor for Gram - negative bacteria) to transduce its proinflammatory signal in a CD14 - dependent fashion.	"HSP70	40	45	Gene_or_gene_product"	"MyD88	112	117	Gene_or_gene_product"	"IRAK	120	124	Gene_or_gene_product"	"HSP70	176	181	Gene_or_gene_product"	"TLR2	196	200	Gene_or_gene_product"	"TLR4	246	250	Gene_or_gene_product"	"CD14	337	341	Gene_or_gene_product"	"[{""token"": ""HSP70"", ""start_span"": 40, ""end_span"": 45, ""type"": ""Gene_or_gene_product""}, {""token"": ""MyD88"", ""start_span"": 112, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}, {""token"": ""IRAK"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}, {""token"": ""HSP70"", ""start_span"": 176, ""end_span"": 181, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 196, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR4"", ""start_span"": 246, ""end_span"": 250, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD14"", ""start_span"": 337, ""end_span"": 341, ""type"": ""Gene_or_gene_product""}]"
Finally, we define a motif in Crz1p, PIISIQ, similar to the PxIxIT docking site for calcineurin on the mammalian transcription factor NFAT, that mediates the in vivo interaction between calcineurin and Crz1p and is required for calcineurin - dependent regulation of Crz1p nuclear export and activity.	"Crz1p	30	35	Gene_or_gene_product"	"calcineurin	84	95	Gene_or_gene_product"	"NFAT	134	138	Gene_or_gene_product"	"calcineurin	186	197	Gene_or_gene_product"	"Crz1p	202	207	Gene_or_gene_product"	"calcineurin	228	239	Gene_or_gene_product"	"Crz1p	266	271	Gene_or_gene_product"	"[{""token"": ""Crz1p"", ""start_span"": 30, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""calcineurin"", ""start_span"": 84, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""NFAT"", ""start_span"": 134, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}, {""token"": ""calcineurin"", ""start_span"": 186, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}, {""token"": ""Crz1p"", ""start_span"": 202, ""end_span"": 207, ""type"": ""Gene_or_gene_product""}, {""token"": ""calcineurin"", ""start_span"": 228, ""end_span"": 239, ""type"": ""Gene_or_gene_product""}, {""token"": ""Crz1p"", ""start_span"": 266, ""end_span"": 271, ""type"": ""Gene_or_gene_product""}]"
It is composed of a C - terminal Toll / IL - 1R homology ( TIR) domain and an N - terminal death domain ( DD), which mediate the interaction of MyD88 with the IL - 1R / TLR and the IL - 1R - associated kinase ( IRAK), respectively.	"Toll	33	37	Gene_or_gene_product"	"IL - 1R	40	47	Gene_or_gene_product"	"MyD88	144	149	Gene_or_gene_product"	"IL - 1R	159	166	Gene_or_gene_product"	"TLR	169	172	Gene_or_gene_product"	"IL - 1R - associated kinase	181	208	Gene_or_gene_product"	"IRAK	211	215	Gene_or_gene_product"	"[{""token"": ""Toll"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1R"", ""start_span"": 40, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""MyD88"", ""start_span"": 144, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1R"", ""start_span"": 159, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR"", ""start_span"": 169, ""end_span"": 172, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1R - associated kinase"", ""start_span"": 181, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}, {""token"": ""IRAK"", ""start_span"": 211, ""end_span"": 215, ""type"": ""Gene_or_gene_product""}]"
Using mouse knockouts for mitogen - and stress - activated protein kinase 1 ( MSK1) and MSK2 and a double knockout of both MSK1 and MSK2, we show that these protein kinases are required for the stress - induced phosphorylation of transcription factors CREB and ATF1 in primary embryonic fibroblasts.	"mitogen - and stress - activated protein kinase 1	26	75	Gene_or_gene_product"	"MSK1	78	82	Gene_or_gene_product"	"MSK2	88	92	Gene_or_gene_product"	"MSK1	123	127	Gene_or_gene_product"	"MSK2	132	136	Gene_or_gene_product"	"CREB	252	256	Gene_or_gene_product"	"ATF1	261	265	Gene_or_gene_product"	"[{""token"": ""mitogen - and stress - activated protein kinase 1"", ""start_span"": 26, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK1"", ""start_span"": 78, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK2"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK1"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK2"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}, {""token"": ""CREB"", ""start_span"": 252, ""end_span"": 256, ""type"": ""Gene_or_gene_product""}, {""token"": ""ATF1"", ""start_span"": 261, ""end_span"": 265, ""type"": ""Gene_or_gene_product""}]"
