We report here that the Cdc6p protein is degraded in a Cdc4 - dependent manner, suggesting that phosphorylated Cdc6 is specifically recognized by the ubiquitin - mediated proteolysis machinery.	"Cdc6p	24	29	Gene_or_gene_product"	"Cdc4	55	59	Gene_or_gene_product"	"Cdc6	111	115	Gene_or_gene_product"	"ubiquitin	150	159	Gene_or_gene_product"	"[{""token"": ""Cdc6p"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc4"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc6"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""ubiquitin"", ""start_span"": 150, ""end_span"": 159, ""type"": ""Gene_or_gene_product""}]"
Regulation of NF - kappaB RelA phosphorylation and transcriptional activity by p21 ( ras) and protein kinase Czeta in primary endothelial cells.	"RelA	26	30	Gene_or_gene_product"	"p21	79	82	Gene_or_gene_product"	"ras	85	88	Gene_or_gene_product"	"protein kinase Czeta	94	114	Gene_or_gene_product"	"[{""token"": ""RelA"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 79, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""ras"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""protein kinase Czeta"", ""start_span"": 94, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}]"
Inhibition of phosphorylation by dominant negative mutants of PKCzeta or p21 ( ras) results in loss of RelA transcriptional activity without interfering with DNA binding.	"PKCzeta	62	69	Gene_or_gene_product"	"p21	73	76	Gene_or_gene_product"	"ras	79	82	Gene_or_gene_product"	"RelA	103	107	Gene_or_gene_product"	"[{""token"": ""PKCzeta"", ""start_span"": 62, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""ras"", ""start_span"": 79, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""RelA"", ""start_span"": 103, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}]"
Raf / MEK, small GTPases, phosphatidylinositol 3 - kinase, and stress - activated protein kinase pathways are not involved in this mechanism of regulation.	"Raf	0	3	Gene_or_gene_product"	"MEK	6	9	Gene_or_gene_product"	"phosphatidylinositol 3 - kinase	26	57	Gene_or_gene_product"	"stress - activated protein kinase	63	96	Gene_or_gene_product"	"[{""token"": ""Raf"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""MEK"", ""start_span"": 6, ""end_span"": 9, ""type"": ""Gene_or_gene_product""}, {""token"": ""phosphatidylinositol 3 - kinase"", ""start_span"": 26, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""stress - activated protein kinase"", ""start_span"": 63, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}]"
The TNF - alpha and IL - 1 signals are transduced through TRAF2 and TRAF6, respectively.	"TNF - alpha	4	15	Gene_or_gene_product"	"IL - 1	20	26	Gene_or_gene_product"	"TRAF2	58	63	Gene_or_gene_product"	"TRAF6	68	73	Gene_or_gene_product"	"[{""token"": ""TNF - alpha"", ""start_span"": 4, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1"", ""start_span"": 20, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF2"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF6"", ""start_span"": 68, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}]"
Overexpressed TRAF2 or TRAF6 activate JNK, p38, or IKK in the absence of extracellular stimulation.	"TRAF2	14	19	Gene_or_gene_product"	"TRAF6	23	28	Gene_or_gene_product"	"JNK	38	41	Gene_or_gene_product"	"p38	43	46	Gene_or_gene_product"	"[{""token"": ""TRAF2"", ""start_span"": 14, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF6"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""JNK"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Gene_or_gene_product""}, {""token"": ""p38"", ""start_span"": 43, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}]"
By replacing the carboxy - terminal TRAF domain of TRAF2 and TRAF6 with repeats of the immunophilin FKBP12, we demonstrate that their effector domains are composed of their amino - terminal Zn and RING fingers.	"TRAF	36	40	Gene_or_gene_product"	"TRAF2	51	56	Gene_or_gene_product"	"TRAF6	61	66	Gene_or_gene_product"	"FKBP12	100	106	Gene_or_gene_product"	"[{""token"": ""TRAF"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF2"", ""start_span"": 51, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF6"", ""start_span"": 61, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""FKBP12"", ""start_span"": 100, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}]"
Thus, TNF - alpha and IL - 1 signaling is based on oligomerization of TRAF2 and TRAF6 leading to activation of effector kinases.	"TNF - alpha	6	17	Gene_or_gene_product"	"IL - 1	22	28	Gene_or_gene_product"	"TRAF2	70	75	Gene_or_gene_product"	"TRAF6	80	85	Gene_or_gene_product"	"[{""token"": ""TNF - alpha"", ""start_span"": 6, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1"", ""start_span"": 22, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF2"", ""start_span"": 70, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF6"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}]"
These results suggest that the docking of Cdc2 - cyclin B1 complexes to the COOH terminus of Myt1 facilitates the phosphorylation of Cdc2 by Myt1 and that overproduction of Myt1 perturbs cell cycle progression by sequestering Cdc2 - cyclin B1 complexes in the cytoplasm.	"Myt1	93	97	Gene_or_gene_product"	"Cdc2	133	137	Gene_or_gene_product"	"Myt1	141	145	Gene_or_gene_product"	"Myt1	173	177	Gene_or_gene_product"	"[{""token"": ""Myt1"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc2"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""Myt1"", ""start_span"": 141, ""end_span"": 145, ""type"": ""Gene_or_gene_product""}, {""token"": ""Myt1"", ""start_span"": 173, ""end_span"": 177, ""type"": ""Gene_or_gene_product""}]"
IRAK - M is a novel member of the Pelle / interleukin - 1 receptor - associated kinase ( IRAK) family.	"IRAK - M	0	8	Gene_or_gene_product"	"Pelle	34	39	Gene_or_gene_product"	"interleukin - 1 receptor - associated kinase	42	86	Gene_or_gene_product"	"IRAK	89	93	Gene_or_gene_product"	"[{""token"": ""IRAK - M"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pelle"", ""start_span"": 34, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""interleukin - 1 receptor - associated kinase"", ""start_span"": 42, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""IRAK"", ""start_span"": 89, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}]"
