Hsl7 plus Swe1 and Hsl7 plus Hsl1 can be coimmunoprecipitated from extracts of cells overexpressing these proteins, confirming that Hsl7 physically associates with both partners.	"Hsl7	0	4	Gene_or_gene_product"	"Swe1	10	14	Gene_or_gene_product"	"Hsl7	19	23	Gene_or_gene_product"	"Hsl1	29	33	Gene_or_gene_product"	"Hsl7	132	136	Gene_or_gene_product"	"[{""token"": ""Hsl7"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""Swe1"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl7"", ""start_span"": 19, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl1"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl7"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}]"
Thus, Hsl1 and Hsl7 promote proper timing of cell cycle progression by coupling septin ring assembly to alleviation of Swe1 - dependent inhibition of Cdc28.	"Hsl1	6	10	Gene_or_gene_product"	"Hsl7	15	19	Gene_or_gene_product"	"septin	80	86	Gene_or_gene_product"	"Swe1	119	123	Gene_or_gene_product"	"Cdc28	150	155	Gene_or_gene_product"	"[{""token"": ""Hsl1"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl7"", ""start_span"": 15, ""end_span"": 19, ""type"": ""Gene_or_gene_product""}, {""token"": ""septin"", ""start_span"": 80, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""Swe1"", ""start_span"": 119, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc28"", ""start_span"": 150, ""end_span"": 155, ""type"": ""Gene_or_gene_product""}]"
p21 - activated kinases ( Pak) / Ste20 kinases are regulated in vitro and in vivo by the small GTP - binding proteins Rac and Cdc42 and lipids, such as sphingosine, which stimulate autophosphorylation and phosphorylation of exogenous substrates.	"p21 - activated kinases	0	23	Gene_or_gene_product"	"Pak	26	29	Gene_or_gene_product"	"Ste20	33	38	Gene_or_gene_product"	"Rac	118	121	Gene_or_gene_product"	"Cdc42	126	131	Gene_or_gene_product"	"[{""token"": ""p21 - activated kinases"", ""start_span"": 0, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pak"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ste20"", ""start_span"": 33, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rac"", ""start_span"": 118, ""end_span"": 121, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc42"", ""start_span"": 126, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}]"
Although LpxA is required for LPS biosynthesis, because cooperation between TLR1 and TLR2 was not seen with all LPS preparations, the microbial component ( s) TLR1 / 2 recognizes is likely to be a complex of LPS and other molecules or a compound metabolically and chemically related to LPS.	"LpxA	9	13	Gene_or_gene_product"	"TLR1	76	80	Gene_or_gene_product"	"TLR2	85	89	Gene_or_gene_product"	"TLR1	159	163	Gene_or_gene_product"	"2	166	167	Gene_or_gene_product"	"[{""token"": ""LpxA"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR1"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR2"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Gene_or_gene_product""}, {""token"": ""TLR1"", ""start_span"": 159, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}, {""token"": ""2"", ""start_span"": 166, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}]"
TRAF6 is a signal transducer that activates IkappaB kinase ( IKK) and Jun amino - terminal kinase ( JNK) in response to pro - inflammatory mediators such as interleukin - 1 ( IL - 1) and lipopolysaccharides ( LPS).	"TRAF6	0	5	Gene_or_gene_product"	"Jun amino - terminal kinase	70	97	Gene_or_gene_product"	"JNK	100	103	Gene_or_gene_product"	"interleukin - 1	157	172	Gene_or_gene_product"	"IL - 1	175	181	Gene_or_gene_product"	"[{""token"": ""TRAF6"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Gene_or_gene_product""}, {""token"": ""Jun amino - terminal kinase"", ""start_span"": 70, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""JNK"", ""start_span"": 100, ""end_span"": 103, ""type"": ""Gene_or_gene_product""}, {""token"": ""interleukin - 1"", ""start_span"": 157, ""end_span"": 172, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1"", ""start_span"": 175, ""end_span"": 181, ""type"": ""Gene_or_gene_product""}]"
In serum - stimulated ( S - phase) cells, the composition of the complex switched to E2F1 / 4, DP1 and p107, together with cyclin A and cyclin - dependent kinase 2.	"E2F1 / 4	85	93	Gene_or_gene_product"	"DP1	95	98	Gene_or_gene_product"	"p107	103	107	Gene_or_gene_product"	"cyclin A	123	131	Gene_or_gene_product"	"cyclin - dependent kinase 2	136	163	Gene_or_gene_product"	"[{""token"": ""E2F1 / 4"", ""start_span"": 85, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""DP1"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""p107"", ""start_span"": 103, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin A"", ""start_span"": 123, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin - dependent kinase 2"", ""start_span"": 136, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}]"
TOR Complex 1 ( TORC1) contains TOR1 or TOR2, KOG1 ( YHR186c), and LST8.	"TOR1	32	36	Gene_or_gene_product"	"TOR2	40	44	Gene_or_gene_product"	"KOG1	46	50	Gene_or_gene_product"	"YHR186c	53	60	Gene_or_gene_product"	"LST8	67	71	Gene_or_gene_product"	"[{""token"": ""TOR1"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""TOR2"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""KOG1"", ""start_span"": 46, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""YHR186c"", ""start_span"": 53, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""LST8"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}]"
Moreover, we identified MSK1 as a nuclear kinase for p65, since MSK1 associates with p65 in a stimulus - dependent way and phosphorylates p65 at Ser276.	"MSK1	24	28	Gene_or_gene_product"	"p65	53	56	Gene_or_gene_product"	"MSK1	64	68	Gene_or_gene_product"	"p65	85	88	Gene_or_gene_product"	"p65	138	141	Gene_or_gene_product"	"[{""token"": ""MSK1"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 53, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK1"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}]"
Significantly, prolonged phosphorylation of Syk correlated with reduced ubiquitination of Syk indicating that Cbl - b negatively regulates BCR signaling by targeting Syk for ubiquitination.	"Syk	44	47	Gene_or_gene_product"	"Syk	90	93	Gene_or_gene_product"	"Cbl - b	110	117	Gene_or_gene_product"	"BCR	139	142	Gene_or_gene_product"	"Syk	166	169	Gene_or_gene_product"	"[{""token"": ""Syk"", ""start_span"": 44, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""Syk"", ""start_span"": 90, ""end_span"": 93, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cbl - b"", ""start_span"": 110, ""end_span"": 117, ""type"": ""Gene_or_gene_product""}, {""token"": ""BCR"", ""start_span"": 139, ""end_span"": 142, ""type"": ""Gene_or_gene_product""}, {""token"": ""Syk"", ""start_span"": 166, ""end_span"": 169, ""type"": ""Gene_or_gene_product""}]"
PP1, a selective inhibitor of src - related tyrosine kinases, blocked both the CpG DNA - mediated tyrosine phosphorylation of vav1 and the CpG DNA - mediated up - regulation of macrophage tumor necrosis factor secretion and inducible nitric - oxide synthase protein accumulation.	"PP1	0	3	Gene_or_gene_product"	"src	30	33	Gene_or_gene_product"	"vav1	126	130	Gene_or_gene_product"	"tumor necrosis factor	188	209	Gene_or_gene_product"	"nitric - oxide synthase	234	257	Gene_or_gene_product"	"[{""token"": ""PP1"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""src"", ""start_span"": 30, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""vav1"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor necrosis factor"", ""start_span"": 188, ""end_span"": 209, ""type"": ""Gene_or_gene_product""}, {""token"": ""nitric - oxide synthase"", ""start_span"": 234, ""end_span"": 257, ""type"": ""Gene_or_gene_product""}]"
