By use of phosphatase inhibitors and a type 1 protein phosphatase mutant ( glc7 - 10), we show that the microtubule binding activity, but not the centromeric DNA - binding activity, of the kinetochore complex is regulated by a balance between a protein kinase and the type 1 protein phosphatase ( PP1) encoded by the GLC7 gene.	"type 1 protein phosphatase	39	65	Gene_or_gene_product"	"glc7 - 10	75	84	Gene_or_gene_product"	"type 1 protein phosphatase	268	294	Gene_or_gene_product"	"PP1	297	300	Gene_or_gene_product"	"[{""token"": ""type 1 protein phosphatase"", ""start_span"": 39, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""glc7 - 10"", ""start_span"": 75, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""type 1 protein phosphatase"", ""start_span"": 268, ""end_span"": 294, ""type"": ""Gene_or_gene_product""}, {""token"": ""PP1"", ""start_span"": 297, ""end_span"": 300, ""type"": ""Gene_or_gene_product""}]"
Specifically, the Ndc10p component of the centromere DNA - binding CBF3 complex is altered by the glc7 - 10 mutation; Ndc10p is hyperphosphorylated in glc7 - 10 extracts.	"Ndc10p	18	24	Gene_or_gene_product"	"glc7 - 10	98	107	Gene_or_gene_product"	"Ndc10p	118	124	Gene_or_gene_product"	"glc7 - 10	151	160	Gene_or_gene_product"	"[{""token"": ""Ndc10p"", ""start_span"": 18, ""end_span"": 24, ""type"": ""Gene_or_gene_product""}, {""token"": ""glc7 - 10"", ""start_span"": 98, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ndc10p"", ""start_span"": 118, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}, {""token"": ""glc7 - 10"", ""start_span"": 151, ""end_span"": 160, ""type"": ""Gene_or_gene_product""}]"
Using both indirect immunofluorescence with anti - Hsl7 antibodies and a fusion of Hsl7 to green fluorescent protein, we found that Hsl7 also localizes to the bud neck, congruent with the septin ring that faces the daughter cell.	"Hsl7	51	55	Gene_or_gene_product"	"Hsl7	83	87	Gene_or_gene_product"	"Hsl7	132	136	Gene_or_gene_product"	"septin	188	194	Gene_or_gene_product"	"[{""token"": ""Hsl7"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl7"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl7"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}, {""token"": ""septin"", ""start_span"": 188, ""end_span"": 194, ""type"": ""Gene_or_gene_product""}]"
Moreover, Hsl7 does not localize to the bud neck in an hsl1Delta mutant, whereas Hsl1 is localized normally in an hsl7Delta mutant.	"Hsl7	10	14	Gene_or_gene_product"	"hsl1Delta	55	64	Gene_or_gene_product"	"Hsl1	81	85	Gene_or_gene_product"	"hsl7Delta	114	123	Gene_or_gene_product"	"[{""token"": ""Hsl7"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""hsl1Delta"", ""start_span"": 55, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl1"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}, {""token"": ""hsl7Delta"", ""start_span"": 114, ""end_span"": 123, ""type"": ""Gene_or_gene_product""}]"
First, PKC activity and maturation is controlled by autophosphorylation and transphosphorylation mechanisms, which includes phosphorylation of PKC isozymes by phosphoinositide - dependent protein kinases ( PDKs) and tyrosine kinases.	"PKC	7	10	Gene_or_gene_product"	"PKC	143	146	Gene_or_gene_product"	"phosphoinositide - dependent protein kinases	159	203	Gene_or_gene_product"	"PDKs	206	210	Gene_or_gene_product"	"[{""token"": ""PKC"", ""start_span"": 7, ""end_span"": 10, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKC"", ""start_span"": 143, ""end_span"": 146, ""type"": ""Gene_or_gene_product""}, {""token"": ""phosphoinositide - dependent protein kinases"", ""start_span"": 159, ""end_span"": 203, ""type"": ""Gene_or_gene_product""}, {""token"": ""PDKs"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Gene_or_gene_product""}]"
The core SCF subunits Cdc53, Hrt1 and Skp1 were distributed in the nucleus and the cytoplasm, whereas the F - box protein Cdc4 was exclusively nuclear.	"Cdc53	22	27	Gene_or_gene_product"	"Hrt1	29	33	Gene_or_gene_product"	"Skp1	38	42	Gene_or_gene_product"	"Cdc4	122	126	Gene_or_gene_product"	"[{""token"": ""Cdc53"", ""start_span"": 22, ""end_span"": 27, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hrt1"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""Skp1"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc4"", ""start_span"": 122, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}]"
The SV40 small t - antigen prevents mammary gland differentiation and induces breast cancer formation in transgenic mice; truncated large T - antigen molecules harboring the intact p53 and pRb binding region do not have this effect.	"SV40 small t - antigen	4	26	Gene_or_gene_product"	"large T - antigen	132	149	Gene_or_gene_product"	"p53	181	184	Gene_or_gene_product"	"pRb	189	192	Gene_or_gene_product"	"[{""token"": ""SV40 small t - antigen"", ""start_span"": 4, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""large T - antigen"", ""start_span"": 132, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 181, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRb"", ""start_span"": 189, ""end_span"": 192, ""type"": ""Gene_or_gene_product""}]"
In addition, the expression rate of cyclin E and p21 ( Waf1) but not of p53 is increased.	"cyclin E	36	44	Gene_or_gene_product"	"p21	49	52	Gene_or_gene_product"	"Waf1	55	59	Gene_or_gene_product"	"p53	72	75	Gene_or_gene_product"	"[{""token"": ""cyclin E"", ""start_span"": 36, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 49, ""end_span"": 52, ""type"": ""Gene_or_gene_product""}, {""token"": ""Waf1"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 72, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}]"
IKK activation by TRAF6 requires two intermediary factors, TRAF6 - regulated IKK activator 1 ( TRIKA1) and TRIKA2 ( ref. 5).	"TRAF6	18	23	Gene_or_gene_product"	"TRAF6 - regulated IKK activator 1	59	92	Gene_or_gene_product"	"TRIKA1	95	101	Gene_or_gene_product"	"TRIKA2	107	113	Gene_or_gene_product"	"[{""token"": ""TRAF6"", ""start_span"": 18, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF6 - regulated IKK activator 1"", ""start_span"": 59, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRIKA1"", ""start_span"": 95, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRIKA2"", ""start_span"": 107, ""end_span"": 113, ""type"": ""Gene_or_gene_product""}]"
TRIKA1 is a dimeric ubiquitin - conjugating enzyme complex composed of Ubc13 and Uev1A ( or the functionally equivalent Mms2).	"ubiquitin	20	29	Gene_or_gene_product"	"Ubc13	71	76	Gene_or_gene_product"	"Uev1A	81	86	Gene_or_gene_product"	"Mms2	120	124	Gene_or_gene_product"	"[{""token"": ""ubiquitin"", ""start_span"": 20, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ubc13"", ""start_span"": 71, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""Uev1A"", ""start_span"": 81, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mms2"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Gene_or_gene_product""}]"
