Several retinol dehydrogenase ( RDH) enzymes, members of the short - chain dehydrogenase / reductase ( SDR) gene superfamily, catalyze the first and rate - limiting step that generates retinaldehyde from retinol bound to cellular retinol - binding protein ( holo - CRBP).	"retinol dehydrogenase	8	29	Gene_or_gene_product"	"RDH	32	35	Gene_or_gene_product"	"short - chain dehydrogenase / reductase	61	100	Gene_or_gene_product"	"SDR	103	106	Gene_or_gene_product"	"cellular retinol - binding protein	221	255	Gene_or_gene_product"	"CRBP	265	269	Gene_or_gene_product"	"[{""token"": ""retinol dehydrogenase"", ""start_span"": 8, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""RDH"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""short - chain dehydrogenase / reductase"", ""start_span"": 61, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""SDR"", ""start_span"": 103, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}, {""token"": ""cellular retinol - binding protein"", ""start_span"": 221, ""end_span"": 255, ""type"": ""Gene_or_gene_product""}, {""token"": ""CRBP"", ""start_span"": 265, ""end_span"": 269, ""type"": ""Gene_or_gene_product""}]"
Oligomerization of the TRAF2 effector domain results in specific binding to MEKK1, a protein kinase capable of JNK, p38, and IKK activation, and induction of TNF - alpha and IL - 1 responsive genes.	"TRAF2	23	28	Gene_or_gene_product"	"MEKK1	76	81	Gene_or_gene_product"	"JNK	111	114	Gene_or_gene_product"	"p38	116	119	Gene_or_gene_product"	"TNF - alpha	158	169	Gene_or_gene_product"	"IL - 1	174	180	Gene_or_gene_product"	"[{""token"": ""TRAF2"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""MEKK1"", ""start_span"": 76, ""end_span"": 81, ""type"": ""Gene_or_gene_product""}, {""token"": ""JNK"", ""start_span"": 111, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""p38"", ""start_span"": 116, ""end_span"": 119, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF - alpha"", ""start_span"": 158, ""end_span"": 169, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1"", ""start_span"": 174, ""end_span"": 180, ""type"": ""Gene_or_gene_product""}]"
We show that A20 does not inhibit TNF - induced nuclear translocation and DNA binding of NF - kappaB, although it completely prevents the TNF - induced activation of an NF - kappaB - dependent reporter gene, as well as TNF - induced IL - 6 and granulocyte macrophage - colony stimulating factor gene expression.	"A20	13	16	Gene_or_gene_product"	"TNF	34	37	Gene_or_gene_product"	"TNF	138	141	Gene_or_gene_product"	"TNF	219	222	Gene_or_gene_product"	"IL - 6	233	239	Gene_or_gene_product"	"granulocyte macrophage - colony stimulating factor	244	294	Gene_or_gene_product"	"[{""token"": ""A20"", ""start_span"": 13, ""end_span"": 16, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF"", ""start_span"": 34, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF"", ""start_span"": 219, ""end_span"": 222, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 6"", ""start_span"": 233, ""end_span"": 239, ""type"": ""Gene_or_gene_product""}, {""token"": ""granulocyte macrophage - colony stimulating factor"", ""start_span"": 244, ""end_span"": 294, ""type"": ""Gene_or_gene_product""}]"
The Wnt signalling pathway regulates many developmental processes through a complex of beta - catenin and the T - cell factor / lymphoid enhancer factor ( TCF / LEF) family of high - mobility - group transcription factors.	"Wnt	4	7	Gene_or_gene_product"	"beta - catenin	87	101	Gene_or_gene_product"	"T - cell factor	110	125	Gene_or_gene_product"	"lymphoid enhancer factor	128	152	Gene_or_gene_product"	"TCF	155	158	Gene_or_gene_product"	"LEF	161	164	Gene_or_gene_product"	"[{""token"": ""Wnt"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 87, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""T - cell factor"", ""start_span"": 110, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}, {""token"": ""lymphoid enhancer factor"", ""start_span"": 128, ""end_span"": 152, ""type"": ""Gene_or_gene_product""}, {""token"": ""TCF"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}, {""token"": ""LEF"", ""start_span"": 161, ""end_span"": 164, ""type"": ""Gene_or_gene_product""}]"
uH2B was not detected in rad6 mutants, which are defective for the ubiquitin - conjugating enzyme Ubc2, thus identifying Rad6 as the major cellular activity that ubiquitinates H2B in yeast.	"uH2B	0	4	Gene_or_gene_product"	"rad6	25	29	Gene_or_gene_product"	"ubiquitin	67	76	Gene_or_gene_product"	"Ubc2	98	102	Gene_or_gene_product"	"Rad6	121	125	Gene_or_gene_product"	"H2B	176	179	Gene_or_gene_product"	"[{""token"": ""uH2B"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""rad6"", ""start_span"": 25, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""ubiquitin"", ""start_span"": 67, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ubc2"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rad6"", ""start_span"": 121, ""end_span"": 125, ""type"": ""Gene_or_gene_product""}, {""token"": ""H2B"", ""start_span"": 176, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}]"
After phosphorylation, the IKK phosphoacceptor sites on IkappaB serve as an essential part of a specific recognition site for E3RS ( IkappaB / beta - TrCP), an SCF - type E3 ubiquitin ligase, thereby explaining how IKK controls IkappaB ubiquitination and degradation.	"IkappaB	56	63	Gene_or_gene_product"	"E3RS	126	130	Gene_or_gene_product"	"IkappaB	133	140	Gene_or_gene_product"	"beta - TrCP	143	154	Gene_or_gene_product"	"ubiquitin	174	183	Gene_or_gene_product"	"IkappaB	228	235	Gene_or_gene_product"	"[{""token"": ""IkappaB"", ""start_span"": 56, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""E3RS"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Gene_or_gene_product""}, {""token"": ""IkappaB"", ""start_span"": 133, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - TrCP"", ""start_span"": 143, ""end_span"": 154, ""type"": ""Gene_or_gene_product""}, {""token"": ""ubiquitin"", ""start_span"": 174, ""end_span"": 183, ""type"": ""Gene_or_gene_product""}, {""token"": ""IkappaB"", ""start_span"": 228, ""end_span"": 235, ""type"": ""Gene_or_gene_product""}]"
We have examined the issue of whether or not in the osteoblast - like clonal cell line MC3T3 - E1 there may be observed an insulin - like growth factor - I - ( IGF - I) and platelet - derived growth factor - ( PDGF) dependent nuclear translocation of an active Akt / PKB.	"insulin - like growth factor - I	123	155	Gene_or_gene_product"	"IGF - I	160	167	Gene_or_gene_product"	"platelet - derived growth factor -	173	207	Gene_or_gene_product"	"PDGF	210	214	Gene_or_gene_product"	"Akt	261	264	Gene_or_gene_product"	"PKB	267	270	Gene_or_gene_product"	"[{""token"": ""insulin - like growth factor - I"", ""start_span"": 123, ""end_span"": 155, ""type"": ""Gene_or_gene_product""}, {""token"": ""IGF - I"", ""start_span"": 160, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""platelet - derived growth factor -"", ""start_span"": 173, ""end_span"": 207, ""type"": ""Gene_or_gene_product""}, {""token"": ""PDGF"", ""start_span"": 210, ""end_span"": 214, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 261, ""end_span"": 264, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKB"", ""start_span"": 267, ""end_span"": 270, ""type"": ""Gene_or_gene_product""}]"
This function of Nud1p is distinct from its role in cell - cycle control: Nud1p binds the spindle checkpoint control proteins Bfa1p and Bub2p to the SPB, and is part of the mitotic exit network ( MEN) in which it functions upstream of CDC15 but downstream of LTE1.	"Nud1p	17	22	Gene_or_gene_product"	"Nud1p	74	79	Gene_or_gene_product"	"Bfa1p	126	131	Gene_or_gene_product"	"Bub2p	136	141	Gene_or_gene_product"	"CDC15	235	240	Gene_or_gene_product"	"LTE1	259	263	Gene_or_gene_product"	"[{""token"": ""Nud1p"", ""start_span"": 17, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""Nud1p"", ""start_span"": 74, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bfa1p"", ""start_span"": 126, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bub2p"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDC15"", ""start_span"": 235, ""end_span"": 240, ""type"": ""Gene_or_gene_product""}, {""token"": ""LTE1"", ""start_span"": 259, ""end_span"": 263, ""type"": ""Gene_or_gene_product""}]"
It was originally reported that induction of KILLER / DR5 mRNA following DNA damage was p53 - dependent, but some drugs that induce apoptosis can upregulate KILLER / DR5 mRNA expression in cell lines with mutated p53.	"KILLER	45	51	Gene_or_gene_product"	"DR5	54	57	Gene_or_gene_product"	"p53	88	91	Gene_or_gene_product"	"KILLER	157	163	Gene_or_gene_product"	"DR5	166	169	Gene_or_gene_product"	"p53	213	216	Gene_or_gene_product"	"[{""token"": ""KILLER"", ""start_span"": 45, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""DR5"", ""start_span"": 54, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""KILLER"", ""start_span"": 157, ""end_span"": 163, ""type"": ""Gene_or_gene_product""}, {""token"": ""DR5"", ""start_span"": 166, ""end_span"": 169, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 213, ""end_span"": 216, ""type"": ""Gene_or_gene_product""}]"
The interplay between p16INK4A, cyclin D / CDK, and pRb / E2F together constitute a functional unit collectively known as the ' pRb pathway '.	"p16INK4A	22	30	Gene_or_gene_product"	"cyclin D	32	40	Gene_or_gene_product"	"CDK	43	46	Gene_or_gene_product"	"pRb	52	55	Gene_or_gene_product"	"E2F	58	61	Gene_or_gene_product"	"pRb	128	131	Gene_or_gene_product"	"[{""token"": ""p16INK4A"", ""start_span"": 22, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin D"", ""start_span"": 32, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""CDK"", ""start_span"": 43, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRb"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F"", ""start_span"": 58, ""end_span"": 61, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRb"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}]"
