Both Swe1 and a segment of the C terminus of Hsl1 ( which has no sequence counterpart in two Hsl1 - related protein kinases, Gin4 and Kcc4) were identified as gene products that interact with Hsl7 in a two - hybrid screen of a random S. cerevisiae cDNA library.	"Swe1	5	9	Gene_or_gene_product"	"Hsl1	45	49	Gene_or_gene_product"	"Hsl1	93	97	Gene_or_gene_product"	"Gin4	125	129	Gene_or_gene_product"	"Kcc4	134	138	Gene_or_gene_product"	"Hsl7	192	196	Gene_or_gene_product"	"[{""token"": ""Swe1"", ""start_span"": 5, ""end_span"": 9, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl1"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl1"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""Gin4"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""Kcc4"", ""start_span"": 134, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl7"", ""start_span"": 192, ""end_span"": 196, ""type"": ""Gene_or_gene_product""}]"
SUV39H1 cooperates with Rb to repress the cyclin E promoter, and in fibroblasts that are disrupted for SUV39, the activity of the cyclin E and cyclin A2 genes are specifically elevated.	"SUV39H1	0	7	Gene_or_gene_product"	"Rb	24	26	Gene_or_gene_product"	"cyclin E	42	50	Gene_or_gene_product"	"SUV39	103	108	Gene_or_gene_product"	"cyclin E	130	138	Gene_or_gene_product"	"cyclin A2	143	152	Gene_or_gene_product"	"[{""token"": ""SUV39H1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rb"", ""start_span"": 24, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin E"", ""start_span"": 42, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""SUV39"", ""start_span"": 103, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin E"", ""start_span"": 130, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin A2"", ""start_span"": 143, ""end_span"": 152, ""type"": ""Gene_or_gene_product""}]"
Here we show that Sld2 ( ref. 4) ( also known as Drc1; ref. 5), one of the replication proteins of budding yeast ( Saccharomyces cerevisiae), is phosphorylated in S phase in an S - Cdk - dependent manner, and mutant Sld2 lacking all the preferred Cdk phosphorylation sites ( All - A) is defective in chromosomal DNA replication.	"Sld2	18	22	Gene_or_gene_product"	"Drc1	49	53	Gene_or_gene_product"	"S - Cdk	177	184	Gene_or_gene_product"	"Sld2	216	220	Gene_or_gene_product"	"Cdk	247	250	Gene_or_gene_product"	"All - A	275	282	Gene_or_gene_product"	"[{""token"": ""Sld2"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""Drc1"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""S - Cdk"", ""start_span"": 177, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sld2"", ""start_span"": 216, ""end_span"": 220, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdk"", ""start_span"": 247, ""end_span"": 250, ""type"": ""Gene_or_gene_product""}, {""token"": ""All - A"", ""start_span"": 275, ""end_span"": 282, ""type"": ""Gene_or_gene_product""}]"
Transcriptional silencing at the budding yeast silent mating type ( HM) loci and telomeric DNA regions requires Sir2, a conserved NAD - dependent histone deacetylase, Sir3, Sir4, histones H3 and H4, and several DNA - binding proteins.	"Sir2	112	116	Gene_or_gene_product"	"histone deacetylase	146	165	Gene_or_gene_product"	"Sir3	167	171	Gene_or_gene_product"	"Sir4	173	177	Gene_or_gene_product"	"histones H3	179	190	Gene_or_gene_product"	"H4	195	197	Gene_or_gene_product"	"[{""token"": ""Sir2"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""histone deacetylase"", ""start_span"": 146, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sir3"", ""start_span"": 167, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sir4"", ""start_span"": 173, ""end_span"": 177, ""type"": ""Gene_or_gene_product""}, {""token"": ""histones H3"", ""start_span"": 179, ""end_span"": 190, ""type"": ""Gene_or_gene_product""}, {""token"": ""H4"", ""start_span"": 195, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}]"
The TIR domain serves as a scaffold for a series of protein - protein interactions which result in the activation of a unique signaling module consisting of MyD88, interleukin - 1 receptor associated kinase ( IRAK) family members and Tollip, which is used exclusively by TIR family members.	"TIR	4	7	Gene_or_gene_product"	"MyD88	157	162	Gene_or_gene_product"	"interleukin - 1 receptor associated kinase	164	206	Gene_or_gene_product"	"IRAK	209	213	Gene_or_gene_product"	"Tollip	234	240	Gene_or_gene_product"	"TIR	271	274	Gene_or_gene_product"	"[{""token"": ""TIR"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""MyD88"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Gene_or_gene_product""}, {""token"": ""interleukin - 1 receptor associated kinase"", ""start_span"": 164, ""end_span"": 206, ""type"": ""Gene_or_gene_product""}, {""token"": ""IRAK"", ""start_span"": 209, ""end_span"": 213, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tollip"", ""start_span"": 234, ""end_span"": 240, ""type"": ""Gene_or_gene_product""}, {""token"": ""TIR"", ""start_span"": 271, ""end_span"": 274, ""type"": ""Gene_or_gene_product""}]"
We show that the mitogen - activated protein kinase inhibitors SB203580 and PD98059 or U0126, as well as a potent mitogen - and stress - activated protein kinase - 1 ( MSK1) inhibitor H89, counteract tumor necrosis factor ( TNF) - mediated stimulation of p65 transactivation capacity.	"mitogen - activated protein kinase	17	51	Gene_or_gene_product"	"mitogen - and stress - activated protein kinase - 1	114	165	Gene_or_gene_product"	"MSK1	168	172	Gene_or_gene_product"	"tumor necrosis factor	200	221	Gene_or_gene_product"	"TNF	224	227	Gene_or_gene_product"	"p65	255	258	Gene_or_gene_product"	"[{""token"": ""mitogen - activated protein kinase"", ""start_span"": 17, ""end_span"": 51, ""type"": ""Gene_or_gene_product""}, {""token"": ""mitogen - and stress - activated protein kinase - 1"", ""start_span"": 114, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK1"", ""start_span"": 168, ""end_span"": 172, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor necrosis factor"", ""start_span"": 200, ""end_span"": 221, ""type"": ""Gene_or_gene_product""}, {""token"": ""TNF"", ""start_span"": 224, ""end_span"": 227, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 255, ""end_span"": 258, ""type"": ""Gene_or_gene_product""}]"
Image analysis following BCR cross - linking showed sustained polarization of the BCRs into large signaling - active caps associated with phosphorylated Syk in Cbl - b - deficient B cells in contrast to the BCRs in Cbl - b - expressing B cells that rapidly proceeded to form small, condensed, signaling inactive caps.	"BCR	25	28	Gene_or_gene_product"	"BCRs	82	86	Gene_or_gene_product"	"Syk	153	156	Gene_or_gene_product"	"Cbl - b	160	167	Gene_or_gene_product"	"BCRs	207	211	Gene_or_gene_product"	"Cbl - b	215	222	Gene_or_gene_product"	"[{""token"": ""BCR"", ""start_span"": 25, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""BCRs"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""Syk"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cbl - b"", ""start_span"": 160, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""BCRs"", ""start_span"": 207, ""end_span"": 211, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cbl - b"", ""start_span"": 215, ""end_span"": 222, ""type"": ""Gene_or_gene_product""}]"
We can also explain the importance of axin degradation in amplifying and sharpening the Wnt signal, and we show that the dependence of axin degradation on APC is an essential part of an unappreciated regulatory loop that prevents the accumulation of beta - catenin at decreased APC concentrations.	"axin	38	42	Gene_or_gene_product"	"Wnt	88	91	Gene_or_gene_product"	"axin	135	139	Gene_or_gene_product"	"APC	155	158	Gene_or_gene_product"	"beta - catenin	250	264	Gene_or_gene_product"	"APC	278	281	Gene_or_gene_product"	"[{""token"": ""axin"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""axin"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}, {""token"": ""APC"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 250, ""end_span"": 264, ""type"": ""Gene_or_gene_product""}, {""token"": ""APC"", ""start_span"": 278, ""end_span"": 281, ""type"": ""Gene_or_gene_product""}]"
In this study, we showed that the transcription of human MCM10 and TopBP1 is activated by transcription factors E2F1 - 3, but not by factors E2F4 - 7.	"MCM10	57	62	Gene_or_gene_product"	"TopBP1	67	73	Gene_or_gene_product"	"E2F1	112	116	Gene_or_gene_product"	"3	119	120	Gene_or_gene_product"	"E2F4	141	145	Gene_or_gene_product"	"7	148	149	Gene_or_gene_product"	"[{""token"": ""MCM10"", ""start_span"": 57, ""end_span"": 62, ""type"": ""Gene_or_gene_product""}, {""token"": ""TopBP1"", ""start_span"": 67, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F1"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""3"", ""start_span"": 119, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""E2F4"", ""start_span"": 141, ""end_span"": 145, ""type"": ""Gene_or_gene_product""}, {""token"": ""7"", ""start_span"": 148, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}]"
Overexpression of Rb inhibited ASK1 - induced apoptosis; in addition, an ASK1 mutant incapable of binding Rb could not induce apoptosis, indicating that ASK1 has to overcome the antiapoptotic properties of Rb to kill cells.	"Rb	18	20	Gene_or_gene_product"	"ASK1	31	35	Gene_or_gene_product"	"ASK1	73	77	Gene_or_gene_product"	"Rb	106	108	Gene_or_gene_product"	"ASK1	153	157	Gene_or_gene_product"	"Rb	206	208	Gene_or_gene_product"	"[{""token"": ""Rb"", ""start_span"": 18, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""ASK1"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""ASK1"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rb"", ""start_span"": 106, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""ASK1"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rb"", ""start_span"": 206, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}]"
