There was also a significant correlation between VEGF - C and both of its receptors flt - 4 ( P = 0. 006) and KDR ( P = 0. 03) but no association between VEGF - B and its receptor flt - 1 ( P = 0. 23).	"VEGF - C	49	57	Gene_or_gene_product"	"flt - 4	84	91	Gene_or_gene_product"	"KDR	110	113	Gene_or_gene_product"	"VEGF - B	154	162	Gene_or_gene_product"	"flt - 1	180	187	Gene_or_gene_product"	"[{""token"": ""VEGF - C"", ""start_span"": 49, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""flt - 4"", ""start_span"": 84, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""KDR"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - B"", ""start_span"": 154, ""end_span"": 162, ""type"": ""Gene_or_gene_product""}, {""token"": ""flt - 1"", ""start_span"": 180, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}]"
A significant increase was observed in flt - 1 ( P less than 0. 001), KDR ( P = 0. 02), and flt - 4 ( P = 0. 01) but not VEGF - B ( P = 0. 82) or VEGF - C ( P = 0. 52) expression in clear cell compared with chromophil ( papillary) carcinomas.	"flt - 1	39	46	Gene_or_gene_product"	"KDR	70	73	Gene_or_gene_product"	"flt - 4	92	99	Gene_or_gene_product"	"VEGF - B	121	129	Gene_or_gene_product"	"VEGF - C	146	154	Gene_or_gene_product"	"[{""token"": ""flt - 1"", ""start_span"": 39, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""KDR"", ""start_span"": 70, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}, {""token"": ""flt - 4"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - B"", ""start_span"": 121, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - C"", ""start_span"": 146, ""end_span"": 154, ""type"": ""Gene_or_gene_product""}]"
No significant association was demonstrated between VEGF - B, VEGF - C, flt - 1, KDR, and flt - 4 with patient sex, patient age, or tumor size ( P greater than 0. 05).	"VEGF - B	52	60	Gene_or_gene_product"	"VEGF - C	62	70	Gene_or_gene_product"	"flt - 1	72	79	Gene_or_gene_product"	"KDR	81	84	Gene_or_gene_product"	"flt - 4	90	97	Gene_or_gene_product"	"[{""token"": ""VEGF - B"", ""start_span"": 52, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - C"", ""start_span"": 62, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""flt - 1"", ""start_span"": 72, ""end_span"": 79, ""type"": ""Gene_or_gene_product""}, {""token"": ""KDR"", ""start_span"": 81, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""flt - 4"", ""start_span"": 90, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}]"
The effect of von Hippel - Lindau ( VHL) gene and hypoxia on VEGF - B and VEGF - C expression in the renal carcinoma cell line 786 - 0 transfected with wild - type and mutant VHL was determined by growing cells under 21% O2 - and 0. 1% O2.	"von Hippel - Lindau	14	33	Gene_or_gene_product"	"VHL	36	39	Gene_or_gene_product"	"VEGF - B	61	69	Gene_or_gene_product"	"VEGF - C	74	82	Gene_or_gene_product"	"VHL	175	178	Gene_or_gene_product"	"[{""token"": ""von Hippel - Lindau"", ""start_span"": 14, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""VHL"", ""start_span"": 36, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - B"", ""start_span"": 61, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - C"", ""start_span"": 74, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""VHL"", ""start_span"": 175, ""end_span"": 178, ""type"": ""Gene_or_gene_product""}]"
We have modelled multiple stages of malignant transformation of human endothelial cells ( ECs) by overexpressing the catalytic subunit of human telomerase ( hTERT), together with SV40 T antigen ( SV40T) and oncogenic N - ras.	"telomerase	144	154	Gene_or_gene_product"	"hTERT	157	162	Gene_or_gene_product"	"T antigen	184	193	Gene_or_gene_product"	"SV40T	196	201	Gene_or_gene_product"	"N - ras	217	224	Gene_or_gene_product"	"[{""token"": ""telomerase"", ""start_span"": 144, ""end_span"": 154, ""type"": ""Gene_or_gene_product""}, {""token"": ""hTERT"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Gene_or_gene_product""}, {""token"": ""T antigen"", ""start_span"": 184, ""end_span"": 193, ""type"": ""Gene_or_gene_product""}, {""token"": ""SV40T"", ""start_span"": 196, ""end_span"": 201, ""type"": ""Gene_or_gene_product""}, {""token"": ""N - ras"", ""start_span"": 217, ""end_span"": 224, ""type"": ""Gene_or_gene_product""}]"
Binding of factor VIIa ( FVIIa) to its cellular receptor tissue factor ( TF) was previously shown to induce various intracellular signaling events, which were thought to be responsible for TF - mediated biologic effects, including angiogenesis, tumor metastasis, and restenosis.	"factor VIIa	11	22	Gene_or_gene_product"	"FVIIa	25	30	Gene_or_gene_product"	"tissue factor	57	70	Gene_or_gene_product"	"TF	73	75	Gene_or_gene_product"	"TF	189	191	Gene_or_gene_product"	"[{""token"": ""factor VIIa"", ""start_span"": 11, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""FVIIa"", ""start_span"": 25, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""tissue factor"", ""start_span"": 57, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""TF"", ""start_span"": 73, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""TF"", ""start_span"": 189, ""end_span"": 191, ""type"": ""Gene_or_gene_product""}]"
Blocking the activation of p44 / 42 mitogen - activated protein kinase ( MAPK) by the specific mitogen - induced extracellular kinase ( MEK) inhibitor, U0126, impaired modestly the ability of FVIIa to promote cell survival.	"p44 / 42 mitogen - activated protein kinase	27	70	Gene_or_gene_product"	"MAPK	73	77	Gene_or_gene_product"	"mitogen - induced extracellular kinase	95	133	Gene_or_gene_product"	"MEK	136	139	Gene_or_gene_product"	"FVIIa	192	197	Gene_or_gene_product"	"[{""token"": ""p44 / 42 mitogen - activated protein kinase"", ""start_span"": 27, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAPK"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""mitogen - induced extracellular kinase"", ""start_span"": 95, ""end_span"": 133, ""type"": ""Gene_or_gene_product""}, {""token"": ""MEK"", ""start_span"": 136, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}, {""token"": ""FVIIa"", ""start_span"": 192, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}]"
In conclusion, FVIIa binding to TF provided protection against apoptosis induced by growth factor deprivation, primarily through activation of PI3 - kinase / Akt pathway, and to a lesser extent, p44 / 42 MAPK pathway.	"FVIIa	15	20	Gene_or_gene_product"	"TF	32	34	Gene_or_gene_product"	"PI3 - kinase	143	155	Gene_or_gene_product"	"Akt	158	161	Gene_or_gene_product"	"p44 / 42 MAPK	195	208	Gene_or_gene_product"	"[{""token"": ""FVIIa"", ""start_span"": 15, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""TF"", ""start_span"": 32, ""end_span"": 34, ""type"": ""Gene_or_gene_product""}, {""token"": ""PI3 - kinase"", ""start_span"": 143, ""end_span"": 155, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 158, ""end_span"": 161, ""type"": ""Gene_or_gene_product""}, {""token"": ""p44 / 42 MAPK"", ""start_span"": 195, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}]"
Angiogenic factors, in particular vascular endothelial growth factor ( VEGF) and the angiopoietins, Ang - 1 and - 2, have recently generated significant interest, especially in oncology.	"vascular endothelial growth factor	34	68	Gene_or_gene_product"	"VEGF	71	75	Gene_or_gene_product"	"angiopoietins	85	98	Gene_or_gene_product"	"Ang - 1	100	107	Gene_or_gene_product"	"- 2	112	115	Gene_or_gene_product"	"[{""token"": ""vascular endothelial growth factor"", ""start_span"": 34, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 71, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""angiopoietins"", ""start_span"": 85, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ang - 1"", ""start_span"": 100, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}, {""token"": ""- 2"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}]"
Nrf2 heterodimerizes with small Maf protein to strongly activate transcription through the Maf recognition element ( MARE) and Keap1 is an inhibitory regulator of Nrf2.	"Nrf2	0	4	Gene_or_gene_product"	"Maf	32	35	Gene_or_gene_product"	"Maf	91	94	Gene_or_gene_product"	"Keap1	127	132	Gene_or_gene_product"	"Nrf2	163	167	Gene_or_gene_product"	"[{""token"": ""Nrf2"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Gene_or_gene_product""}, {""token"": ""Maf"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""Maf"", ""start_span"": 91, ""end_span"": 94, ""type"": ""Gene_or_gene_product""}, {""token"": ""Keap1"", ""start_span"": 127, ""end_span"": 132, ""type"": ""Gene_or_gene_product""}, {""token"": ""Nrf2"", ""start_span"": 163, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}]"
