By using immunohistochemistry, Western blot, and real - time PCR the expression patterns of TSP - 1, TSP - 2, CD36, CD47, MMP - 2, and MMP - 9 were investigated in normal rat prostate tissue and five malignant Dunning sublines tissue.	"TSP - 1	92	99	Gene_or_gene_product"	"TSP - 2	101	108	Gene_or_gene_product"	"CD36	110	114	Gene_or_gene_product"	"CD47	116	120	Gene_or_gene_product"	"MMP - 2	122	129	Gene_or_gene_product"	"MMP - 9	135	142	Gene_or_gene_product"	"[{""token"": ""TSP - 1"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Gene_or_gene_product""}, {""token"": ""TSP - 2"", ""start_span"": 101, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD36"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD47"", ""start_span"": 116, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 2"", ""start_span"": 122, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 9"", ""start_span"": 135, ""end_span"": 142, ""type"": ""Gene_or_gene_product""}]"
Additionally, knockdown of p600 reduced transformation of cells expressing both BPV - 1 E6 and E7, as well as E6 alone, suggesting that the ability of E7 to transformed cells is mediated, at least in part, through its ability to bind p600.	"p600	27	31	Gene_or_gene_product"	"E6	88	90	Gene_or_gene_product"	"E7	95	97	Gene_or_gene_product"	"E6	110	112	Gene_or_gene_product"	"E7	151	153	Gene_or_gene_product"	"p600	234	238	Gene_or_gene_product"	"[{""token"": ""p600"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Gene_or_gene_product""}, {""token"": ""E6"", ""start_span"": 88, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""E7"", ""start_span"": 95, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""E6"", ""start_span"": 110, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""E7"", ""start_span"": 151, ""end_span"": 153, ""type"": ""Gene_or_gene_product""}, {""token"": ""p600"", ""start_span"": 234, ""end_span"": 238, ""type"": ""Gene_or_gene_product""}]"
Induction of gelatinases ( matrix metalloproteinase 2 and 9), the serine protease tissue plasminogen activator and plasmin by DCN transfection in MCE cells leads to extracellular proteolysis and to release of matrix - bound VEGF and activation of angiogenesis.	"matrix metalloproteinase 2	27	53	Gene_or_gene_product"	"9	58	59	Gene_or_gene_product"	"tissue plasminogen activator	82	110	Gene_or_gene_product"	"plasmin	115	122	Gene_or_gene_product"	"DCN	126	129	Gene_or_gene_product"	"VEGF	224	228	Gene_or_gene_product"	"[{""token"": ""matrix metalloproteinase 2"", ""start_span"": 27, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""9"", ""start_span"": 58, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""tissue plasminogen activator"", ""start_span"": 82, ""end_span"": 110, ""type"": ""Gene_or_gene_product""}, {""token"": ""plasmin"", ""start_span"": 115, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""DCN"", ""start_span"": 126, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 224, ""end_span"": 228, ""type"": ""Gene_or_gene_product""}]"
"Correlation between D2 - 40 + LVI and menopausal - status, HER2 - status and histological type was not significant, while there was a significant correlation of D2 - 40 and so called "" triple negative "" tumors ( ER / PR and HER2neu - negative)."	"D2 - 40	20	27	Gene_or_gene_product"	"HER2	59	63	Gene_or_gene_product"	"D2 - 40	161	168	Gene_or_gene_product"	"ER	212	214	Gene_or_gene_product"	"PR	217	219	Gene_or_gene_product"	"HER2neu	224	231	Gene_or_gene_product"	"[{""token"": ""D2 - 40"", ""start_span"": 20, ""end_span"": 27, ""type"": ""Gene_or_gene_product""}, {""token"": ""HER2"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""D2 - 40"", ""start_span"": 161, ""end_span"": 168, ""type"": ""Gene_or_gene_product""}, {""token"": ""ER"", ""start_span"": 212, ""end_span"": 214, ""type"": ""Gene_or_gene_product""}, {""token"": ""PR"", ""start_span"": 217, ""end_span"": 219, ""type"": ""Gene_or_gene_product""}, {""token"": ""HER2neu"", ""start_span"": 224, ""end_span"": 231, ""type"": ""Gene_or_gene_product""}]"
Down syndrome critical region gene 1 ( DSCR - 1) short variant ( DSCR - 1s) is an inhibitor of calcineurin / NFAT signaling encoded by exons 4 - 7 of DSCR1.	"Down syndrome critical region gene 1	0	36	Gene_or_gene_product"	"DSCR - 1	39	47	Gene_or_gene_product"	"DSCR - 1s	65	74	Gene_or_gene_product"	"calcineurin	95	106	Gene_or_gene_product"	"NFAT	109	113	Gene_or_gene_product"	"DSCR1	150	155	Gene_or_gene_product"	"[{""token"": ""Down syndrome critical region gene 1"", ""start_span"": 0, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""DSCR - 1"", ""start_span"": 39, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""DSCR - 1s"", ""start_span"": 65, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""calcineurin"", ""start_span"": 95, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}, {""token"": ""NFAT"", ""start_span"": 109, ""end_span"": 113, ""type"": ""Gene_or_gene_product""}, {""token"": ""DSCR1"", ""start_span"": 150, ""end_span"": 155, ""type"": ""Gene_or_gene_product""}]"
Here, in order to characterize the role of the promoter that drives DSCR - 1s expression in mediating inducible expression in vivo and to determine the functional relevance of DSCR - 1s in inflammation, we targeted a DNA construct containing 1. 7 kb of the human DSCR1s promoter coupled to the lacZ reporter to the hypoxanthine guanine phosphoribosyl transferase ( Hprt) locus of mice.	"DSCR - 1s	68	77	Gene_or_gene_product"	"DSCR - 1s	176	185	Gene_or_gene_product"	"DSCR1s	263	269	Gene_or_gene_product"	"lacZ	294	298	Gene_or_gene_product"	"hypoxanthine guanine phosphoribosyl transferase	315	362	Gene_or_gene_product"	"Hprt	365	369	Gene_or_gene_product"	"[{""token"": ""DSCR - 1s"", ""start_span"": 68, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""DSCR - 1s"", ""start_span"": 176, ""end_span"": 185, ""type"": ""Gene_or_gene_product""}, {""token"": ""DSCR1s"", ""start_span"": 263, ""end_span"": 269, ""type"": ""Gene_or_gene_product""}, {""token"": ""lacZ"", ""start_span"": 294, ""end_span"": 298, ""type"": ""Gene_or_gene_product""}, {""token"": ""hypoxanthine guanine phosphoribosyl transferase"", ""start_span"": 315, ""end_span"": 362, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hprt"", ""start_span"": 365, ""end_span"": 369, ""type"": ""Gene_or_gene_product""}]"
Non - specific PKC inhibitors staurosporine and bisindolylmaleimide II as well as inhibitors specific to conventional PKCs ( Go6976) and PKC - delta ( rottlerin) attenuated NF - kappaB activation in BPDE treated cells to a varying degree indicating a possible link between PKC down - regulation and the attenuation of NF - kappaB activity by TSC phenolic fraction.	"PKC	15	18	Gene_or_gene_product"	"PKCs	118	122	Gene_or_gene_product"	"PKC - delta	137	148	Gene_or_gene_product"	"NF - kappaB	173	184	Gene_or_gene_product"	"PKC	273	276	Gene_or_gene_product"	"NF - kappaB	318	329	Gene_or_gene_product"	"[{""token"": ""PKC"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKCs"", ""start_span"": 118, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKC - delta"", ""start_span"": 137, ""end_span"": 148, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 173, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKC"", ""start_span"": 273, ""end_span"": 276, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 318, ""end_span"": 329, ""type"": ""Gene_or_gene_product""}]"
Ploidy analysis was carried out on 39 EOGCs and immunohistochemistry of CDC4 / FBXW7 and its substrates c - myc, c - jun, Notch and cyclin E was performed on 204 gastric carcinomas using tissue microarrays ( TMAs).	"CDC4	72	76	Gene_or_gene_product"	"FBXW7	79	84	Gene_or_gene_product"	"c - myc	104	111	Gene_or_gene_product"	"c - jun	113	120	Gene_or_gene_product"	"Notch	122	127	Gene_or_gene_product"	"cyclin E	132	140	Gene_or_gene_product"	"[{""token"": ""CDC4"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""FBXW7"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - myc"", ""start_span"": 104, ""end_span"": 111, ""type"": ""Gene_or_gene_product""}, {""token"": ""c - jun"", ""start_span"": 113, ""end_span"": 120, ""type"": ""Gene_or_gene_product""}, {""token"": ""Notch"", ""start_span"": 122, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin E"", ""start_span"": 132, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}]"
The activated PI3K ( phosphoinositide 3 - kinase) / Akt signalling pathway in LNCaP cells contributes to the phosphorylation of PFKFB2 at Ser466 and Ser483, resulting in the constitutive activation of PFK - 2 ( 6 - phosphofructo - 2 - kinase) activity.	"PI3K	14	18	Gene_or_gene_product"	"phosphoinositide 3 - kinase	21	48	Gene_or_gene_product"	"Akt	52	55	Gene_or_gene_product"	"PFKFB2	128	134	Gene_or_gene_product"	"PFK - 2	201	208	Gene_or_gene_product"	"6 - phosphofructo - 2 - kinase	211	241	Gene_or_gene_product"	"[{""token"": ""PI3K"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""phosphoinositide 3 - kinase"", ""start_span"": 21, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""Akt"", ""start_span"": 52, ""end_span"": 55, ""type"": ""Gene_or_gene_product""}, {""token"": ""PFKFB2"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}, {""token"": ""PFK - 2"", ""start_span"": 201, ""end_span"": 208, ""type"": ""Gene_or_gene_product""}, {""token"": ""6 - phosphofructo - 2 - kinase"", ""start_span"": 211, ""end_span"": 241, ""type"": ""Gene_or_gene_product""}]"
To characterize the effects of CK1delta on SV40 - induced mammary carcinogenesis, we generated transgenic mice expressing mutant CK1delta under the control of the whey acidic protein ( WAP) gene promoter, and crossed them with SV40 transgenic WAP - T - antigen ( WAP - T) mice.	"CK1delta	31	39	Gene_or_gene_product"	"CK1delta	129	137	Gene_or_gene_product"	"whey acidic protein	163	182	Gene_or_gene_product"	"WAP	185	188	Gene_or_gene_product"	"WAP - T - antigen	243	260	Gene_or_gene_product"	"WAP - T	263	270	Gene_or_gene_product"	"[{""token"": ""CK1delta"", ""start_span"": 31, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""CK1delta"", ""start_span"": 129, ""end_span"": 137, ""type"": ""Gene_or_gene_product""}, {""token"": ""whey acidic protein"", ""start_span"": 163, ""end_span"": 182, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAP"", ""start_span"": 185, ""end_span"": 188, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAP - T - antigen"", ""start_span"": 243, ""end_span"": 260, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAP - T"", ""start_span"": 263, ""end_span"": 270, ""type"": ""Gene_or_gene_product""}]"
