Since AP - 1 and NF - kappa B are key elements in controlling interleukin - 8 ( IL - 8) transcription, human fibroblasts were treated with alpha - MSH and IL - 1 beta for 24 hours, and cytokine levels in the supernatants were measured by ELISA.	"AP - 1	6	12	Gene_or_gene_product"	"NF - kappa B	17	29	Gene_or_gene_product"	"interleukin - 8	62	77	Gene_or_gene_product"	"IL - 8	80	86	Gene_or_gene_product"	"alpha - MSH	139	150	Gene_or_gene_product"	"IL - 1 beta	155	166	Gene_or_gene_product"	"[{""token"": ""AP - 1"", ""start_span"": 6, ""end_span"": 12, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappa B"", ""start_span"": 17, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""interleukin - 8"", ""start_span"": 62, ""end_span"": 77, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 8"", ""start_span"": 80, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""alpha - MSH"", ""start_span"": 139, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1 beta"", ""start_span"": 155, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}]"
METHODS: Using flow cytometry we evaluated 18 human lung cancer cell lines for the expression of different surface markers on lung cancers suggested to be possible prognostic parameters, including epidermal growth factor receptor ( EGFR), intercellular adhesion molecule 1 ( ICAM - 1), Fas and CD40.	"epidermal growth factor receptor	197	229	Gene_or_gene_product"	"EGFR	232	236	Gene_or_gene_product"	"intercellular adhesion molecule 1	239	272	Gene_or_gene_product"	"ICAM - 1	275	283	Gene_or_gene_product"	"Fas	286	289	Gene_or_gene_product"	"CD40	294	298	Gene_or_gene_product"	"[{""token"": ""epidermal growth factor receptor"", ""start_span"": 197, ""end_span"": 229, ""type"": ""Gene_or_gene_product""}, {""token"": ""EGFR"", ""start_span"": 232, ""end_span"": 236, ""type"": ""Gene_or_gene_product""}, {""token"": ""intercellular adhesion molecule 1"", ""start_span"": 239, ""end_span"": 272, ""type"": ""Gene_or_gene_product""}, {""token"": ""ICAM - 1"", ""start_span"": 275, ""end_span"": 283, ""type"": ""Gene_or_gene_product""}, {""token"": ""Fas"", ""start_span"": 286, ""end_span"": 289, ""type"": ""Gene_or_gene_product""}, {""token"": ""CD40"", ""start_span"": 294, ""end_span"": 298, ""type"": ""Gene_or_gene_product""}]"
The therapeutic options available in this regard include measures that: down - regulate serum free IGF - I; suppress the synthesis of mevalonic acid and / or certain derivatives thereof; modulate arachidonate metabolism by inhibiting 5 - lipoxygenase, 12 - lipoxygenase, or COX - 2; antagonize the activation of AP - 1 transcription factors; promote the activation of PPAR - gamma transcription factors; and that suppress angiogenesis by additional mechanisms.	"IGF - I	99	106	Gene_or_gene_product"	"5 - lipoxygenase	234	250	Gene_or_gene_product"	"12 - lipoxygenase	252	269	Gene_or_gene_product"	"COX - 2	274	281	Gene_or_gene_product"	"AP - 1	312	318	Gene_or_gene_product"	"PPAR - gamma	368	380	Gene_or_gene_product"	"[{""token"": ""IGF - I"", ""start_span"": 99, ""end_span"": 106, ""type"": ""Gene_or_gene_product""}, {""token"": ""5 - lipoxygenase"", ""start_span"": 234, ""end_span"": 250, ""type"": ""Gene_or_gene_product""}, {""token"": ""12 - lipoxygenase"", ""start_span"": 252, ""end_span"": 269, ""type"": ""Gene_or_gene_product""}, {""token"": ""COX - 2"", ""start_span"": 274, ""end_span"": 281, ""type"": ""Gene_or_gene_product""}, {""token"": ""AP - 1"", ""start_span"": 312, ""end_span"": 318, ""type"": ""Gene_or_gene_product""}, {""token"": ""PPAR - gamma"", ""start_span"": 368, ""end_span"": 380, ""type"": ""Gene_or_gene_product""}]"
A specific histone deacetylase ( HDAc) inhibitor, trichostatin A ( TSA), alleviates Evi - 1 - mediated repression of TGF - beta signaling, suggesting that HDAc is involved in transcriptional repression by Evi - 1.	"histone deacetylase	11	30	Gene_or_gene_product"	"HDAc	33	37	Gene_or_gene_product"	"Evi - 1	84	91	Gene_or_gene_product"	"TGF - beta	117	127	Gene_or_gene_product"	"HDAc	155	159	Gene_or_gene_product"	"Evi - 1	205	212	Gene_or_gene_product"	"[{""token"": ""histone deacetylase"", ""start_span"": 11, ""end_span"": 30, ""type"": ""Gene_or_gene_product""}, {""token"": ""HDAc"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""Evi - 1"", ""start_span"": 84, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""TGF - beta"", ""start_span"": 117, ""end_span"": 127, ""type"": ""Gene_or_gene_product""}, {""token"": ""HDAc"", ""start_span"": 155, ""end_span"": 159, ""type"": ""Gene_or_gene_product""}, {""token"": ""Evi - 1"", ""start_span"": 205, ""end_span"": 212, ""type"": ""Gene_or_gene_product""}]"
Cyclin - dependent kinase - 2 activity, p107 and cyclin A levels, and retinoblastoma protein phosphorylation are markedly reduced in response to the addition of exogenous SPARC and / or peptides derived from specific domains of SPARC.	"Cyclin - dependent kinase - 2	0	29	Gene_or_gene_product"	"p107	40	44	Gene_or_gene_product"	"cyclin A	49	57	Gene_or_gene_product"	"retinoblastoma protein	70	92	Gene_or_gene_product"	"SPARC	171	176	Gene_or_gene_product"	"SPARC	228	233	Gene_or_gene_product"	"[{""token"": ""Cyclin - dependent kinase - 2"", ""start_span"": 0, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""p107"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin A"", ""start_span"": 49, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""retinoblastoma protein"", ""start_span"": 70, ""end_span"": 92, ""type"": ""Gene_or_gene_product""}, {""token"": ""SPARC"", ""start_span"": 171, ""end_span"": 176, ""type"": ""Gene_or_gene_product""}, {""token"": ""SPARC"", ""start_span"": 228, ""end_span"": 233, ""type"": ""Gene_or_gene_product""}]"
Treatment of REF or REF expressing full - length T antigen, an N - terminal segment, or T251 - 708 resulted in increased expression of the p53 - responsive MDM2 gene; apoptosis occurred through a p53 - dependent pathway, as p53 - null cells expressing these T antigens were resistant to 5 - FU - induced apoptosis.	"T antigen	49	58	Gene_or_gene_product"	"p53	139	142	Gene_or_gene_product"	"MDM2	156	160	Gene_or_gene_product"	"p53	196	199	Gene_or_gene_product"	"p53	224	227	Gene_or_gene_product"	"T antigens	258	268	Gene_or_gene_product"	"[{""token"": ""T antigen"", ""start_span"": 49, ""end_span"": 58, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 139, ""end_span"": 142, ""type"": ""Gene_or_gene_product""}, {""token"": ""MDM2"", ""start_span"": 156, ""end_span"": 160, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 196, ""end_span"": 199, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 224, ""end_span"": 227, ""type"": ""Gene_or_gene_product""}, {""token"": ""T antigens"", ""start_span"": 258, ""end_span"": 268, ""type"": ""Gene_or_gene_product""}]"
Western blotting of p53 and murine double mutant 2 ( Mdm2) together with p53 DNA sequencing analysis indicate that p53 function loss by mutation or overexpression of Mdm2 occurred in all tested oral cancer cells regardless of their etiology.	"p53	20	23	Gene_or_gene_product"	"murine double mutant 2	28	50	Gene_or_gene_product"	"Mdm2	53	57	Gene_or_gene_product"	"p53	73	76	Gene_or_gene_product"	"p53	115	118	Gene_or_gene_product"	"Mdm2	166	170	Gene_or_gene_product"	"[{""token"": ""p53"", ""start_span"": 20, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""murine double mutant 2"", ""start_span"": 28, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mdm2"", ""start_span"": 53, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 115, ""end_span"": 118, ""type"": ""Gene_or_gene_product""}, {""token"": ""Mdm2"", ""start_span"": 166, ""end_span"": 170, ""type"": ""Gene_or_gene_product""}]"
Looking for mechanisms linking Brn - 3a to carcinogenesis, we discuss the role of this transcription factor in influencing Bcl - 2 / p53 antagonism and Bcl - 2 / VEGF induction of tumor angiogenesis, concluding this review with a proposal for the oncogenic nature of Brn - 3a.	"Brn - 3a	31	39	Gene_or_gene_product"	"Bcl - 2	123	130	Gene_or_gene_product"	"p53	133	136	Gene_or_gene_product"	"Bcl - 2	152	159	Gene_or_gene_product"	"VEGF	162	166	Gene_or_gene_product"	"Brn - 3a	267	275	Gene_or_gene_product"	"[{""token"": ""Brn - 3a"", ""start_span"": 31, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcl - 2"", ""start_span"": 123, ""end_span"": 130, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 133, ""end_span"": 136, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcl - 2"", ""start_span"": 152, ""end_span"": 159, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 162, ""end_span"": 166, ""type"": ""Gene_or_gene_product""}, {""token"": ""Brn - 3a"", ""start_span"": 267, ""end_span"": 275, ""type"": ""Gene_or_gene_product""}]"
Because there is little information on the expression of topo I in colorectal tumors, this study evaluated and characterized topo I protein expression in primary colorectal cancer and lymph node metastases and studied the association between topo I protein expression and clinicopathologic data, p53 status, and proliferating cell nuclear antigen ( PCNA) status.	"topo I	57	63	Gene_or_gene_product"	"topo I	125	131	Gene_or_gene_product"	"topo I	242	248	Gene_or_gene_product"	"p53	296	299	Gene_or_gene_product"	"proliferating cell nuclear antigen	312	346	Gene_or_gene_product"	"PCNA	349	353	Gene_or_gene_product"	"[{""token"": ""topo I"", ""start_span"": 57, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""topo I"", ""start_span"": 125, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}, {""token"": ""topo I"", ""start_span"": 242, ""end_span"": 248, ""type"": ""Gene_or_gene_product""}, {""token"": ""p53"", ""start_span"": 296, ""end_span"": 299, ""type"": ""Gene_or_gene_product""}, {""token"": ""proliferating cell nuclear antigen"", ""start_span"": 312, ""end_span"": 346, ""type"": ""Gene_or_gene_product""}, {""token"": ""PCNA"", ""start_span"": 349, ""end_span"": 353, ""type"": ""Gene_or_gene_product""}]"
Experimental Design: Human umbilical vein and dermal microvascular endothelial cells were infected with replication - deficient adenoviruses encoding survivin ( pAd - Survivin), green fluorescent protein ( pAd - GFP), or a phosphorylation - defective survivin Thr ( 34) - - > Ala ( pAd - T34A) dominant negative mutant.	"survivin	150	158	Gene_or_gene_product"	"pAd - Survivin	161	175	Gene_or_gene_product"	"green fluorescent protein	178	203	Gene_or_gene_product"	"pAd - GFP	206	215	Gene_or_gene_product"	"survivin	251	259	Gene_or_gene_product"	"pAd - T34A	282	292	Gene_or_gene_product"	"[{""token"": ""survivin"", ""start_span"": 150, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}, {""token"": ""pAd - Survivin"", ""start_span"": 161, ""end_span"": 175, ""type"": ""Gene_or_gene_product""}, {""token"": ""green fluorescent protein"", ""start_span"": 178, ""end_span"": 203, ""type"": ""Gene_or_gene_product""}, {""token"": ""pAd - GFP"", ""start_span"": 206, ""end_span"": 215, ""type"": ""Gene_or_gene_product""}, {""token"": ""survivin"", ""start_span"": 251, ""end_span"": 259, ""type"": ""Gene_or_gene_product""}, {""token"": ""pAd - T34A"", ""start_span"": 282, ""end_span"": 292, ""type"": ""Gene_or_gene_product""}]"
