By use of phosphatase inhibitors and a type 1 protein phosphatase mutant ( glc7 - 10), we show that the microtubule binding activity, but not the centromeric DNA - binding activity, of the kinetochore complex is regulated by a balance between a protein kinase and the type 1 protein phosphatase ( PP1) encoded by the GLC7 gene.	"type 1 protein phosphatase	39	65	Gene_or_gene_product"	"glc7 - 10	75	84	Gene_or_gene_product"	"microtubule	104	115	Cellular_component"	"centromeric	146	157	Cellular_component"	"kinetochore	189	200	Cellular_component"	"type 1 protein phosphatase	268	294	Gene_or_gene_product"	"PP1	297	300	Gene_or_gene_product"	"[{""token"": ""type 1 protein phosphatase"", ""start_span"": 39, ""end_span"": 65, ""type"": ""Gene_or_gene_product""}, {""token"": ""glc7 - 10"", ""start_span"": 75, ""end_span"": 84, ""type"": ""Gene_or_gene_product""}, {""token"": ""microtubule"", ""start_span"": 104, ""end_span"": 115, ""type"": ""Cellular_component""}, {""token"": ""centromeric"", ""start_span"": 146, ""end_span"": 157, ""type"": ""Cellular_component""}, {""token"": ""kinetochore"", ""start_span"": 189, ""end_span"": 200, ""type"": ""Cellular_component""}, {""token"": ""type 1 protein phosphatase"", ""start_span"": 268, ""end_span"": 294, ""type"": ""Gene_or_gene_product""}, {""token"": ""PP1"", ""start_span"": 297, ""end_span"": 300, ""type"": ""Gene_or_gene_product""}]"
We showed that the recombinant UMP - CMP kinase phosphorylated CMP, dCMP, and UMP with highest efficiency and dUMP, AMP, and dAMP with lower efficiency.	"UMP - CMP kinase	31	47	Gene_or_gene_product"	"CMP	63	66	Chemical"	"dCMP	68	72	Chemical"	"UMP	78	81	Chemical"	"dUMP	110	114	Chemical"	"AMP	116	119	Chemical"	"dAMP	125	129	Chemical"	"[{""token"": ""UMP - CMP kinase"", ""start_span"": 31, ""end_span"": 47, ""type"": ""Gene_or_gene_product""}, {""token"": ""CMP"", ""start_span"": 63, ""end_span"": 66, ""type"": ""Chemical""}, {""token"": ""dCMP"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Chemical""}, {""token"": ""UMP"", ""start_span"": 78, ""end_span"": 81, ""type"": ""Chemical""}, {""token"": ""dUMP"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Chemical""}, {""token"": ""AMP"", ""start_span"": 116, ""end_span"": 119, ""type"": ""Chemical""}, {""token"": ""dAMP"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Chemical""}]"
Protein kinase C ( PKC), a family of related serine - threonine kinases, is a key player in the cellular responses mediated by the second messenger diacylglycerol ( DAG) and the phorbol ester tumor promoters.	"Protein kinase C	0	16	Gene_or_gene_product"	"PKC	19	22	Gene_or_gene_product"	"serine	45	51	Chemical"	"threonine	54	63	Chemical"	"diacylglycerol	148	162	Chemical"	"DAG	165	168	Chemical"	"phorbol ester	178	191	Chemical"	"[{""token"": ""Protein kinase C"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Gene_or_gene_product""}, {""token"": ""PKC"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""serine"", ""start_span"": 45, ""end_span"": 51, ""type"": ""Chemical""}, {""token"": ""threonine"", ""start_span"": 54, ""end_span"": 63, ""type"": ""Chemical""}, {""token"": ""diacylglycerol"", ""start_span"": 148, ""end_span"": 162, ""type"": ""Chemical""}, {""token"": ""DAG"", ""start_span"": 165, ""end_span"": 168, ""type"": ""Chemical""}, {""token"": ""phorbol ester"", ""start_span"": 178, ""end_span"": 191, ""type"": ""Chemical""}]"
Here we show that Sld2 ( ref. 4) ( also known as Drc1; ref. 5), one of the replication proteins of budding yeast ( Saccharomyces cerevisiae), is phosphorylated in S phase in an S - Cdk - dependent manner, and mutant Sld2 lacking all the preferred Cdk phosphorylation sites ( All - A) is defective in chromosomal DNA replication.	"Sld2	18	22	Gene_or_gene_product"	"Drc1	49	53	Gene_or_gene_product"	"S - Cdk	177	184	Gene_or_gene_product"	"Sld2	216	220	Gene_or_gene_product"	"Cdk	247	250	Gene_or_gene_product"	"All - A	275	282	Gene_or_gene_product"	"chromosomal	300	311	Cellular_component"	"[{""token"": ""Sld2"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""Drc1"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene_or_gene_product""}, {""token"": ""S - Cdk"", ""start_span"": 177, ""end_span"": 184, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sld2"", ""start_span"": 216, ""end_span"": 220, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdk"", ""start_span"": 247, ""end_span"": 250, ""type"": ""Gene_or_gene_product""}, {""token"": ""All - A"", ""start_span"": 275, ""end_span"": 282, ""type"": ""Gene_or_gene_product""}, {""token"": ""chromosomal"", ""start_span"": 300, ""end_span"": 311, ""type"": ""Cellular_component""}]"
Transcriptional silencing at the budding yeast silent mating type ( HM) loci and telomeric DNA regions requires Sir2, a conserved NAD - dependent histone deacetylase, Sir3, Sir4, histones H3 and H4, and several DNA - binding proteins.	"Sir2	112	116	Gene_or_gene_product"	"NAD	130	133	Chemical"	"histone deacetylase	146	165	Gene_or_gene_product"	"Sir3	167	171	Gene_or_gene_product"	"Sir4	173	177	Gene_or_gene_product"	"histones H3	179	190	Gene_or_gene_product"	"H4	195	197	Gene_or_gene_product"	"[{""token"": ""Sir2"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Gene_or_gene_product""}, {""token"": ""NAD"", ""start_span"": 130, ""end_span"": 133, ""type"": ""Chemical""}, {""token"": ""histone deacetylase"", ""start_span"": 146, ""end_span"": 165, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sir3"", ""start_span"": 167, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""Sir4"", ""start_span"": 173, ""end_span"": 177, ""type"": ""Gene_or_gene_product""}, {""token"": ""histones H3"", ""start_span"": 179, ""end_span"": 190, ""type"": ""Gene_or_gene_product""}, {""token"": ""H4"", ""start_span"": 195, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}]"
TOR Complex 1 ( TORC1) contains TOR1 or TOR2, KOG1 ( YHR186c), and LST8.	"TOR Complex 1	0	13	Complex"	"TORC1	16	21	Complex"	"TOR1	32	36	Gene_or_gene_product"	"TOR2	40	44	Gene_or_gene_product"	"KOG1	46	50	Gene_or_gene_product"	"YHR186c	53	60	Gene_or_gene_product"	"LST8	67	71	Gene_or_gene_product"	"[{""token"": ""TOR Complex 1"", ""start_span"": 0, ""end_span"": 13, ""type"": ""Complex""}, {""token"": ""TORC1"", ""start_span"": 16, ""end_span"": 21, ""type"": ""Complex""}, {""token"": ""TOR1"", ""start_span"": 32, ""end_span"": 36, ""type"": ""Gene_or_gene_product""}, {""token"": ""TOR2"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene_or_gene_product""}, {""token"": ""KOG1"", ""start_span"": 46, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""YHR186c"", ""start_span"": 53, ""end_span"": 60, ""type"": ""Gene_or_gene_product""}, {""token"": ""LST8"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Gene_or_gene_product""}]"
FKBP - rapamycin binds TORC1, and TORC1 disruption mimics rapamycin treatment, suggesting that TORC1 mediates the rapamycin - sensitive, TOR - shared pathway.	"FKBP - rapamycin	0	16	Complex"	"TORC1	23	28	Complex"	"TORC1	34	39	Complex"	"rapamycin	58	67	Chemical"	"TORC1	95	100	Complex"	"rapamycin	114	123	Chemical"	"TOR	137	140	Gene_or_gene_product"	"[{""token"": ""FKBP - rapamycin"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Complex""}, {""token"": ""TORC1"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Complex""}, {""token"": ""TORC1"", ""start_span"": 34, ""end_span"": 39, ""type"": ""Complex""}, {""token"": ""rapamycin"", ""start_span"": 58, ""end_span"": 67, ""type"": ""Chemical""}, {""token"": ""TORC1"", ""start_span"": 95, ""end_span"": 100, ""type"": ""Complex""}, {""token"": ""rapamycin"", ""start_span"": 114, ""end_span"": 123, ""type"": ""Chemical""}, {""token"": ""TOR"", ""start_span"": 137, ""end_span"": 140, ""type"": ""Gene_or_gene_product""}]"
FKBP - rapamycin fails to bind TORC2, and TORC2 disruption causes an actin defect, suggesting that TORC2 mediates the rapamycin - insensitive, TOR2 - unique pathway.	"FKBP - rapamycin	0	16	Complex"	"TORC2	31	36	Complex"	"TORC2	42	47	Complex"	"actin	69	74	Gene_or_gene_product"	"TORC2	99	104	Complex"	"rapamycin	118	127	Chemical"	"TOR2	143	147	Gene_or_gene_product"	"[{""token"": ""FKBP - rapamycin"", ""start_span"": 0, ""end_span"": 16, ""type"": ""Complex""}, {""token"": ""TORC2"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Complex""}, {""token"": ""TORC2"", ""start_span"": 42, ""end_span"": 47, ""type"": ""Complex""}, {""token"": ""actin"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""TORC2"", ""start_span"": 99, ""end_span"": 104, ""type"": ""Complex""}, {""token"": ""rapamycin"", ""start_span"": 118, ""end_span"": 127, ""type"": ""Chemical""}, {""token"": ""TOR2"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Gene_or_gene_product""}]"
Moreover, we identified MSK1 as a nuclear kinase for p65, since MSK1 associates with p65 in a stimulus - dependent way and phosphorylates p65 at Ser276.	"MSK1	24	28	Gene_or_gene_product"	"nuclear	34	41	Cellular_component"	"p65	53	56	Gene_or_gene_product"	"MSK1	64	68	Gene_or_gene_product"	"p65	85	88	Gene_or_gene_product"	"p65	138	141	Gene_or_gene_product"	"Ser276	145	151	Chemical"	"[{""token"": ""MSK1"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear"", ""start_span"": 34, ""end_span"": 41, ""type"": ""Cellular_component""}, {""token"": ""p65"", ""start_span"": 53, ""end_span"": 56, ""type"": ""Gene_or_gene_product""}, {""token"": ""MSK1"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ser276"", ""start_span"": 145, ""end_span"": 151, ""type"": ""Chemical""}]"
PP1, a selective inhibitor of src - related tyrosine kinases, blocked both the CpG DNA - mediated tyrosine phosphorylation of vav1 and the CpG DNA - mediated up - regulation of macrophage tumor necrosis factor secretion and inducible nitric - oxide synthase protein accumulation.	"PP1	0	3	Gene_or_gene_product"	"src	30	33	Gene_or_gene_product"	"tyrosine	44	52	Chemical"	"tyrosine	98	106	Chemical"	"vav1	126	130	Gene_or_gene_product"	"tumor necrosis factor	188	209	Gene_or_gene_product"	"nitric - oxide synthase	234	257	Gene_or_gene_product"	"[{""token"": ""PP1"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""src"", ""start_span"": 30, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""tyrosine"", ""start_span"": 44, ""end_span"": 52, ""type"": ""Chemical""}, {""token"": ""tyrosine"", ""start_span"": 98, ""end_span"": 106, ""type"": ""Chemical""}, {""token"": ""vav1"", ""start_span"": 126, ""end_span"": 130, ""type"": ""Gene_or_gene_product""}, {""token"": ""tumor necrosis factor"", ""start_span"": 188, ""end_span"": 209, ""type"": ""Gene_or_gene_product""}, {""token"": ""nitric - oxide synthase"", ""start_span"": 234, ""end_span"": 257, ""type"": ""Gene_or_gene_product""}]"
