We report here that the Cdc6p protein is degraded in a Cdc4 - dependent manner, suggesting that phosphorylated Cdc6 is specifically recognized by the ubiquitin - mediated proteolysis machinery.	"Cdc6p	24	29	Gene_or_gene_product"	"Cdc4	55	59	Gene_or_gene_product"	"Cdc6	111	115	Gene_or_gene_product"	"ubiquitin	150	159	Gene_or_gene_product"	"[{""token"": ""Cdc6p"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc4"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc6"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""ubiquitin"", ""start_span"": 150, ""end_span"": 159, ""type"": ""Gene_or_gene_product""}]"
Inhibition of phosphorylation by dominant negative mutants of PKCzeta or p21 ( ras) results in loss of RelA transcriptional activity without interfering with DNA binding.	"PKCzeta	62	69	Gene_or_gene_product"	"p21	73	76	Gene_or_gene_product"	"ras	79	82	Gene_or_gene_product"	"RelA	103	107	Gene_or_gene_product"	"[{""token"": ""PKCzeta"", ""start_span"": 62, ""end_span"": 69, ""type"": ""Gene_or_gene_product""}, {""token"": ""p21"", ""start_span"": 73, ""end_span"": 76, ""type"": ""Gene_or_gene_product""}, {""token"": ""ras"", ""start_span"": 79, ""end_span"": 82, ""type"": ""Gene_or_gene_product""}, {""token"": ""RelA"", ""start_span"": 103, ""end_span"": 107, ""type"": ""Gene_or_gene_product""}]"
Raf / MEK, small GTPases, phosphatidylinositol 3 - kinase, and stress - activated protein kinase pathways are not involved in this mechanism of regulation.	"Raf	0	3	Gene_or_gene_product"	"MEK	6	9	Gene_or_gene_product"	"phosphatidylinositol 3 - kinase	26	57	Gene_or_gene_product"	"stress - activated protein kinase	63	96	Gene_or_gene_product"	"[{""token"": ""Raf"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene_or_gene_product""}, {""token"": ""MEK"", ""start_span"": 6, ""end_span"": 9, ""type"": ""Gene_or_gene_product""}, {""token"": ""phosphatidylinositol 3 - kinase"", ""start_span"": 26, ""end_span"": 57, ""type"": ""Gene_or_gene_product""}, {""token"": ""stress - activated protein kinase"", ""start_span"": 63, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}]"
Signaling by proinflammatory cytokines: oligomerization of TRAF2 and TRAF6 is sufficient for JNK and IKK activation and target gene induction via an amino - terminal effector domain.	"TRAF2	59	64	Gene_or_gene_product"	"TRAF6	69	74	Gene_or_gene_product"	"JNK	93	96	Gene_or_gene_product"	"IKK	101	104	Complex"	"[{""token"": ""TRAF2"", ""start_span"": 59, ""end_span"": 64, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF6"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Gene_or_gene_product""}, {""token"": ""JNK"", ""start_span"": 93, ""end_span"": 96, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKK"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Complex""}]"
The TNF - alpha and IL - 1 signals are transduced through TRAF2 and TRAF6, respectively.	"TNF - alpha	4	15	Gene_or_gene_product"	"IL - 1	20	26	Gene_or_gene_product"	"TRAF2	58	63	Gene_or_gene_product"	"TRAF6	68	73	Gene_or_gene_product"	"[{""token"": ""TNF - alpha"", ""start_span"": 4, ""end_span"": 15, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1"", ""start_span"": 20, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF2"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF6"", ""start_span"": 68, ""end_span"": 73, ""type"": ""Gene_or_gene_product""}]"
Thus, TNF - alpha and IL - 1 signaling is based on oligomerization of TRAF2 and TRAF6 leading to activation of effector kinases.	"TNF - alpha	6	17	Gene_or_gene_product"	"IL - 1	22	28	Gene_or_gene_product"	"TRAF2	70	75	Gene_or_gene_product"	"TRAF6	80	85	Gene_or_gene_product"	"[{""token"": ""TNF - alpha"", ""start_span"": 6, ""end_span"": 17, ""type"": ""Gene_or_gene_product""}, {""token"": ""IL - 1"", ""start_span"": 22, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF2"", ""start_span"": 70, ""end_span"": 75, ""type"": ""Gene_or_gene_product""}, {""token"": ""TRAF6"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Gene_or_gene_product""}]"
Here we investigate the mechanism of cellular activation by soluble peptidoglycan ( sPGN) and lipoteichoic acid ( LTA), main stimulatory components of Gram - positive bacteria.	"peptidoglycan	68	81	Chemical"	"sPGN	84	88	Chemical"	"lipoteichoic acid	94	111	Chemical"	"LTA	114	117	Chemical"	"[{""token"": ""peptidoglycan"", ""start_span"": 68, ""end_span"": 81, ""type"": ""Chemical""}, {""token"": ""sPGN"", ""start_span"": 84, ""end_span"": 88, ""type"": ""Chemical""}, {""token"": ""lipoteichoic acid"", ""start_span"": 94, ""end_span"": 111, ""type"": ""Chemical""}, {""token"": ""LTA"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Chemical""}]"
Coexpression together with membrane CD14 enhances sPGN signal transmission through TLR2.	"membrane	27	35	Cellular_component"	"CD14	36	40	Gene_or_gene_product"	"sPGN	50	54	Chemical"	"TLR2	83	87	Gene_or_gene_product"	"[{""token"": ""membrane"", ""start_span"": 27, ""end_span"": 35, ""type"": ""Cellular_component""}, {""token"": ""CD14"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Gene_or_gene_product""}, {""token"": ""sPGN"", ""start_span"": 50, ""end_span"": 54, ""type"": ""Chemical""}, {""token"": ""TLR2"", ""start_span"": 83, ""end_span"": 87, ""type"": ""Gene_or_gene_product""}]"
In contrast to LPS signaling, activation of TLR2 by sPGN and LTA does not require serum.	"LPS	15	18	Chemical"	"TLR2	44	48	Gene_or_gene_product"	"sPGN	52	56	Chemical"	"LTA	61	64	Chemical"	"[{""token"": ""LPS"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Chemical""}, {""token"": ""TLR2"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""sPGN"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Chemical""}, {""token"": ""LTA"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Chemical""}]"
These findings identify TLR2 as a signal transducer for sPGN and LTA in addition to LPS.	"TLR2	24	28	Gene_or_gene_product"	"sPGN	56	60	Chemical"	"LTA	65	68	Chemical"	"LPS	84	87	Chemical"	"[{""token"": ""TLR2"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""sPGN"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Chemical""}, {""token"": ""LTA"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Chemical""}]"
