p21 - activated kinases ( Pak) / Ste20 kinases are regulated in vitro and in vivo by the small GTP - binding proteins Rac and Cdc42 and lipids, such as sphingosine, which stimulate autophosphorylation and phosphorylation of exogenous substrates.	"p21 - activated kinases	0	23	Gene_or_gene_product"	"Pak	26	29	Gene_or_gene_product"	"Ste20	33	38	Gene_or_gene_product"	"GTP	95	98	Chemical"	"Rac	118	121	Gene_or_gene_product"	"Cdc42	126	131	Gene_or_gene_product"	"lipids	136	142	Chemical"	"sphingosine	152	163	Chemical"	"[{""token"": ""p21 - activated kinases"", ""start_span"": 0, ""end_span"": 23, ""type"": ""Gene_or_gene_product""}, {""token"": ""Pak"", ""start_span"": 26, ""end_span"": 29, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ste20"", ""start_span"": 33, ""end_span"": 38, ""type"": ""Gene_or_gene_product""}, {""token"": ""GTP"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Chemical""}, {""token"": ""Rac"", ""start_span"": 118, ""end_span"": 121, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cdc42"", ""start_span"": 126, ""end_span"": 131, ""type"": ""Gene_or_gene_product""}, {""token"": ""lipids"", ""start_span"": 136, ""end_span"": 142, ""type"": ""Chemical""}, {""token"": ""sphingosine"", ""start_span"": 152, ""end_span"": 163, ""type"": ""Chemical""}]"
The core SCF subunits Cdc53, Hrt1 and Skp1 were distributed in the nucleus and the cytoplasm, whereas the F - box protein Cdc4 was exclusively nuclear.	"SCF	9	12	Complex"	"Cdc53	22	27	Gene_or_gene_product"	"Hrt1	29	33	Gene_or_gene_product"	"Skp1	38	42	Gene_or_gene_product"	"nucleus	67	74	Cellular_component"	"cytoplasm	83	92	Cellular_component"	"Cdc4	122	126	Gene_or_gene_product"	"nuclear	143	150	Cellular_component"	"[{""token"": ""SCF"", ""start_span"": 9, ""end_span"": 12, ""type"": ""Complex""}, {""token"": ""Cdc53"", ""start_span"": 22, ""end_span"": 27, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hrt1"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Gene_or_gene_product""}, {""token"": ""Skp1"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""nucleus"", ""start_span"": 67, ""end_span"": 74, ""type"": ""Cellular_component""}, {""token"": ""cytoplasm"", ""start_span"": 83, ""end_span"": 92, ""type"": ""Cellular_component""}, {""token"": ""Cdc4"", ""start_span"": 122, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""nuclear"", ""start_span"": 143, ""end_span"": 150, ""type"": ""Cellular_component""}]"
Sequestration of p53 and pRb by the N - terminal truncated T - antigen molecules ( T1 - antigen and T2 - antigen) does not affect mammary gland differentiation and the transgenic animals ( WAP - SVBst - Bam) do not develop breast tumors.	"p53	17	20	Gene_or_gene_product"	"pRb	25	28	Gene_or_gene_product"	"T - antigen	59	70	Gene_or_gene_product"	"T1 - antigen	83	95	Gene_or_gene_product"	"T2 - antigen	100	112	Gene_or_gene_product"	"WAP	189	192	Gene_or_gene_product"	"SVBst	195	200	Gene_or_gene_product"	"Bam	203	206	Gene_or_gene_product"	"[{""token"": ""p53"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""pRb"", ""start_span"": 25, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""T - antigen"", ""start_span"": 59, ""end_span"": 70, ""type"": ""Gene_or_gene_product""}, {""token"": ""T1 - antigen"", ""start_span"": 83, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""T2 - antigen"", ""start_span"": 100, ""end_span"": 112, ""type"": ""Gene_or_gene_product""}, {""token"": ""WAP"", ""start_span"": 189, ""end_span"": 192, ""type"": ""Gene_or_gene_product""}, {""token"": ""SVBst"", ""start_span"": 195, ""end_span"": 200, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bam"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Gene_or_gene_product""}]"
The p65 sequence revealed four potential GSK - 3 phosphorylation sites within its COOH - terminal transactivation domains and recombinant GSK - 3beta phosphorylated glutathione S - transferase ( GST) - p65 ( 354 - 551), but not GST - p65 ( 1 - 305) in vitro.	"p65	4	7	Gene_or_gene_product"	"GSK - 3	41	48	Gene_or_gene_product"	"GSK - 3beta	138	149	Gene_or_gene_product"	"glutathione S - transferase	165	192	Gene_or_gene_product"	"GST	195	198	Gene_or_gene_product"	"p65	202	205	Gene_or_gene_product"	"GST	228	231	Gene_or_gene_product"	"p65	234	237	Gene_or_gene_product"	"[{""token"": ""p65"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""GSK - 3"", ""start_span"": 41, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""GSK - 3beta"", ""start_span"": 138, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}, {""token"": ""glutathione S - transferase"", ""start_span"": 165, ""end_span"": 192, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST"", ""start_span"": 195, ""end_span"": 198, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 202, ""end_span"": 205, ""type"": ""Gene_or_gene_product""}, {""token"": ""GST"", ""start_span"": 228, ""end_span"": 231, ""type"": ""Gene_or_gene_product""}, {""token"": ""p65"", ""start_span"": 234, ""end_span"": 237, ""type"": ""Gene_or_gene_product""}]"
N - acetylglutamate synthase ( NAGS, E. C. 2. 3. 1. 1) is a mitochondrial enzyme catalyzing the formation of N - acetylglutamate ( NAG), an essential allosteric activator of carbamylphosphate synthase I ( CPSI), the first enzyme of the urea cycle.	"N - acetylglutamate synthase	0	28	Gene_or_gene_product"	"NAGS	31	35	Gene_or_gene_product"	"mitochondrial	60	73	Cellular_component"	"N - acetylglutamate	109	128	Chemical"	"NAG	131	134	Chemical"	"carbamylphosphate synthase I	174	202	Gene_or_gene_product"	"CPSI	205	209	Gene_or_gene_product"	"urea	236	240	Chemical"	"[{""token"": ""N - acetylglutamate synthase"", ""start_span"": 0, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""NAGS"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""mitochondrial"", ""start_span"": 60, ""end_span"": 73, ""type"": ""Cellular_component""}, {""token"": ""N - acetylglutamate"", ""start_span"": 109, ""end_span"": 128, ""type"": ""Chemical""}, {""token"": ""NAG"", ""start_span"": 131, ""end_span"": 134, ""type"": ""Chemical""}, {""token"": ""carbamylphosphate synthase I"", ""start_span"": 174, ""end_span"": 202, ""type"": ""Gene_or_gene_product""}, {""token"": ""CPSI"", ""start_span"": 205, ""end_span"": 209, ""type"": ""Gene_or_gene_product""}, {""token"": ""urea"", ""start_span"": 236, ""end_span"": 240, ""type"": ""Chemical""}]"
IkappaB kinase ( IKK) phosphorylates IkappaBalpha at the residues 32 and 36 followed by polyubiquitination at lysine 21 and 22 and subsequent degradation of the molecules by 26S proteasome.	"IkappaB kinase	0	14	Complex"	"IKK	17	20	Complex"	"IkappaBalpha	37	49	Gene_or_gene_product"	"residues 32	57	68	Chemical"	"36	73	75	Chemical"	"lysine 21	110	119	Chemical"	"22	124	126	Chemical"	"26S proteasome	174	188	Cellular_component"	"[{""token"": ""IkappaB kinase"", ""start_span"": 0, ""end_span"": 14, ""type"": ""Complex""}, {""token"": ""IKK"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Complex""}, {""token"": ""IkappaBalpha"", ""start_span"": 37, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""residues 32"", ""start_span"": 57, ""end_span"": 68, ""type"": ""Chemical""}, {""token"": ""36"", ""start_span"": 73, ""end_span"": 75, ""type"": ""Chemical""}, {""token"": ""lysine 21"", ""start_span"": 110, ""end_span"": 119, ""type"": ""Chemical""}, {""token"": ""22"", ""start_span"": 124, ""end_span"": 126, ""type"": ""Chemical""}, {""token"": ""26S proteasome"", ""start_span"": 174, ""end_span"": 188, ""type"": ""Cellular_component""}]"
Overexpressed PRAS40 suppressed the phosphorylation of S6K1 and 4E - BP1 at their rapamycin - sensitive phosphorylation sites, and reciprocally, overexpression of S6K1 or 4E - BP1 suppressed phosphorylation of PRAS40 ( Ser ( 183)) and its binding to raptor.	"PRAS40	14	20	Gene_or_gene_product"	"S6K1	55	59	Gene_or_gene_product"	"4E - BP1	64	72	Gene_or_gene_product"	"rapamycin	82	91	Chemical"	"S6K1	163	167	Gene_or_gene_product"	"4E - BP1	171	179	Gene_or_gene_product"	"PRAS40	210	216	Gene_or_gene_product"	"raptor	250	256	Gene_or_gene_product"	"[{""token"": ""PRAS40"", ""start_span"": 14, ""end_span"": 20, ""type"": ""Gene_or_gene_product""}, {""token"": ""S6K1"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Gene_or_gene_product""}, {""token"": ""4E - BP1"", ""start_span"": 64, ""end_span"": 72, ""type"": ""Gene_or_gene_product""}, {""token"": ""rapamycin"", ""start_span"": 82, ""end_span"": 91, ""type"": ""Chemical""}, {""token"": ""S6K1"", ""start_span"": 163, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""4E - BP1"", ""start_span"": 171, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}, {""token"": ""PRAS40"", ""start_span"": 210, ""end_span"": 216, ""type"": ""Gene_or_gene_product""}, {""token"": ""raptor"", ""start_span"": 250, ""end_span"": 256, ""type"": ""Gene_or_gene_product""}]"
This limonoid abrogated the expression of proteins associated with cell survival ( Bcl - 2, Bcl - xL, IAP - 1, and IAP - 2), proliferation ( cyclin D1), invasion ( MMP - 9), and angiogenesis ( VEGF), all regulated by nuclear factor ( NF) - kappaB.	"limonoid	5	13	Chemical"	"Bcl - 2	83	90	Gene_or_gene_product"	"Bcl - xL	92	100	Gene_or_gene_product"	"IAP - 1	102	109	Gene_or_gene_product"	"IAP - 2	115	122	Gene_or_gene_product"	"cyclin D1	141	150	Gene_or_gene_product"	"MMP - 9	164	171	Gene_or_gene_product"	"VEGF	193	197	Gene_or_gene_product"	"[{""token"": ""limonoid"", ""start_span"": 5, ""end_span"": 13, ""type"": ""Chemical""}, {""token"": ""Bcl - 2"", ""start_span"": 83, ""end_span"": 90, ""type"": ""Gene_or_gene_product""}, {""token"": ""Bcl - xL"", ""start_span"": 92, ""end_span"": 100, ""type"": ""Gene_or_gene_product""}, {""token"": ""IAP - 1"", ""start_span"": 102, ""end_span"": 109, ""type"": ""Gene_or_gene_product""}, {""token"": ""IAP - 2"", ""start_span"": 115, ""end_span"": 122, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin D1"", ""start_span"": 141, ""end_span"": 150, ""type"": ""Gene_or_gene_product""}, {""token"": ""MMP - 9"", ""start_span"": 164, ""end_span"": 171, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF"", ""start_span"": 193, ""end_span"": 197, ""type"": ""Gene_or_gene_product""}]"
Mutation of serine 20 completely eliminated phosphorylation of p50 NF - kappaB by DNA - PK, suggesting that serine 20 is the only site in p50 NF - kappaB for phosphorylation by DNA - PK.	"serine 20	12	21	Chemical"	"p50	63	66	Gene_or_gene_product"	"NF - kappaB	67	78	Complex"	"DNA - PK	82	90	Complex"	"serine 20	108	117	Chemical"	"p50	138	141	Gene_or_gene_product"	"NF - kappaB	142	153	Complex"	"DNA - PK	177	185	Complex"	"[{""token"": ""serine 20"", ""start_span"": 12, ""end_span"": 21, ""type"": ""Chemical""}, {""token"": ""p50"", ""start_span"": 63, ""end_span"": 66, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 67, ""end_span"": 78, ""type"": ""Complex""}, {""token"": ""DNA - PK"", ""start_span"": 82, ""end_span"": 90, ""type"": ""Complex""}, {""token"": ""serine 20"", ""start_span"": 108, ""end_span"": 117, ""type"": ""Chemical""}, {""token"": ""p50"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 142, ""end_span"": 153, ""type"": ""Complex""}, {""token"": ""DNA - PK"", ""start_span"": 177, ""end_span"": 185, ""type"": ""Complex""}]"
Using sensitive 293FT reporter cell clones that had integrated a SWI / SNF - dependent NF - kappaB reporter gene, we find in this study that the overexpression of DPF1, DPF2, DPF3a, DPF3b, and PHF10 significantly potentiates the transactivating activity of typical NF - kappaB dimers.	"SWI / SNF	65	74	Complex"	"NF - kappaB	87	98	Complex"	"DPF1	163	167	Gene_or_gene_product"	"DPF2	169	173	Gene_or_gene_product"	"DPF3a	175	180	Gene_or_gene_product"	"DPF3b	182	187	Gene_or_gene_product"	"PHF10	193	198	Gene_or_gene_product"	"NF - kappaB	265	276	Complex"	"[{""token"": ""SWI / SNF"", ""start_span"": 65, ""end_span"": 74, ""type"": ""Complex""}, {""token"": ""NF - kappaB"", ""start_span"": 87, ""end_span"": 98, ""type"": ""Complex""}, {""token"": ""DPF1"", ""start_span"": 163, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""DPF2"", ""start_span"": 169, ""end_span"": 173, ""type"": ""Gene_or_gene_product""}, {""token"": ""DPF3a"", ""start_span"": 175, ""end_span"": 180, ""type"": ""Gene_or_gene_product""}, {""token"": ""DPF3b"", ""start_span"": 182, ""end_span"": 187, ""type"": ""Gene_or_gene_product""}, {""token"": ""PHF10"", ""start_span"": 193, ""end_span"": 198, ""type"": ""Gene_or_gene_product""}, {""token"": ""NF - kappaB"", ""start_span"": 265, ""end_span"": 276, ""type"": ""Complex""}]"
