Finally, the glc7 - 10 - induced mitotic arrest is abolished in spindle checkpoint mutants, suggesting that defects in kinetochore - microtubule interactions caused by hyperphosphorylation of kinetochore proteins activate the spindle checkpoint.	"glc7 - 10	13	22	Gene_or_gene_product"	"spindle	64	71	Cellular_component"	"kinetochore	119	130	Cellular_component"	"microtubule	133	144	Cellular_component"	"kinetochore	192	203	Cellular_component"	"spindle	226	233	Cellular_component"	"[{""token"": ""glc7 - 10"", ""start_span"": 13, ""end_span"": 22, ""type"": ""Gene_or_gene_product""}, {""token"": ""spindle"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Cellular_component""}, {""token"": ""kinetochore"", ""start_span"": 119, ""end_span"": 130, ""type"": ""Cellular_component""}, {""token"": ""microtubule"", ""start_span"": 133, ""end_span"": 144, ""type"": ""Cellular_component""}, {""token"": ""kinetochore"", ""start_span"": 192, ""end_span"": 203, ""type"": ""Cellular_component""}, {""token"": ""spindle"", ""start_span"": 226, ""end_span"": 233, ""type"": ""Cellular_component""}]"
Both Swe1 and a segment of the C terminus of Hsl1 ( which has no sequence counterpart in two Hsl1 - related protein kinases, Gin4 and Kcc4) were identified as gene products that interact with Hsl7 in a two - hybrid screen of a random S. cerevisiae cDNA library.	"Swe1	5	9	Gene_or_gene_product"	"Hsl1	45	49	Gene_or_gene_product"	"Hsl1	93	97	Gene_or_gene_product"	"Gin4	125	129	Gene_or_gene_product"	"Kcc4	134	138	Gene_or_gene_product"	"Hsl7	192	196	Gene_or_gene_product"	"[{""token"": ""Swe1"", ""start_span"": 5, ""end_span"": 9, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl1"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl1"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Gene_or_gene_product""}, {""token"": ""Gin4"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}, {""token"": ""Kcc4"", ""start_span"": 134, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}, {""token"": ""Hsl7"", ""start_span"": 192, ""end_span"": 196, ""type"": ""Gene_or_gene_product""}]"
This Ubc complex, together with TRAF6, catalyses the formation of a Lys 63 ( K63) - linked polyubiquitin chain that mediates IKK activation through a unique proteasome - independent mechanism.	"Ubc complex	5	16	Complex"	"TRAF6	32	37	Gene_or_gene_product"	"Lys 63	68	74	Chemical"	"K63	77	80	Chemical"	"polyubiquitin	91	104	Gene_or_gene_product"	"IKK	125	128	Complex"	"[{""token"": ""Ubc complex"", ""start_span"": 5, ""end_span"": 16, ""type"": ""Complex""}, {""token"": ""TRAF6"", ""start_span"": 32, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""Lys 63"", ""start_span"": 68, ""end_span"": 74, ""type"": ""Chemical""}, {""token"": ""K63"", ""start_span"": 77, ""end_span"": 80, ""type"": ""Chemical""}, {""token"": ""polyubiquitin"", ""start_span"": 91, ""end_span"": 104, ""type"": ""Gene_or_gene_product""}, {""token"": ""IKK"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Complex""}]"
SUV39H1 cooperates with Rb to repress the cyclin E promoter, and in fibroblasts that are disrupted for SUV39, the activity of the cyclin E and cyclin A2 genes are specifically elevated.	"SUV39H1	0	7	Gene_or_gene_product"	"Rb	24	26	Gene_or_gene_product"	"cyclin E	42	50	Gene_or_gene_product"	"SUV39	103	108	Gene_or_gene_product"	"cyclin E	130	138	Gene_or_gene_product"	"cyclin A2	143	152	Gene_or_gene_product"	"[{""token"": ""SUV39H1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""Rb"", ""start_span"": 24, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin E"", ""start_span"": 42, ""end_span"": 50, ""type"": ""Gene_or_gene_product""}, {""token"": ""SUV39"", ""start_span"": 103, ""end_span"": 108, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin E"", ""start_span"": 130, ""end_span"": 138, ""type"": ""Gene_or_gene_product""}, {""token"": ""cyclin A2"", ""start_span"": 143, ""end_span"": 152, ""type"": ""Gene_or_gene_product""}]"
Rapamycin inhibited mitochondrial - based p70S6K, which prevented phosphorylation of Ser - 136 on BAD and blocked cell survival induced by insulin - like growth factor 1 ( IGF - 1).	"Rapamycin	0	9	Chemical"	"p70S6K	42	48	Gene_or_gene_product"	"Ser - 136	85	94	Chemical"	"BAD	98	101	Gene_or_gene_product"	"insulin - like growth factor 1	139	169	Gene_or_gene_product"	"IGF - 1	172	179	Gene_or_gene_product"	"[{""token"": ""Rapamycin"", ""start_span"": 0, ""end_span"": 9, ""type"": ""Chemical""}, {""token"": ""p70S6K"", ""start_span"": 42, ""end_span"": 48, ""type"": ""Gene_or_gene_product""}, {""token"": ""Ser - 136"", ""start_span"": 85, ""end_span"": 94, ""type"": ""Chemical""}, {""token"": ""BAD"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Gene_or_gene_product""}, {""token"": ""insulin - like growth factor 1"", ""start_span"": 139, ""end_span"": 169, ""type"": ""Gene_or_gene_product""}, {""token"": ""IGF - 1"", ""start_span"": 172, ""end_span"": 179, ""type"": ""Gene_or_gene_product""}]"
The TIR domain serves as a scaffold for a series of protein - protein interactions which result in the activation of a unique signaling module consisting of MyD88, interleukin - 1 receptor associated kinase ( IRAK) family members and Tollip, which is used exclusively by TIR family members.	"TIR	4	7	Gene_or_gene_product"	"MyD88	157	162	Gene_or_gene_product"	"interleukin - 1 receptor associated kinase	164	206	Gene_or_gene_product"	"IRAK	209	213	Gene_or_gene_product"	"Tollip	234	240	Gene_or_gene_product"	"TIR	271	274	Gene_or_gene_product"	"[{""token"": ""TIR"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Gene_or_gene_product""}, {""token"": ""MyD88"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Gene_or_gene_product""}, {""token"": ""interleukin - 1 receptor associated kinase"", ""start_span"": 164, ""end_span"": 206, ""type"": ""Gene_or_gene_product""}, {""token"": ""IRAK"", ""start_span"": 209, ""end_span"": 213, ""type"": ""Gene_or_gene_product""}, {""token"": ""Tollip"", ""start_span"": 234, ""end_span"": 240, ""type"": ""Gene_or_gene_product""}, {""token"": ""TIR"", ""start_span"": 271, ""end_span"": 274, ""type"": ""Gene_or_gene_product""}]"
Image analysis following BCR cross - linking showed sustained polarization of the BCRs into large signaling - active caps associated with phosphorylated Syk in Cbl - b - deficient B cells in contrast to the BCRs in Cbl - b - expressing B cells that rapidly proceeded to form small, condensed, signaling inactive caps.	"BCR	25	28	Gene_or_gene_product"	"BCRs	82	86	Gene_or_gene_product"	"Syk	153	156	Gene_or_gene_product"	"Cbl - b	160	167	Gene_or_gene_product"	"BCRs	207	211	Gene_or_gene_product"	"Cbl - b	215	222	Gene_or_gene_product"	"[{""token"": ""BCR"", ""start_span"": 25, ""end_span"": 28, ""type"": ""Gene_or_gene_product""}, {""token"": ""BCRs"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Gene_or_gene_product""}, {""token"": ""Syk"", ""start_span"": 153, ""end_span"": 156, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cbl - b"", ""start_span"": 160, ""end_span"": 167, ""type"": ""Gene_or_gene_product""}, {""token"": ""BCRs"", ""start_span"": 207, ""end_span"": 211, ""type"": ""Gene_or_gene_product""}, {""token"": ""Cbl - b"", ""start_span"": 215, ""end_span"": 222, ""type"": ""Gene_or_gene_product""}]"
We can also explain the importance of axin degradation in amplifying and sharpening the Wnt signal, and we show that the dependence of axin degradation on APC is an essential part of an unappreciated regulatory loop that prevents the accumulation of beta - catenin at decreased APC concentrations.	"axin	38	42	Gene_or_gene_product"	"Wnt	88	91	Gene_or_gene_product"	"axin	135	139	Gene_or_gene_product"	"APC	155	158	Gene_or_gene_product"	"beta - catenin	250	264	Gene_or_gene_product"	"APC	278	281	Gene_or_gene_product"	"[{""token"": ""axin"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""Wnt"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Gene_or_gene_product""}, {""token"": ""axin"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Gene_or_gene_product""}, {""token"": ""APC"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Gene_or_gene_product""}, {""token"": ""beta - catenin"", ""start_span"": 250, ""end_span"": 264, ""type"": ""Gene_or_gene_product""}, {""token"": ""APC"", ""start_span"": 278, ""end_span"": 281, ""type"": ""Gene_or_gene_product""}]"
Dual - specificity protein phosphatases ( DSPs) are involved in the negative regulation of mitogen - activated protein kinases ( MAPKs) by dephosphorylating both threonine - and tyrosine - conserved residues located at the activation loop.	"Dual - specificity protein phosphatases	0	39	Gene_or_gene_product"	"DSPs	42	46	Gene_or_gene_product"	"mitogen - activated protein kinases	91	126	Gene_or_gene_product"	"MAPKs	129	134	Gene_or_gene_product"	"threonine	162	171	Chemical"	"tyrosine	178	186	Chemical"	"[{""token"": ""Dual - specificity protein phosphatases"", ""start_span"": 0, ""end_span"": 39, ""type"": ""Gene_or_gene_product""}, {""token"": ""DSPs"", ""start_span"": 42, ""end_span"": 46, ""type"": ""Gene_or_gene_product""}, {""token"": ""mitogen - activated protein kinases"", ""start_span"": 91, ""end_span"": 126, ""type"": ""Gene_or_gene_product""}, {""token"": ""MAPKs"", ""start_span"": 129, ""end_span"": 134, ""type"": ""Gene_or_gene_product""}, {""token"": ""threonine"", ""start_span"": 162, ""end_span"": 171, ""type"": ""Chemical""}, {""token"": ""tyrosine"", ""start_span"": 178, ""end_span"": 186, ""type"": ""Chemical""}]"
Moreover, E2F1 induces ATM - and NBS1 - dependent phosphorylation of the checkpoint kinase Chk2 at Thr68, a phosphorylation site that stimulates Chk2 activity.	"E2F1	10	14	Gene_or_gene_product"	"ATM	23	26	Gene_or_gene_product"	"NBS1	33	37	Gene_or_gene_product"	"Chk2	91	95	Gene_or_gene_product"	"Thr68	99	104	Chemical"	"Chk2	145	149	Gene_or_gene_product"	"[{""token"": ""E2F1"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Gene_or_gene_product""}, {""token"": ""ATM"", ""start_span"": 23, ""end_span"": 26, ""type"": ""Gene_or_gene_product""}, {""token"": ""NBS1"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Gene_or_gene_product""}, {""token"": ""Chk2"", ""start_span"": 91, ""end_span"": 95, ""type"": ""Gene_or_gene_product""}, {""token"": ""Thr68"", ""start_span"": 99, ""end_span"": 104, ""type"": ""Chemical""}, {""token"": ""Chk2"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Gene_or_gene_product""}]"
