Together with a comparative investigation in which B29 - Asa - insulin was used, the results suggest corresponding contact areas for IGF - 1 and insulin with the insulin receptor ectodomain.	"insulin	63	70	Protein"	"IGF - 1	133	140	Protein"	"insulin	145	152	Protein"	"insulin receptor	162	178	Protein"	"[{""token"": ""insulin"", ""start_span"": 63, ""end_span"": 70, ""type"": ""Protein""}, {""token"": ""IGF - 1"", ""start_span"": 133, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""insulin"", ""start_span"": 145, ""end_span"": 152, ""type"": ""Protein""}, {""token"": ""insulin receptor"", ""start_span"": 162, ""end_span"": 178, ""type"": ""Protein""}]"
Two other phenotypes link akr1 and yck mutants: both are defective in phosphorylation of wild - type alpha - factor receptor, and while both are defective for Ste3p constitutive internalization, both remain partially competent for the Ste3p ligand - dependent uptake mode.	"akr1	26	30	Protein"	"alpha - factor receptor	101	124	Protein"	"Ste3p	159	164	Protein"	"Ste3p	235	240	Protein"	"[{""token"": ""akr1"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""alpha - factor receptor"", ""start_span"": 101, ""end_span"": 124, ""type"": ""Protein""}, {""token"": ""Ste3p"", ""start_span"": 159, ""end_span"": 164, ""type"": ""Protein""}, {""token"": ""Ste3p"", ""start_span"": 235, ""end_span"": 240, ""type"": ""Protein""}]"
RESULTS: Using a second - site suppression screen of a mutation in the nod locus with a variable meiotic phenotype, we have identified mutations in the Drosophila melanogaster UBC9 homologue, encoded by the gene lesswright ( lwr). lwr mutations dominantly suppress the nondisjunction and cytological defects of female meiotic mutations that affect spindle formation.	"UBC9	176	180	Protein"	"lesswright	212	222	Protein"	"lwr	225	228	Protein"	"lwr	231	234	Protein"	"[{""token"": ""UBC9"", ""start_span"": 176, ""end_span"": 180, ""type"": ""Protein""}, {""token"": ""lesswright"", ""start_span"": 212, ""end_span"": 222, ""type"": ""Protein""}, {""token"": ""lwr"", ""start_span"": 225, ""end_span"": 228, ""type"": ""Protein""}, {""token"": ""lwr"", ""start_span"": 231, ""end_span"": 234, ""type"": ""Protein""}]"
After IR, the turnover of the p53 inhibitory protein MDM - 2 is perturbed and the level of phosphorylation of p53 at serine - 15 is blunted in parp - 1 - / - cells.	"p53	30	33	Protein"	"MDM - 2	53	60	Protein"	"p53	110	113	Protein"	"parp - 1	143	151	Protein"	"[{""token"": ""p53"", ""start_span"": 30, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""MDM - 2"", ""start_span"": 53, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""parp - 1"", ""start_span"": 143, ""end_span"": 151, ""type"": ""Protein""}]"
Further on it was shown that ND10 were sites of locality of the number of proteins ( PML, Sp 100, pRB) ( Sterndorf et al., 1992; Kamitani et al., 1998), the majority of which are modified with ubiquitin - like small proteins - modifiers ( SUMO) ( Ishov, Maul, 1996).	"PML	85	88	Protein"	"Sp 100	90	96	Protein"	"pRB	98	101	Protein"	"ubiquitin	193	202	Protein"	"[{""token"": ""PML"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Protein""}, {""token"": ""Sp 100"", ""start_span"": 90, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""pRB"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 193, ""end_span"": 202, ""type"": ""Protein""}]"
First, the interactions are biochemically confirmed in mammalian cells where Miz1 / mPIASxbeta interacts with both TFII - I and hMusTRD1 / BEN when these proteins are ectopically co - expressed.	"Miz1	77	81	Protein"	"mPIASxbeta	84	94	Protein"	"TFII - I	115	123	Protein"	"hMusTRD1 / BEN	128	142	Protein"	"[{""token"": ""Miz1"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Protein""}, {""token"": ""mPIASxbeta"", ""start_span"": 84, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""TFII - I"", ""start_span"": 115, ""end_span"": 123, ""type"": ""Protein""}, {""token"": ""hMusTRD1 / BEN"", ""start_span"": 128, ""end_span"": 142, ""type"": ""Protein""}]"
Moreover, our cofractionation experiments demonstrate that p120 ( E4F), HDAC1 and Gam1 may be concomitantly present in protein complexes.	"p120	59	63	Protein"	"E4F	66	69	Protein"	"HDAC1	72	77	Protein"	"Gam1	82	86	Protein"	"[{""token"": ""p120"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""E4F"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""HDAC1"", ""start_span"": 72, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""Gam1"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Protein""}]"
After delivery to the membrane by the REP - Rab complex, subsequent recycling to the cytosol requires the REP - related guanine - nucleotide - dissociation - inhibitor ( GDI).	"REP	38	41	Protein"	"REP	106	109	Protein"	"guanine - nucleotide - dissociation - inhibitor	120	167	Protein"	"GDI	170	173	Protein"	"[{""token"": ""REP"", ""start_span"": 38, ""end_span"": 41, ""type"": ""Protein""}, {""token"": ""REP"", ""start_span"": 106, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""guanine - nucleotide - dissociation - inhibitor"", ""start_span"": 120, ""end_span"": 167, ""type"": ""Protein""}, {""token"": ""GDI"", ""start_span"": 170, ""end_span"": 173, ""type"": ""Protein""}]"
Although REP and GDI share common Rab - binding properties, GDI cannot assist in Rab prenylation and REP cannot retrieve Rab proteins from the membranes.	"REP	9	12	Protein"	"GDI	17	20	Protein"	"GDI	60	63	Protein"	"REP	101	104	Protein"	"[{""token"": ""REP"", ""start_span"": 9, ""end_span"": 12, ""type"": ""Protein""}, {""token"": ""GDI"", ""start_span"": 17, ""end_span"": 20, ""type"": ""Protein""}, {""token"": ""GDI"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""REP"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Protein""}]"
Tazarotene - induced gene 3 ( TIG3) regulates keratinocyte terminal differentiation by activating type I transglutaminase ( TG1).	"Tazarotene - induced gene 3	0	27	Protein"	"TIG3	30	34	Protein"	"type I transglutaminase	98	121	Protein"	"TG1	124	127	Protein"	"[{""token"": ""Tazarotene - induced gene 3"", ""start_span"": 0, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""TIG3"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""type I transglutaminase"", ""start_span"": 98, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""TG1"", ""start_span"": 124, ""end_span"": 127, ""type"": ""Protein""}]"
We also provide evidence that neddylated forms of Cul - 1 are specifically expressed in high - grade NE lung tumours and are associated with down - regulation of the Cul - 1 inhibitor CAND1 ( p = 0. 03) and a high level of cyclin E ( p = 0. 0002).	"Cul - 1	50	57	Protein"	"Cul - 1	166	173	Protein"	"CAND1	184	189	Protein"	"cyclin E	223	231	Protein"	"[{""token"": ""Cul - 1"", ""start_span"": 50, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""Cul - 1"", ""start_span"": 166, ""end_span"": 173, ""type"": ""Protein""}, {""token"": ""CAND1"", ""start_span"": 184, ""end_span"": 189, ""type"": ""Protein""}, {""token"": ""cyclin E"", ""start_span"": 223, ""end_span"": 231, ""type"": ""Protein""}]"
In this report, we identify a unique CXXC motif of LPA ( 2) responsible for the binding to TRIP6 and Siva - 1, and demonstrate that disruption of these macromolecular complexes or knockdown of TRIP6 or NHERF2 expression attenuates LPA ( 2) - mediated protection from chemotherapeutic agent - induced apoptosis.	"TRIP6	91	96	Protein"	"Siva - 1	101	109	Protein"	"TRIP6	193	198	Protein"	"NHERF2	202	208	Protein"	"[{""token"": ""TRIP6"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""Siva - 1"", ""start_span"": 101, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""TRIP6"", ""start_span"": 193, ""end_span"": 198, ""type"": ""Protein""}, {""token"": ""NHERF2"", ""start_span"": 202, ""end_span"": 208, ""type"": ""Protein""}]"
RNA - interference - mediated knockdown of APT1 and the expression of membrane - localized Galpha ( 13) both suppress spine enlargement caused by inhibition of miR - 138, suggesting that APT1 - regulated depalmitoylation of Galpha ( 13) might be an important downstream event of miR - 138 function.	"APT1	43	47	Protein"	"miR - 138	160	169	Protein"	"APT1	187	191	Protein"	"miR - 138	279	288	Protein"	"[{""token"": ""APT1"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""miR - 138"", ""start_span"": 160, ""end_span"": 169, ""type"": ""Protein""}, {""token"": ""APT1"", ""start_span"": 187, ""end_span"": 191, ""type"": ""Protein""}, {""token"": ""miR - 138"", ""start_span"": 279, ""end_span"": 288, ""type"": ""Protein""}]"
