In akr1Delta cells, Yck2p is mislocalized, showing a diffuse cytoplasmic localization identical to that seen for a Yck2p mutant that lacks the C - terminal Cys - Cys, indicating a likely Akr1p requirement for the lipid modification of Yck2p, for prenylation, or possibly for palmitoylation.	"akr1Delta	3	12	Protein"	"Yck2p	20	25	Protein"	"Yck2p	115	120	Protein"	"Akr1p	187	192	Protein"	"Yck2p	235	240	Protein"	"[{""token"": ""akr1Delta"", ""start_span"": 3, ""end_span"": 12, ""type"": ""Protein""}, {""token"": ""Yck2p"", ""start_span"": 20, ""end_span"": 25, ""type"": ""Protein""}, {""token"": ""Yck2p"", ""start_span"": 115, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""Akr1p"", ""start_span"": 187, ""end_span"": 192, ""type"": ""Protein""}, {""token"": ""Yck2p"", ""start_span"": 235, ""end_span"": 240, ""type"": ""Protein""}]"
Altogether, these results suggest that PARP - 1 participates in the p53 response following irradiation, resides upstream of p53 and indirectly modulates the level of phosphorylation of key substrates in this pathway while treatment with MNU results in an enhanced p53 - mediated response in parp - 1 - null cells.	"PARP - 1	39	47	Protein"	"p53	68	71	Protein"	"p53	124	127	Protein"	"p53	264	267	Protein"	"parp - 1	291	299	Protein"	"[{""token"": ""PARP - 1"", ""start_span"": 39, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 68, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 124, ""end_span"": 127, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 264, ""end_span"": 267, ""type"": ""Protein""}, {""token"": ""parp - 1"", ""start_span"": 291, ""end_span"": 299, ""type"": ""Protein""}]"
The SUMO ubiquitin - protein isopeptide ligase family member Miz1 / PIASxbeta / Siz2 is a transcriptional cofactor for TFII - I.	"ubiquitin	9	18	Protein"	"Miz1	61	65	Protein"	"PIASxbeta	68	77	Protein"	"Siz2	80	84	Protein"	"TFII - I	119	127	Protein"	"[{""token"": ""ubiquitin"", ""start_span"": 9, ""end_span"": 18, ""type"": ""Protein""}, {""token"": ""Miz1"", ""start_span"": 61, ""end_span"": 65, ""type"": ""Protein""}, {""token"": ""PIASxbeta"", ""start_span"": 68, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""Siz2"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""TFII - I"", ""start_span"": 119, ""end_span"": 127, ""type"": ""Protein""}]"
Finally, ectopically expressed Miz1 / mPIASxbeta augments the transcriptional activity of TFII - I and relieves the repression exerted by a mutant hMusTRD1 / BEN that co - localized with TFII - I in the nucleus.	"Miz1	31	35	Protein"	"mPIASxbeta	38	48	Protein"	"TFII - I	90	98	Protein"	"hMusTRD1 / BEN	147	161	Protein"	"TFII - I	187	195	Protein"	"[{""token"": ""Miz1"", ""start_span"": 31, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""mPIASxbeta"", ""start_span"": 38, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""TFII - I"", ""start_span"": 90, ""end_span"": 98, ""type"": ""Protein""}, {""token"": ""hMusTRD1 / BEN"", ""start_span"": 147, ""end_span"": 161, ""type"": ""Protein""}, {""token"": ""TFII - I"", ""start_span"": 187, ""end_span"": 195, ""type"": ""Protein""}]"
Here we demonstrate that p120 ( E4F) interacts with HDAC1 in vivo and in vitro, and that E4F - mediated transcriptional repression is alleviated by the HDAC inhibitor trichostatin A or by overexpressing Gam1.	"p120	25	29	Protein"	"E4F	32	35	Protein"	"HDAC1	52	57	Protein"	"E4F	89	92	Protein"	"Gam1	203	207	Protein"	"[{""token"": ""p120"", ""start_span"": 25, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""E4F"", ""start_span"": 32, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""HDAC1"", ""start_span"": 52, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""E4F"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Protein""}, {""token"": ""Gam1"", ""start_span"": 203, ""end_span"": 207, ""type"": ""Protein""}]"
By producing a series of truncation mutants that remove segments of the N - terminal region, and monitoring the ability of each mutant to co - precipitate TG1, function as a TG1 substrate, or functionally localize with TG1 in cells, we show that the TIG3 domain that interacts with TG1 is located within a TIG3 segment spanning amino acids 112 - 164.	"TG1	155	158	Protein"	"TG1	174	177	Protein"	"TIG3	250	254	Protein"	"TG1	282	285	Protein"	"TIG3	306	310	Protein"	"[{""token"": ""TG1"", ""start_span"": 155, ""end_span"": 158, ""type"": ""Protein""}, {""token"": ""TG1"", ""start_span"": 174, ""end_span"": 177, ""type"": ""Protein""}, {""token"": ""TIG3"", ""start_span"": 250, ""end_span"": 254, ""type"": ""Protein""}, {""token"": ""TG1"", ""start_span"": 282, ""end_span"": 285, ""type"": ""Protein""}, {""token"": ""TIG3"", ""start_span"": 306, ""end_span"": 310, ""type"": ""Protein""}]"
Cul - 1 is modified by neddylation, a post - translational modification that grafts ubiquitin - like Nedd8 / Rub1 residues and controls Cul - 1 activity.	"Cul - 1	0	7	Protein"	"ubiquitin	84	93	Protein"	"Nedd8	101	106	Protein"	"Rub1	109	113	Protein"	"Cul - 1	136	143	Protein"	"[{""token"": ""Cul - 1"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 84, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""Nedd8"", ""start_span"": 101, ""end_span"": 106, ""type"": ""Protein""}, {""token"": ""Rub1"", ""start_span"": 109, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""Cul - 1"", ""start_span"": 136, ""end_span"": 143, ""type"": ""Protein""}]"
Significantly, in non - opisthokont lineages, Rsp5p or c - Cbl, the E3 ubiquitin ligases acting on endocytic cargo, are absent but Uba1 class genes are present and are required for cell viability and ISG65 ubiquitylation.	"Rsp5p	46	51	Protein"	"c - Cbl	55	62	Protein"	"ubiquitin	71	80	Protein"	"Uba1	131	135	Protein"	"ISG65	200	205	Protein"	"[{""token"": ""Rsp5p"", ""start_span"": 46, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""c - Cbl"", ""start_span"": 55, ""end_span"": 62, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 71, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""Uba1"", ""start_span"": 131, ""end_span"": 135, ""type"": ""Protein""}, {""token"": ""ISG65"", ""start_span"": 200, ""end_span"": 205, ""type"": ""Protein""}]"
Although MLN4924 - induced cell senescence seems to be dependent on induction of p53 and its downstream effector p21 ( Waf1), we found that p53 ( - / -) and p21 ( - / -) cells were even more susceptible than wild - type cells to MLN4924.	"p53	81	84	Protein"	"p21	113	116	Protein"	"Waf1	119	123	Protein"	"p53	140	143	Protein"	"p21	157	160	Protein"	"[{""token"": ""p53"", ""start_span"": 81, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""p21"", ""start_span"": 113, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""Waf1"", ""start_span"": 119, ""end_span"": 123, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 140, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""p21"", ""start_span"": 157, ""end_span"": 160, ""type"": ""Protein""}]"
Concomitant with the binding - induced allosteric change in ATIII, the oversulfated material stimulated the ATIII - thrombin and ATIII - factor Xa reactions.	"ATIII	60	65	Protein"	"ATIII	108	113	Protein"	"thrombin	116	124	Protein"	"ATIII	129	134	Protein"	"factor Xa	137	146	Protein"	"[{""token"": ""ATIII"", ""start_span"": 60, ""end_span"": 65, ""type"": ""Protein""}, {""token"": ""ATIII"", ""start_span"": 108, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""thrombin"", ""start_span"": 116, ""end_span"": 124, ""type"": ""Protein""}, {""token"": ""ATIII"", ""start_span"": 129, ""end_span"": 134, ""type"": ""Protein""}, {""token"": ""factor Xa"", ""start_span"": 137, ""end_span"": 146, ""type"": ""Protein""}]"
Among these are YCK1 ( CK12) and YCK2 ( CKI1), encoding membrane - associated casein kinase I, and YCK3, encoding a novel casein kinase I isoform.	"YCK1	16	20	Protein"	"CK12	23	27	Protein"	"YCK2	33	37	Protein"	"CKI1	40	44	Protein"	"YCK3	99	103	Protein"	"[{""token"": ""YCK1"", ""start_span"": 16, ""end_span"": 20, ""type"": ""Protein""}, {""token"": ""CK12"", ""start_span"": 23, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""YCK2"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""CKI1"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""YCK3"", ""start_span"": 99, ""end_span"": 103, ""type"": ""Protein""}]"
Genetic studies showed that YCK3 and HRR25 constitute an essential gene family and that Yck3p can weakly substitute for Yck1p - Yck2p.	"YCK3	28	32	Protein"	"HRR25	37	42	Protein"	"Yck3p	88	93	Protein"	"Yck1p	120	125	Protein"	"Yck2p	128	133	Protein"	"[{""token"": ""YCK3"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""HRR25"", ""start_span"": 37, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""Yck3p"", ""start_span"": 88, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""Yck1p"", ""start_span"": 120, ""end_span"": 125, ""type"": ""Protein""}, {""token"": ""Yck2p"", ""start_span"": 128, ""end_span"": 133, ""type"": ""Protein""}]"
