Recombinant human insulin - like growth factor 1 ( hIGF - 1) was reacted with 4 - azidosalicylic acid ( Asa) to synthesize photoreactive IGF - 1 derivatives.	"insulin - like growth factor 1	18	48	Protein"	"hIGF - 1	51	59	Protein"	"IGF - 1	137	144	Protein"	"[{""token"": ""insulin - like growth factor 1"", ""start_span"": 18, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""hIGF - 1"", ""start_span"": 51, ""end_span"": 59, ""type"": ""Protein""}, {""token"": ""IGF - 1"", ""start_span"": 137, ""end_span"": 144, ""type"": ""Protein""}]"
In this paper we report the identification of two of these ligands as sialoadhesin ( Sn), an Mo - specific membrane molecule, and the leukocyte common antigen, CD45.	"sialoadhesin	70	82	Protein"	"Sn	85	87	Protein"	"CD45	160	164	Protein"	"[{""token"": ""sialoadhesin"", ""start_span"": 70, ""end_span"": 82, ""type"": ""Protein""}, {""token"": ""Sn"", ""start_span"": 85, ""end_span"": 87, ""type"": ""Protein""}, {""token"": ""CD45"", ""start_span"": 160, ""end_span"": 164, ""type"": ""Protein""}]"
In order to assess the effects of guanine nucleotide binding on the geranylgeranylation at the CAAX box of the shrimp Ras, we experimented with the shrimp Penaeus japonicus Ras ( S - Ras) which is geranylgeranylated at the C - termini, shares 85% homology with mammalian K ( B) - Ras protein and demonstrates identity in the guanine nucleotide binding domains ( Huang C - F, Chuang N - N. 1999. J Exp Zool 283: 510 - 521).	"Ras	118	121	Protein"	"Ras	173	176	Protein"	"Ras	183	186	Protein"	"[{""token"": ""Ras"", ""start_span"": 118, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""Ras"", ""start_span"": 173, ""end_span"": 176, ""type"": ""Protein""}, {""token"": ""Ras"", ""start_span"": 183, ""end_span"": 186, ""type"": ""Protein""}]"
This report identifies two mutants that block uptake by blocking ubiquitination, these being mutant either for the ankyrin repeat protein Akr1p or for the redundant type I casein kinases Yck1p and Yck2p.	"Akr1p	138	143	Protein"	"Yck1p	187	192	Protein"	"Yck2p	197	202	Protein"	"[{""token"": ""Akr1p"", ""start_span"": 138, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""Yck1p"", ""start_span"": 187, ""end_span"": 192, ""type"": ""Protein""}, {""token"": ""Yck2p"", ""start_span"": 197, ""end_span"": 202, ""type"": ""Protein""}]"
While no obvious defect was seen for wild - type Ste3p phosphorylation in akr1 or yck mutant backgrounds, examination of the Delta320 - 413 Ste3p deletion mutant phosphorylation did reveal a clear defect in both mutants.	"Ste3p	49	54	Protein"	"akr1	74	78	Protein"	"Ste3p	140	145	Protein"	"[{""token"": ""Ste3p"", ""start_span"": 49, ""end_span"": 54, ""type"": ""Protein""}, {""token"": ""akr1"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""Ste3p"", ""start_span"": 140, ""end_span"": 145, ""type"": ""Protein""}]"
Akr1p appears to function in localizing Yck1p - Yck2p to the plasma membrane, a localization that depends on prenylation of C - terminal dicysteinyl motifs.	"Akr1p	0	5	Protein"	"Yck1p	40	45	Protein"	"Yck2p	48	53	Protein"	"[{""token"": ""Akr1p"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}, {""token"": ""Yck1p"", ""start_span"": 40, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""Yck2p"", ""start_span"": 48, ""end_span"": 53, ""type"": ""Protein""}]"
BACKGROUND: In Saccharomyces cerevisiae and other organisms, the UBC9 ( ubiquitin - conjugating 9) protein modifies the function of many different target proteins through covalent attachment of the ubiquitin - like protein SMT - 3 / SUMO.	"UBC9	65	69	Protein"	"ubiquitin - conjugating 9	72	97	Protein"	"SMT - 3	223	230	Protein"	"[{""token"": ""UBC9"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""ubiquitin - conjugating 9"", ""start_span"": 72, ""end_span"": 97, ""type"": ""Protein""}, {""token"": ""SMT - 3"", ""start_span"": 223, ""end_span"": 230, ""type"": ""Protein""}]"
The lwr lethal phenotype is rescued by a Drosophila UBC9 / lwr transgene.	"lwr	4	7	Protein"	"UBC9	52	56	Protein"	"lwr	59	62	Protein"	"[{""token"": ""lwr"", ""start_span"": 4, ""end_span"": 7, ""type"": ""Protein""}, {""token"": ""UBC9"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""lwr"", ""start_span"": 59, ""end_span"": 62, ""type"": ""Protein""}]"
Primary mouse embryonic fibroblasts derived from parp - 1 - / - mice exhibited decreased p53 accumulation and activation following gamma - irradiation compared to parp - 1 proficient cells.	"parp - 1	49	57	Protein"	"p53	89	92	Protein"	"parp - 1	163	171	Protein"	"[{""token"": ""parp - 1"", ""start_span"": 49, ""end_span"": 57, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 89, ""end_span"": 92, ""type"": ""Protein""}, {""token"": ""parp - 1"", ""start_span"": 163, ""end_span"": 171, ""type"": ""Protein""}]"
On the other hand, treatment with the single alkylating agent 2 ' - methyl - 2 ' - nitrose - urea ( MNU), resulted in the rapid and sustained accumulation and activation of p53 in parp - 1 - deficient cells, while very little accumulation was observed in parp - 1 + / + cells.	"p53	173	176	Protein"	"parp - 1	180	188	Protein"	"parp - 1	255	263	Protein"	"[{""token"": ""p53"", ""start_span"": 173, ""end_span"": 176, ""type"": ""Protein""}, {""token"": ""parp - 1"", ""start_span"": 180, ""end_span"": 188, ""type"": ""Protein""}, {""token"": ""parp - 1"", ""start_span"": 255, ""end_span"": 263, ""type"": ""Protein""}]"
We have shown previously that a TFII - I - related protein, hMusTRD1 / BEN, represses transcriptional activity of TFII - I.	"TFII - I	32	40	Protein"	"hMusTRD1 / BEN	60	74	Protein"	"TFII - I	114	122	Protein"	"[{""token"": ""TFII - I"", ""start_span"": 32, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""hMusTRD1 / BEN"", ""start_span"": 60, ""end_span"": 74, ""type"": ""Protein""}, {""token"": ""TFII - I"", ""start_span"": 114, ""end_span"": 122, ""type"": ""Protein""}]"
