IRF - 4 ( ICSAT / Pip / MUM1 / LSIRF) is one member with very restricted expression pattern: Predominately B - and activated T - lymphocytes are IRF - 4 positive ( 7 - 11).	"IRF - 4	0	7	Protein"	"ICSAT	10	15	Protein"	"Pip	18	21	Protein"	"MUM1	24	28	Protein"	"LSIRF	31	36	Protein"	"IRF - 4	145	152	Protein"	"[{""token"": ""IRF - 4"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Protein""}, {""token"": ""ICSAT"", ""start_span"": 10, ""end_span"": 15, ""type"": ""Protein""}, {""token"": ""Pip"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Protein""}, {""token"": ""MUM1"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""LSIRF"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""IRF - 4"", ""start_span"": 145, ""end_span"": 152, ""type"": ""Protein""}]"
Here, we demonstrate the absence of IRF - 4 expression in various hematopoietic cell lines, such as Jurkat, a T - cell leukemia, CML - T1, a bcr - abl - positive T - cell line, K - 562, a bcr - abl - positve erythroleukemia, U - 937, a monocytic leukemia, EM - 2 and LAMA - 84, bcr - abl - positve myeloid leukemia, but not in SD - 1, a bcr - abl - positive acute lymphoblastic leukemia ( pre B - ALL), RPMI - 8226, a multiple myeloma and BV - 173, a bcr - abl - positive B - cell line ( Figures 1A and 5D).	"IRF - 4	36	43	Protein"	"bcr - abl	141	150	Protein"	"bcr - abl	188	197	Protein"	"bcr - abl	278	287	Protein"	"bcr - abl	337	346	Protein"	"bcr - abl	451	460	Protein"	"[{""token"": ""IRF - 4"", ""start_span"": 36, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""bcr - abl"", ""start_span"": 141, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""bcr - abl"", ""start_span"": 188, ""end_span"": 197, ""type"": ""Protein""}, {""token"": ""bcr - abl"", ""start_span"": 278, ""end_span"": 287, ""type"": ""Protein""}, {""token"": ""bcr - abl"", ""start_span"": 337, ""end_span"": 346, ""type"": ""Protein""}, {""token"": ""bcr - abl"", ""start_span"": 451, ""end_span"": 460, ""type"": ""Protein""}]"
Functional inactivation of Foxp3 by genetic mutations affecting the Foxp3 coding region, as demonstrated in IPEX, or repression of Foxp3 expression by the HTLV - I - encoded transactivator protein Tax, as recently reported in patients with HAM / TSP, results in loss of regulatory activity in CD4 + CD25hi T cells [ 4, 8, 17].	"Foxp3	27	32	Protein"	"Foxp3	68	73	Protein"	"Foxp3	131	136	Protein"	"Tax	197	200	Protein"	"CD4	293	296	Protein"	"CD25hi	299	305	Protein"	"[{""token"": ""Foxp3"", ""start_span"": 27, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 68, ""end_span"": 73, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 131, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""Tax"", ""start_span"": 197, ""end_span"": 200, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 293, ""end_span"": 296, ""type"": ""Protein""}, {""token"": ""CD25hi"", ""start_span"": 299, ""end_span"": 305, ""type"": ""Protein""}]"
To ascertain the molecular mechanisms by which Foxp3 functions to promote the regulatory function of CD4 + CD25hi T cells, we first confirmed the function of Foxp3 as a repressor of activation of NF - kappaB, previously implicated as a target of other forkhead / winged - helix family transcription factors ( e. g., Foxj1 and Foxo3a) [ 19, 20].	"Foxp3	47	52	Protein"	"CD4	101	104	Protein"	"CD25hi	107	113	Protein"	"Foxp3	158	163	Protein"	"Foxj1	316	321	Protein"	"Foxo3a	326	332	Protein"	"[{""token"": ""Foxp3"", ""start_span"": 47, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 101, ""end_span"": 104, ""type"": ""Protein""}, {""token"": ""CD25hi"", ""start_span"": 107, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 158, ""end_span"": 163, ""type"": ""Protein""}, {""token"": ""Foxj1"", ""start_span"": 316, ""end_span"": 321, ""type"": ""Protein""}, {""token"": ""Foxo3a"", ""start_span"": 326, ""end_span"": 332, ""type"": ""Protein""}]"
Transactivation of the Gal4 - resposive promoter by Gal4 - BD - Tax remained relatively unaffected by overexpression of either EGFP ( control), Foxp3, or deltaFKH, suggesting that Foxp3 does not repress Tax transactivation by directly interfacing with the HTLV - I Tax protein.	"Gal4 - BD - Tax	52	67	Protein"	"Foxp3	144	149	Protein"	"deltaFKH	154	162	Protein"	"Foxp3	180	185	Protein"	"Tax	203	206	Protein"	"Tax	265	268	Protein"	"[{""token"": ""Gal4 - BD - Tax"", ""start_span"": 52, ""end_span"": 67, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 144, ""end_span"": 149, ""type"": ""Protein""}, {""token"": ""deltaFKH"", ""start_span"": 154, ""end_span"": 162, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 180, ""end_span"": 185, ""type"": ""Protein""}, {""token"": ""Tax"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Protein""}, {""token"": ""Tax"", ""start_span"": 265, ""end_span"": 268, ""type"": ""Protein""}]"
To determine whether Foxp3 can disrupt the function / recruitment of the coactivator protein p300, we introduced a Gal4 reporter vector and a Gal4 - BD - CREB - 1 expression vector into HEK 293T cells in the absence or presence of Foxp3, p300, and / or control expression vectors ( Figure 7C).	"Foxp3	21	26	Protein"	"p300	93	97	Protein"	"Gal4	115	119	Protein"	"Gal4 - BD - CREB - 1	142	162	Protein"	"Foxp3	231	236	Protein"	"p300	238	242	Protein"	"[{""token"": ""Foxp3"", ""start_span"": 21, ""end_span"": 26, ""type"": ""Protein""}, {""token"": ""p300"", ""start_span"": 93, ""end_span"": 97, ""type"": ""Protein""}, {""token"": ""Gal4"", ""start_span"": 115, ""end_span"": 119, ""type"": ""Protein""}, {""token"": ""Gal4 - BD - CREB - 1"", ""start_span"": 142, ""end_span"": 162, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 231, ""end_span"": 236, ""type"": ""Protein""}, {""token"": ""p300"", ""start_span"": 238, ""end_span"": 242, ""type"": ""Protein""}]"
Analysis of LMP1 transgenic mice before the development of lymphoma showed similar numbers of splenic B - 1a ( CD19 + CD5 +) and B - 1b or B - 2 populations ( CD19 + CD5 -), indicating that LMP1 does not affect B cell differentiation ( Figure 2B).	"LMP1	12	16	Protein"	"CD19	111	115	Protein"	"CD5	118	121	Protein"	"CD19	159	163	Protein"	"CD5	166	169	Protein"	"LMP1	190	194	Protein"	"[{""token"": ""LMP1"", ""start_span"": 12, ""end_span"": 16, ""type"": ""Protein""}, {""token"": ""CD19"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Protein""}, {""token"": ""CD5"", ""start_span"": 118, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""CD19"", ""start_span"": 159, ""end_span"": 163, ""type"": ""Protein""}, {""token"": ""CD5"", ""start_span"": 166, ""end_span"": 169, ""type"": ""Protein""}, {""token"": ""LMP1"", ""start_span"": 190, ""end_span"": 194, ""type"": ""Protein""}]"
To investigate whether LMP1 affected cell cycle regulation through the Rb pathway in B cells, immunoblot analyses for pRb, Cdk2, and p27 were performed on splenic CD19 + MACS - purified B cells.	"LMP1	23	27	Protein"	"Rb	71	73	Protein"	"pRb	118	121	Protein"	"Cdk2	123	127	Protein"	"p27	133	136	Protein"	"CD19	163	167	Protein"	"[{""token"": ""LMP1"", ""start_span"": 23, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""Rb"", ""start_span"": 71, ""end_span"": 73, ""type"": ""Protein""}, {""token"": ""pRb"", ""start_span"": 118, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""Cdk2"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Protein""}, {""token"": ""p27"", ""start_span"": 133, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""CD19"", ""start_span"": 163, ""end_span"": 167, ""type"": ""Protein""}]"
CD40 also induces downregulation of the cell cycle inhibitor p27 through a PI3K - dependent manner, and the LMP1 lymphoma cells also had decreased levels of p27 with phosphorylation of Rb and increased Cdk2 ( Figure 6C) [ 66].	"CD40	0	4	Protein"	"p27	61	64	Protein"	"LMP1	108	112	Protein"	"p27	157	160	Protein"	"Rb	185	187	Protein"	"Cdk2	202	206	Protein"	"[{""token"": ""CD40"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""p27"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""LMP1"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Protein""}, {""token"": ""p27"", ""start_span"": 157, ""end_span"": 160, ""type"": ""Protein""}, {""token"": ""Rb"", ""start_span"": 185, ""end_span"": 187, ""type"": ""Protein""}, {""token"": ""Cdk2"", ""start_span"": 202, ""end_span"": 206, ""type"": ""Protein""}]"
Although the activation of Akt and the lack of Fox01 in the lymphoma cells suggest that LMP1 affects bcl6 and GC formation through this pathway, regulation of other Forkhead targets involved in cell cycle progression, such as p27 and CyclinD2, likely contribute to malignant transformation.	"Akt	27	30	Protein"	"Fox01	47	52	Protein"	"LMP1	88	92	Protein"	"bcl6	101	105	Protein"	"p27	226	229	Protein"	"CyclinD2	234	242	Protein"	"[{""token"": ""Akt"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""Fox01"", ""start_span"": 47, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""LMP1"", ""start_span"": 88, ""end_span"": 92, ""type"": ""Protein""}, {""token"": ""bcl6"", ""start_span"": 101, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""p27"", ""start_span"": 226, ""end_span"": 229, ""type"": ""Protein""}, {""token"": ""CyclinD2"", ""start_span"": 234, ""end_span"": 242, ""type"": ""Protein""}]"
