The following reagents were used at indicated concentrations: recombinant human ( rhu) BMP - 6 ( 1 mug / ml, if not specified otherwise), rhu BMP - RIB / ALK - 6 / Fc Chimera ( 5 mug / ml), rhu BMPR - II / Fc Chimera ( 5 mug / ml), and recombinant mouse Noggin ( 5 mug / ml) were purchased from R & D Systems ( Abingdon, UK); Anti - IgM F ( ab) 2 fragments of rabbit polyclonal antibodies to human IgM heavy chain ( 37. 5 mug / ml) was obtained from Dako, Copenhagen, Denmark and rhu CD40 ligand ( CD40L, 10 ng / ml) was a gift from Immunex Corp.	"BMP - 6	87	94	Protein"	"BMP - RIB	142	151	Protein"	"ALK - 6	154	161	Protein"	"BMPR - II	194	203	Protein"	"Noggin	254	260	Protein"	"CD40 ligand	484	495	Protein"	"CD40L	498	503	Protein"	"[{""token"": ""BMP - 6"", ""start_span"": 87, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""BMP - RIB"", ""start_span"": 142, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""ALK - 6"", ""start_span"": 154, ""end_span"": 161, ""type"": ""Protein""}, {""token"": ""BMPR - II"", ""start_span"": 194, ""end_span"": 203, ""type"": ""Protein""}, {""token"": ""Noggin"", ""start_span"": 254, ""end_span"": 260, ""type"": ""Protein""}, {""token"": ""CD40 ligand"", ""start_span"": 484, ""end_span"": 495, ""type"": ""Protein""}, {""token"": ""CD40L"", ""start_span"": 498, ""end_span"": 503, ""type"": ""Protein""}]"
Highly purified CD19 + CD27 - or CD19 + CD27 + cells were obtained by staining CD19 + cells with anti - CD27 PE and CD19 PC5 mAbs for 30 minutes at 4degreesC, followed by washing with PBS and sorting on FACS DiVa from Becton Dickinson.	"CD19	16	20	Protein"	"CD27	23	27	Protein"	"CD19	33	37	Protein"	"CD27	40	44	Protein"	"CD19	79	83	Protein"	"CD27	104	108	Protein"	"CD19	116	120	Protein"	"[{""token"": ""CD19"", ""start_span"": 16, ""end_span"": 20, ""type"": ""Protein""}, {""token"": ""CD27"", ""start_span"": 23, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""CD19"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""CD27"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""CD19"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Protein""}, {""token"": ""CD27"", ""start_span"": 104, ""end_span"": 108, ""type"": ""Protein""}, {""token"": ""CD19"", ""start_span"": 116, ""end_span"": 120, ""type"": ""Protein""}]"
In primates, the seven paralogs APOBEC3A, B, C, DE, F, G, H ( A3A - H) have been described ( 3), and they appear to fulfill individual functions.	"APOBEC3A	32	40	Protein"	"B	42	43	Protein"	"C	45	46	Protein"	"DE	48	50	Protein"	"F	52	53	Protein"	"G	55	56	Protein"	"H	58	59	Protein"	"[{""token"": ""APOBEC3A"", ""start_span"": 32, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""B"", ""start_span"": 42, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""C"", ""start_span"": 45, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""DE"", ""start_span"": 48, ""end_span"": 50, ""type"": ""Protein""}, {""token"": ""F"", ""start_span"": 52, ""end_span"": 53, ""type"": ""Protein""}, {""token"": ""G"", ""start_span"": 55, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""H"", ""start_span"": 58, ""end_span"": 59, ""type"": ""Protein""}]"
This mutation increased luciferase activity by 3 - fold in memory CD4 + CD45RO + T cells, whereas no difference was observed in naive ( GATA3 -) CD4 + CD45RA + T cells, revealing a repressor activity of GATA3 on the FOXP3 promoter ( Figure 8C).	"CD4	66	69	Protein"	"CD45RO	72	78	Protein"	"GATA3	136	141	Protein"	"CD4	145	148	Protein"	"CD45RA	151	157	Protein"	"GATA3	203	208	Protein"	"FOXP3	216	221	Protein"	"[{""token"": ""CD4"", ""start_span"": 66, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""CD45RO"", ""start_span"": 72, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""GATA3"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 145, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""CD45RA"", ""start_span"": 151, ""end_span"": 157, ""type"": ""Protein""}, {""token"": ""GATA3"", ""start_span"": 203, ""end_span"": 208, ""type"": ""Protein""}, {""token"": ""FOXP3"", ""start_span"": 216, ""end_span"": 221, ""type"": ""Protein""}]"
In contrast, differentiating naive T cells in the absence of polarization factors ( Th0) such as IL - 4, IL - 12, or TGF - beta showed only a transient FOXP3 expression and failed to generate a population of FOXP3 - expressing cells, but GATA3 and T - bet were up - regulated ( unpublished data).	"IL - 4	97	103	Protein"	"IL - 12	105	112	Protein"	"TGF - beta	117	127	Protein"	"FOXP3	152	157	Protein"	"FOXP3	208	213	Protein"	"GATA3	238	243	Protein"	"T - bet	248	255	Protein"	"[{""token"": ""IL - 4"", ""start_span"": 97, ""end_span"": 103, ""type"": ""Protein""}, {""token"": ""IL - 12"", ""start_span"": 105, ""end_span"": 112, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 117, ""end_span"": 127, ""type"": ""Protein""}, {""token"": ""FOXP3"", ""start_span"": 152, ""end_span"": 157, ""type"": ""Protein""}, {""token"": ""FOXP3"", ""start_span"": 208, ""end_span"": 213, ""type"": ""Protein""}, {""token"": ""GATA3"", ""start_span"": 238, ""end_span"": 243, ""type"": ""Protein""}, {""token"": ""T - bet"", ""start_span"": 248, ""end_span"": 255, ""type"": ""Protein""}]"
Here, naive CD4 + T cells were cultured with IL - 2, anti - CD2 / 3 / 28 mAb, and TGF - beta as a Foxp3 - inducing stimulation.	"CD4	12	15	Protein"	"IL - 2	45	51	Protein"	"CD2	60	63	Protein"	"3	66	67	Protein"	"28	70	72	Protein"	"TGF - beta	82	92	Protein"	"Foxp3	98	103	Protein"	"[{""token"": ""CD4"", ""start_span"": 12, ""end_span"": 15, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 45, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""CD2"", ""start_span"": 60, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""3"", ""start_span"": 66, ""end_span"": 67, ""type"": ""Protein""}, {""token"": ""28"", ""start_span"": 70, ""end_span"": 72, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 82, ""end_span"": 92, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 98, ""end_span"": 103, ""type"": ""Protein""}]"
To investigate the effect of RUNX1 and RUNX3 binding to the RUNX binding sites in the FOXP3 promoter, we transfected human peripheral blood CD4 + T cells with a FOXP3 promoter luciferase reporter vector and RUNX1 or RUNX3 expression vectors.	"RUNX1	29	34	Protein"	"RUNX3	39	44	Protein"	"FOXP3	86	91	Protein"	"CD4	140	143	Protein"	"FOXP3 promoter luciferase	161	186	Protein"	"RUNX1	207	212	Protein"	"RUNX3	216	221	Protein"	"[{""token"": ""RUNX1"", ""start_span"": 29, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""RUNX3"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""FOXP3"", ""start_span"": 86, ""end_span"": 91, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 140, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""FOXP3 promoter luciferase"", ""start_span"": 161, ""end_span"": 186, ""type"": ""Protein""}, {""token"": ""RUNX1"", ""start_span"": 207, ""end_span"": 212, ""type"": ""Protein""}, {""token"": ""RUNX3"", ""start_span"": 216, ""end_span"": 221, ""type"": ""Protein""}]"
Retinoic acid enhanced Foxp3 expression even in 20 pg / ml of TGF - beta and more than 95% of the CD4 + T cells from CbfbF / + CD4 - cre mice became Foxp3 + in 100 and 500 pg / ml TGF - beta doses.	"Foxp3	23	28	Protein"	"TGF - beta	62	72	Protein"	"CD4	98	101	Protein"	"CbfbF	117	122	Protein"	"CD4 - cre	127	136	Protein"	"Foxp3	149	154	Protein"	"TGF - beta	180	190	Protein"	"[{""token"": ""Foxp3"", ""start_span"": 23, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 62, ""end_span"": 72, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Protein""}, {""token"": ""CbfbF"", ""start_span"": 117, ""end_span"": 122, ""type"": ""Protein""}, {""token"": ""CD4 - cre"", ""start_span"": 127, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 149, ""end_span"": 154, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 180, ""end_span"": 190, ""type"": ""Protein""}]"
The induction of Foxp3 was again significantly lower in CbfbF / F CD4 - cre CD4 + T cells even in the presence of retinoic acid, demonstrating that deficiency in Runx binding to DNA affects the TGF - beta induction of Foxp3 in T reg cells ( Fig. 5 A).	"Foxp3	17	22	Protein"	"CbfbF	56	61	Protein"	"CD4 - cre	66	75	Protein"	"CD4	76	79	Protein"	"Runx	162	166	Protein"	"TGF - beta	194	204	Protein"	"Foxp3	218	223	Protein"	"[{""token"": ""Foxp3"", ""start_span"": 17, ""end_span"": 22, ""type"": ""Protein""}, {""token"": ""CbfbF"", ""start_span"": 56, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""CD4 - cre"", ""start_span"": 66, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""Runx"", ""start_span"": 162, ""end_span"": 166, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 194, ""end_span"": 204, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 218, ""end_span"": 223, ""type"": ""Protein""}]"
Even though Cbfb - deficient CD4 + T cells had impaired induction of Foxp3 after stimulation with anti - CD3 / 28 mAbs and TGF - beta, sufficient numbers of Foxp3 + cells could be generated to permit analysis of their suppressive activity.	"Cbfb	12	16	Protein"	"CD4	29	32	Protein"	"Foxp3	69	74	Protein"	"CD3	105	108	Protein"	"28	111	113	Protein"	"TGF - beta	123	133	Protein"	"Foxp3	157	162	Protein"	"[{""token"": ""Cbfb"", ""start_span"": 12, ""end_span"": 16, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 69, ""end_span"": 74, ""type"": ""Protein""}, {""token"": ""CD3"", ""start_span"": 105, ""end_span"": 108, ""type"": ""Protein""}, {""token"": ""28"", ""start_span"": 111, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""TGF - beta"", ""start_span"": 123, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""Foxp3"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Protein""}]"
