3 - phosphoinositide - dependent protein kinase - 1 ( PDK1) expressed in unstimulated 293 cells was phosphorylated at Ser - 25, Ser - 241, Ser - 393, Ser - 396 and Ser - 410 and the level of phosphorylation of each site was unaffected by stimulation with insulin - like growth factor - 1.	"Ser - 25	118	126	Chemical"	"Ser - 241	128	137	Chemical"	"Ser - 393	139	148	Chemical"	"Ser - 396	150	159	Chemical"	"Ser - 410	164	173	Chemical"	"[{""token"": ""Ser - 25"", ""start_span"": 118, ""end_span"": 126, ""type"": ""Chemical""}, {""token"": ""Ser - 241"", ""start_span"": 128, ""end_span"": 137, ""type"": ""Chemical""}, {""token"": ""Ser - 393"", ""start_span"": 139, ""end_span"": 148, ""type"": ""Chemical""}, {""token"": ""Ser - 396"", ""start_span"": 150, ""end_span"": 159, ""type"": ""Chemical""}, {""token"": ""Ser - 410"", ""start_span"": 164, ""end_span"": 173, ""type"": ""Chemical""}]"
Biosynthesis of GPI in the Pig - n knockout cells was not affected by YW3548 / BE49385A, and yeast overexpressing MCD4 was highly resistant to YW3548 / BE49385A, suggesting that Pig - n and Mcd4p are targets of this drug.	"GPI	16	19	Chemical"	"YW3548	70	76	Chemical"	"BE49385A	79	87	Chemical"	"YW3548	143	149	Chemical"	"BE49385A	152	160	Chemical"	"[{""token"": ""GPI"", ""start_span"": 16, ""end_span"": 19, ""type"": ""Chemical""}, {""token"": ""YW3548"", ""start_span"": 70, ""end_span"": 76, ""type"": ""Chemical""}, {""token"": ""BE49385A"", ""start_span"": 79, ""end_span"": 87, ""type"": ""Chemical""}, {""token"": ""YW3548"", ""start_span"": 143, ""end_span"": 149, ""type"": ""Chemical""}, {""token"": ""BE49385A"", ""start_span"": 152, ""end_span"": 160, ""type"": ""Chemical""}]"
Among C4 - C16 fatty acids, MACS1 preferentially utilizes octanoate, whereas isobutyrate is the most preferred fatty acid among C2 - C6 fatty acids for Sa protein.	"C4 - C16 fatty acids	6	26	Chemical"	"octanoate	58	67	Chemical"	"isobutyrate	77	88	Chemical"	"fatty acid	111	121	Chemical"	"C2 - C6 fatty acids	128	147	Chemical"	"[{""token"": ""C4 - C16 fatty acids"", ""start_span"": 6, ""end_span"": 26, ""type"": ""Chemical""}, {""token"": ""octanoate"", ""start_span"": 58, ""end_span"": 67, ""type"": ""Chemical""}, {""token"": ""isobutyrate"", ""start_span"": 77, ""end_span"": 88, ""type"": ""Chemical""}, {""token"": ""fatty acid"", ""start_span"": 111, ""end_span"": 121, ""type"": ""Chemical""}, {""token"": ""C2 - C6 fatty acids"", ""start_span"": 128, ""end_span"": 147, ""type"": ""Chemical""}]"
This review summarizes recent discoveries in the field of iron transport that have shed light on the molecular mechanisms of dietary iron uptake, pathways for iron efflux to and between peripheral tissues, proteins implicated in organellar transport of iron ( particularly the mitochondrion), and novel regulators that have been proposed to control iron assimilation.	"iron	58	62	Chemical"	"iron	133	137	Chemical"	"iron	159	163	Chemical"	"iron	253	257	Chemical"	"iron	349	353	Chemical"	"[{""token"": ""iron"", ""start_span"": 58, ""end_span"": 62, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 159, ""end_span"": 163, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 253, ""end_span"": 257, ""type"": ""Chemical""}, {""token"": ""iron"", ""start_span"": 349, ""end_span"": 353, ""type"": ""Chemical""}]"
In the polyamine back - conversion pathway, spermine and spermidine are first acetylated by spermidine / spermine N ( 1) - acetyl - transferase ( SSAT - 1) and then oxidized by polyamine oxidase to produce spermidine and putrescine respectively.	"polyamine	7	16	Chemical"	"spermine	44	52	Chemical"	"spermidine	57	67	Chemical"	"spermidine	92	102	Chemical"	"putrescine	221	231	Chemical"	"[{""token"": ""polyamine"", ""start_span"": 7, ""end_span"": 16, ""type"": ""Chemical""}, {""token"": ""spermine"", ""start_span"": 44, ""end_span"": 52, ""type"": ""Chemical""}, {""token"": ""spermidine"", ""start_span"": 57, ""end_span"": 67, ""type"": ""Chemical""}, {""token"": ""spermidine"", ""start_span"": 92, ""end_span"": 102, ""type"": ""Chemical""}, {""token"": ""putrescine"", ""start_span"": 221, ""end_span"": 231, ""type"": ""Chemical""}]"
Uridine phosphorylase catalyzes the reversible phosphorylytic cleavage of uridine and deoxyuridine to uracil and ribose - or deoxyribose - 1 - phosphate.	"uridine	74	81	Chemical"	"deoxyuridine	86	98	Chemical"	"uracil	102	108	Chemical"	"ribose	113	119	Chemical"	"deoxyribose - 1 - phosphate	125	152	Chemical"	"[{""token"": ""uridine"", ""start_span"": 74, ""end_span"": 81, ""type"": ""Chemical""}, {""token"": ""deoxyuridine"", ""start_span"": 86, ""end_span"": 98, ""type"": ""Chemical""}, {""token"": ""uracil"", ""start_span"": 102, ""end_span"": 108, ""type"": ""Chemical""}, {""token"": ""ribose"", ""start_span"": 113, ""end_span"": 119, ""type"": ""Chemical""}, {""token"": ""deoxyribose - 1 - phosphate"", ""start_span"": 125, ""end_span"": 152, ""type"": ""Chemical""}]"
The novel enzyme, named uridine phosphorylase - 2 ( UPase - 2), showed broad substrate specificity and accepted uridine, deoxyuridine, and thymidine as well as the two pyrimidine nucleoside analogs 5 - fluorouridine and 5 - fluoro - 2 ( ') - deoxyuridine.	"uridine	24	31	Chemical"	"deoxyuridine	121	133	Chemical"	"thymidine	139	148	Chemical"	"pyrimidine nucleoside	168	189	Chemical"	"5 - fluorouridine	198	215	Chemical"	"[{""token"": ""uridine"", ""start_span"": 24, ""end_span"": 31, ""type"": ""Chemical""}, {""token"": ""deoxyuridine"", ""start_span"": 121, ""end_span"": 133, ""type"": ""Chemical""}, {""token"": ""thymidine"", ""start_span"": 139, ""end_span"": 148, ""type"": ""Chemical""}, {""token"": ""pyrimidine nucleoside"", ""start_span"": 168, ""end_span"": 189, ""type"": ""Chemical""}, {""token"": ""5 - fluorouridine"", ""start_span"": 198, ""end_span"": 215, ""type"": ""Chemical""}]"
Although 2 - O - sulfated L - iduronic acid ( IdoA) residues have been known to occur in heparin, 2 - O - sulfated D - glucuronic acid ( GlcA) residues have been reported only recently ( Bienkowski, M. J., and Conrad, H. E. ( 1985) J. Biol. Chem. 250, 356 - 365).	"L - iduronic acid	26	43	Chemical"	"IdoA	46	50	Chemical"	"heparin	89	96	Chemical"	"D - glucuronic acid	115	134	Chemical"	"GlcA	137	141	Chemical"	"[{""token"": ""L - iduronic acid"", ""start_span"": 26, ""end_span"": 43, ""type"": ""Chemical""}, {""token"": ""IdoA"", ""start_span"": 46, ""end_span"": 50, ""type"": ""Chemical""}, {""token"": ""heparin"", ""start_span"": 89, ""end_span"": 96, ""type"": ""Chemical""}, {""token"": ""D - glucuronic acid"", ""start_span"": 115, ""end_span"": 134, ""type"": ""Chemical""}, {""token"": ""GlcA"", ""start_span"": 137, ""end_span"": 141, ""type"": ""Chemical""}]"
Biochemical analysis reveals that protein kinase C autophosphorylates on S660, that autophosphorylation on S660 follows T641 autophosphorylation, that autophosphorylation on S660 is accompanied by the release of protein kinase C into the cytosol, and that T500 is not an autophosphorylation site.	"S660	73	77	Chemical"	"S660	107	111	Chemical"	"T641	120	124	Chemical"	"S660	174	178	Chemical"	"T500	256	260	Chemical"	"[{""token"": ""S660"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Chemical""}, {""token"": ""S660"", ""start_span"": 107, ""end_span"": 111, ""type"": ""Chemical""}, {""token"": ""T641"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Chemical""}, {""token"": ""S660"", ""start_span"": 174, ""end_span"": 178, ""type"": ""Chemical""}, {""token"": ""T500"", ""start_span"": 256, ""end_span"": 260, ""type"": ""Chemical""}]"
Cytosolic phospholipase A2 ( cPLA2) is a calcium - sensitive 85 - kDa enzyme that hydrolyzes arachidonic acid - containing membrane phospholipids to initiate the biosynthesis of eicosanoids and platelet - activating factor, potent inflammatory mediators.	"calcium	41	48	Chemical"	"arachidonic acid	93	109	Chemical"	"phospholipids	132	145	Chemical"	"eicosanoids	178	189	Chemical"	"platelet - activating factor	194	222	Chemical"	"[{""token"": ""calcium"", ""start_span"": 41, ""end_span"": 48, ""type"": ""Chemical""}, {""token"": ""arachidonic acid"", ""start_span"": 93, ""end_span"": 109, ""type"": ""Chemical""}, {""token"": ""phospholipids"", ""start_span"": 132, ""end_span"": 145, ""type"": ""Chemical""}, {""token"": ""eicosanoids"", ""start_span"": 178, ""end_span"": 189, ""type"": ""Chemical""}, {""token"": ""platelet - activating factor"", ""start_span"": 194, ""end_span"": 222, ""type"": ""Chemical""}]"
