Here we investigate the mechanism of cellular activation by soluble peptidoglycan ( sPGN) and lipoteichoic acid ( LTA), main stimulatory components of Gram - positive bacteria.	"peptidoglycan	68	81	Chemical"	"sPGN	84	88	Chemical"	"lipoteichoic acid	94	111	Chemical"	"LTA	114	117	Chemical"	"[{""token"": ""peptidoglycan"", ""start_span"": 68, ""end_span"": 81, ""type"": ""Chemical""}, {""token"": ""sPGN"", ""start_span"": 84, ""end_span"": 88, ""type"": ""Chemical""}, {""token"": ""lipoteichoic acid"", ""start_span"": 94, ""end_span"": 111, ""type"": ""Chemical""}, {""token"": ""LTA"", ""start_span"": 114, ""end_span"": 117, ""type"": ""Chemical""}]"
Like LPS, sPGN and LTA bind to the glycosylphosphatidylinositol - anchored membrane protein CD14 and induce activation of the transcription factor NF - kappaB in host cells like macrophages.	"LPS	5	8	Chemical"	"sPGN	10	14	Chemical"	"LTA	19	22	Chemical"	"glycosylphosphatidylinositol	35	63	Chemical"	"[{""token"": ""LPS"", ""start_span"": 5, ""end_span"": 8, ""type"": ""Chemical""}, {""token"": ""sPGN"", ""start_span"": 10, ""end_span"": 14, ""type"": ""Chemical""}, {""token"": ""LTA"", ""start_span"": 19, ""end_span"": 22, ""type"": ""Chemical""}, {""token"": ""glycosylphosphatidylinositol"", ""start_span"": 35, ""end_span"": 63, ""type"": ""Chemical""}]"
The sPGN - and LTA - induced NF - kappaB activation was not inhibited by polymyxin B, an antibiotic that binds and neutralizes LPS.	"sPGN	4	8	Chemical"	"LTA	15	18	Chemical"	"polymyxin B	73	84	Chemical"	"LPS	127	130	Chemical"	"[{""token"": ""sPGN"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Chemical""}, {""token"": ""LTA"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Chemical""}, {""token"": ""polymyxin B"", ""start_span"": 73, ""end_span"": 84, ""type"": ""Chemical""}, {""token"": ""LPS"", ""start_span"": 127, ""end_span"": 130, ""type"": ""Chemical""}]"
However, the heparan sulfates modified by 3 - OST - 2 and 3 - OST - 3A, isoforms of 3 - OST - 1, do not have anticoagulant activity, although these isoforms transfer sulfate to the 3 - OH position of glucosamine residues.	"heparan sulfates	13	29	Chemical"	"sulfate	166	173	Chemical"	"3 - OH	181	187	Chemical"	"glucosamine	200	211	Chemical"	"[{""token"": ""heparan sulfates"", ""start_span"": 13, ""end_span"": 29, ""type"": ""Chemical""}, {""token"": ""sulfate"", ""start_span"": 166, ""end_span"": 173, ""type"": ""Chemical""}, {""token"": ""3 - OH"", ""start_span"": 181, ""end_span"": 187, ""type"": ""Chemical""}, {""token"": ""glucosamine"", ""start_span"": 200, ""end_span"": 211, ""type"": ""Chemical""}]"
Introduction of the cDNA clone into L cells resulted in the neosynthesis of Gb3 / CD77, and the extracts of the transfectant cells showed alpha1, 4 - galactosyltransferase activity only on lactosylceramide and galactosylceramide.	"Gb3	76	79	Chemical"	"CD77	82	86	Chemical"	"lactosylceramide	189	205	Chemical"	"galactosylceramide	210	228	Chemical"	"[{""token"": ""Gb3"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Chemical""}, {""token"": ""CD77"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Chemical""}, {""token"": ""lactosylceramide"", ""start_span"": 189, ""end_span"": 205, ""type"": ""Chemical""}, {""token"": ""galactosylceramide"", ""start_span"": 210, ""end_span"": 228, ""type"": ""Chemical""}]"
Consistent with a specific dysfunction for the alanine substitution mutations, simultaneous mutation of all four serine / threonine residues to aspartate does not confer any defect.	"alanine	47	54	Chemical"	"serine	113	119	Chemical"	"threonine	122	131	Chemical"	"aspartate	144	153	Chemical"	"[{""token"": ""alanine"", ""start_span"": 47, ""end_span"": 54, ""type"": ""Chemical""}, {""token"": ""serine"", ""start_span"": 113, ""end_span"": 119, ""type"": ""Chemical""}, {""token"": ""threonine"", ""start_span"": 122, ""end_span"": 131, ""type"": ""Chemical""}, {""token"": ""aspartate"", ""start_span"": 144, ""end_span"": 153, ""type"": ""Chemical""}]"
Core 1 is synthesized by the transfer of Gal from UDP - Gal to GalNAcalpha1 - R by core 1 beta3 - galactosyltransferase ( core 1 beta3 - Gal - T).	"Core 1	0	6	Chemical"	"Gal	41	44	Chemical"	"UDP - Gal	50	59	Chemical"	"GalNAcalpha1 - R	63	79	Chemical"	"[{""token"": ""Core 1"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Chemical""}, {""token"": ""Gal"", ""start_span"": 41, ""end_span"": 44, ""type"": ""Chemical""}, {""token"": ""UDP - Gal"", ""start_span"": 50, ""end_span"": 59, ""type"": ""Chemical""}, {""token"": ""GalNAcalpha1 - R"", ""start_span"": 63, ""end_span"": 79, ""type"": ""Chemical""}]"
Utilizing a novel combination of two - dimensional isoelectric focusing / SDS - PAGE and Western blotting with phosphospecific antibodies, we also establish the order of 4E - BP1 phosphorylation in vivo; phosphorylation of Thr 37 / Thr 46 is followed by Thr 70 phosphorylation, and Ser 65 is phosphorylated last.	"Thr 37	223	229	Chemical"	"Thr 46	232	238	Chemical"	"Thr 70	254	260	Chemical"	"Ser 65	282	288	Chemical"	"[{""token"": ""Thr 37"", ""start_span"": 223, ""end_span"": 229, ""type"": ""Chemical""}, {""token"": ""Thr 46"", ""start_span"": 232, ""end_span"": 238, ""type"": ""Chemical""}, {""token"": ""Thr 70"", ""start_span"": 254, ""end_span"": 260, ""type"": ""Chemical""}, {""token"": ""Ser 65"", ""start_span"": 282, ""end_span"": 288, ""type"": ""Chemical""}]"
Recombinant Pdcd4 prevented eIF4A from binding to the C - terminal region of eIF4G ( amino acids 1040 to 1560) but not to the middle region of eIF4G ( amino acids 635 to 1039).	"amino acids 1040	85	101	Chemical"	"1560	105	109	Chemical"	"amino acids 635	151	166	Chemical"	"1039	170	174	Chemical"	"[{""token"": ""amino acids 1040"", ""start_span"": 85, ""end_span"": 101, ""type"": ""Chemical""}, {""token"": ""1560"", ""start_span"": 105, ""end_span"": 109, ""type"": ""Chemical""}, {""token"": ""amino acids 635"", ""start_span"": 151, ""end_span"": 166, ""type"": ""Chemical""}, {""token"": ""1039"", ""start_span"": 170, ""end_span"": 174, ""type"": ""Chemical""}]"
However, in 4E - BP3, replacement of the alanine at the position corresponding to S112 by serine or glutamate did not confer the ability to be released from eIF4E in response to insulin.	"alanine	41	48	Chemical"	"S112	82	86	Chemical"	"serine	90	96	Chemical"	"glutamate	100	109	Chemical"	"[{""token"": ""alanine"", ""start_span"": 41, ""end_span"": 48, ""type"": ""Chemical""}, {""token"": ""S112"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Chemical""}, {""token"": ""serine"", ""start_span"": 90, ""end_span"": 96, ""type"": ""Chemical""}, {""token"": ""glutamate"", ""start_span"": 100, ""end_span"": 109, ""type"": ""Chemical""}]"
