Annexin A7 is a Ca2 + - and phospholipid - binding protein, which was isolated as the agent that mediated aggregation of chromaffin granules and fusion of phospholipid membranes in the presence of Ca2 +.	"Ca2 +	16	21	Chemical"	"phospholipid	28	40	Chemical"	"protein	51	58	Chemical"	"phospholipid	155	167	Chemical"	"Ca2 +	197	202	Chemical"	"[{""token"": ""Ca2 +"", ""start_span"": 16, ""end_span"": 21, ""type"": ""Chemical""}, {""token"": ""phospholipid"", ""start_span"": 28, ""end_span"": 40, ""type"": ""Chemical""}, {""token"": ""protein"", ""start_span"": 51, ""end_span"": 58, ""type"": ""Chemical""}, {""token"": ""phospholipid"", ""start_span"": 155, ""end_span"": 167, ""type"": ""Chemical""}, {""token"": ""Ca2 +"", ""start_span"": 197, ""end_span"": 202, ""type"": ""Chemical""}]"
They result from the clustering of sphingolipids and cholesterol in the outer leaflet of the membrane connected to phospholipids and cholesterol in the inner leaflet and are enriched in special proteins.	"sphingolipids	35	48	Chemical"	"cholesterol	53	64	Chemical"	"phospholipids	115	128	Chemical"	"cholesterol	133	144	Chemical"	"proteins	194	202	Chemical"	"[{""token"": ""sphingolipids"", ""start_span"": 35, ""end_span"": 48, ""type"": ""Chemical""}, {""token"": ""cholesterol"", ""start_span"": 53, ""end_span"": 64, ""type"": ""Chemical""}, {""token"": ""phospholipids"", ""start_span"": 115, ""end_span"": 128, ""type"": ""Chemical""}, {""token"": ""cholesterol"", ""start_span"": 133, ""end_span"": 144, ""type"": ""Chemical""}, {""token"": ""proteins"", ""start_span"": 194, ""end_span"": 202, ""type"": ""Chemical""}]"
A volume of 500 mu l washed red blood cells were combined with 3 ml of vesiculation buffer ( 20 mM Hepes, pH 7. 5, 150 mM NaCl, 1 mM CaCl2 adjusted to 5 mu M Ca2 + ionophore A23187) and incubated for 30 minutes at 37 degrees C.	"Hepes	99	104	Chemical"	"NaCl	122	126	Chemical"	"CaCl2	133	138	Chemical"	"Ca2 +	158	163	Chemical"	"ionophore	164	173	Chemical"	"[{""token"": ""Hepes"", ""start_span"": 99, ""end_span"": 104, ""type"": ""Chemical""}, {""token"": ""NaCl"", ""start_span"": 122, ""end_span"": 126, ""type"": ""Chemical""}, {""token"": ""CaCl2"", ""start_span"": 133, ""end_span"": 138, ""type"": ""Chemical""}, {""token"": ""Ca2 +"", ""start_span"": 158, ""end_span"": 163, ""type"": ""Chemical""}, {""token"": ""ionophore"", ""start_span"": 164, ""end_span"": 173, ""type"": ""Chemical""}]"
A Na2HPO4 / NaH2PO4 buffered NaCl gradient ( pH 7. 4) comprised of the following NaCl steps was used for this assay: 0. 90%, 0. 65%, 0. 60%, 0. 55%, 0. 50%, 0. 45%, 0. 40%, 0. 35%, 0. 30%, 0. 10%.	"Na2HPO4	2	9	Chemical"	"NaH2PO4	12	19	Chemical"	"buffered	20	28	Chemical"	"NaCl	29	33	Chemical"	"NaCl	81	85	Chemical"	"[{""token"": ""Na2HPO4"", ""start_span"": 2, ""end_span"": 9, ""type"": ""Chemical""}, {""token"": ""NaH2PO4"", ""start_span"": 12, ""end_span"": 19, ""type"": ""Chemical""}, {""token"": ""buffered"", ""start_span"": 20, ""end_span"": 28, ""type"": ""Chemical""}, {""token"": ""NaCl"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Chemical""}, {""token"": ""NaCl"", ""start_span"": 81, ""end_span"": 85, ""type"": ""Chemical""}]"
Schoenheimer recognized more than 75 years ago that only cholesterol, not non - cholesterol sterols, is absorbed in the intestine, although the exact molecular mechanisms by which preferential cholesterol absorption occurs has not been fully elucidated [ 4].	"cholesterol	57	68	Chemical"	"cholesterol	80	91	Chemical"	"sterols	92	99	Chemical"	"molecular	150	159	Chemical"	"cholesterol	193	204	Chemical"	"[{""token"": ""cholesterol"", ""start_span"": 57, ""end_span"": 68, ""type"": ""Chemical""}, {""token"": ""cholesterol"", ""start_span"": 80, ""end_span"": 91, ""type"": ""Chemical""}, {""token"": ""sterols"", ""start_span"": 92, ""end_span"": 99, ""type"": ""Chemical""}, {""token"": ""molecular"", ""start_span"": 150, ""end_span"": 159, ""type"": ""Chemical""}, {""token"": ""cholesterol"", ""start_span"": 193, ""end_span"": 204, ""type"": ""Chemical""}]"
All mice were maintained on a standard rodent chow ( Harlan Teklad mouse / rat diet LM - 485) which contained 61 mg / kg cholesterol, 31 mg / kg campesterol, and 105 mg / kg sitosterol, given free access to water and maintained at 25 degrees C with a 12 - h light, 12 - h dark cycle.	"chow	46	50	Chemical"	"cholesterol	121	132	Chemical"	"campesterol	145	156	Chemical"	"sitosterol	174	184	Chemical"	"water	207	212	Chemical"	"[{""token"": ""chow"", ""start_span"": 46, ""end_span"": 50, ""type"": ""Chemical""}, {""token"": ""cholesterol"", ""start_span"": 121, ""end_span"": 132, ""type"": ""Chemical""}, {""token"": ""campesterol"", ""start_span"": 145, ""end_span"": 156, ""type"": ""Chemical""}, {""token"": ""sitosterol"", ""start_span"": 174, ""end_span"": 184, ""type"": ""Chemical""}, {""token"": ""water"", ""start_span"": 207, ""end_span"": 212, ""type"": ""Chemical""}]"
Mouse tail DNA was isolated and purified by cutting approximately 0. 5 cm of mouse tail and digesting it in 500 mu l lysis buffer ( 50 mM Tris - HCl, pH8. 0, 100 mM EDTA, 125 mM NaCl, 1% SDS, 200 mu g Proteinase K) with rocking overnight at 55 degrees C.	"Tris	138	142	Chemical"	"HCl	145	148	Chemical"	"EDTA	165	169	Chemical"	"NaCl	178	182	Chemical"	"SDS	187	190	Chemical"	"[{""token"": ""Tris"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Chemical""}, {""token"": ""HCl"", ""start_span"": 145, ""end_span"": 148, ""type"": ""Chemical""}, {""token"": ""EDTA"", ""start_span"": 165, ""end_span"": 169, ""type"": ""Chemical""}, {""token"": ""NaCl"", ""start_span"": 178, ""end_span"": 182, ""type"": ""Chemical""}, {""token"": ""SDS"", ""start_span"": 187, ""end_span"": 190, ""type"": ""Chemical""}]"
Plasma ( 100 mu l) was saponified in 1 N NaOH for one hour, 1. 5 mL water added and sterols extracted with three sequential portions of 1. 5 mL ethyl acetate, containing 70 mu g 5 alpha - cholestane as an internal standard, pooled and dried.	"NaOH	41	45	Chemical"	"water	68	73	Chemical"	"sterols	84	91	Chemical"	"ethyl acetate	144	157	Chemical"	"5 alpha - cholestane	178	198	Chemical"	"[{""token"": ""NaOH"", ""start_span"": 41, ""end_span"": 45, ""type"": ""Chemical""}, {""token"": ""water"", ""start_span"": 68, ""end_span"": 73, ""type"": ""Chemical""}, {""token"": ""sterols"", ""start_span"": 84, ""end_span"": 91, ""type"": ""Chemical""}, {""token"": ""ethyl acetate"", ""start_span"": 144, ""end_span"": 157, ""type"": ""Chemical""}, {""token"": ""5 alpha - cholestane"", ""start_span"": 178, ""end_span"": 198, ""type"": ""Chemical""}]"
The reaction was initiated by the addition of NADPH or an NADPH - generating system ( 3. 4 mM NADP +, 30 mM glucose - 6 - phosphate, 0. 3 U of glucose - 6 - phosphate dehydrogenase) and continued for 15 min at 37 degrees C.	"NADPH	46	51	Chemical"	"NADPH	58	63	Chemical"	"NADP +	94	100	Chemical"	"glucose - 6 - phosphate	108	131	Chemical"	"glucose - 6 - phosphate	143	166	Chemical"	"[{""token"": ""NADPH"", ""start_span"": 46, ""end_span"": 51, ""type"": ""Chemical""}, {""token"": ""NADPH"", ""start_span"": 58, ""end_span"": 63, ""type"": ""Chemical""}, {""token"": ""NADP +"", ""start_span"": 94, ""end_span"": 100, ""type"": ""Chemical""}, {""token"": ""glucose - 6 - phosphate"", ""start_span"": 108, ""end_span"": 131, ""type"": ""Chemical""}, {""token"": ""glucose - 6 - phosphate"", ""start_span"": 143, ""end_span"": 166, ""type"": ""Chemical""}]"
The residue was dissolved in 0. 3 ml of n - hexane: 2 - propanol ( 97. 3 vol / vol) and applied to a silica column ( 500 mg; sep - pak, by 4 ml of n - hexane: 2 - propanol ( 97. 3 vol / vol)).	"n - hexane	40	50	Chemical"	"2 - propanol	52	64	Chemical"	"silica	101	107	Chemical"	"n - hexane	147	157	Chemical"	"2 - propanol	159	171	Chemical"	"[{""token"": ""n - hexane"", ""start_span"": 40, ""end_span"": 50, ""type"": ""Chemical""}, {""token"": ""2 - propanol"", ""start_span"": 52, ""end_span"": 64, ""type"": ""Chemical""}, {""token"": ""silica"", ""start_span"": 101, ""end_span"": 107, ""type"": ""Chemical""}, {""token"": ""n - hexane"", ""start_span"": 147, ""end_span"": 157, ""type"": ""Chemical""}, {""token"": ""2 - propanol"", ""start_span"": 159, ""end_span"": 171, ""type"": ""Chemical""}]"
