Hck - mediated cellular transformation of murine fibroblasts is reverted by ectopic expression of a membrane - anchored allele of Cbl as assessed by the cellular morphology, suppression of anchorage independent growth, and an overall reduction in the total tyrosine phosphorylation levels within the cells.	"cellular	15	23	Cell"	"fibroblasts	49	60	Cell"	"cellular	153	161	Cell"	"cells	300	305	Cell"	"[{""token"": ""cellular"", ""start_span"": 15, ""end_span"": 23, ""type"": ""Cell""}, {""token"": ""fibroblasts"", ""start_span"": 49, ""end_span"": 60, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 153, ""end_span"": 161, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 300, ""end_span"": 305, ""type"": ""Cell""}]"
Single cell transplants showed that a common precursor contributes to both the hemopoietic and endothelial lineages, thus demonstrating the presence of an adult hemangioblast.	"cell	7	11	Cell"	"hemopoietic	79	90	Cell"	"endothelial lineages	95	115	Cell"	"hemangioblast	161	174	Cell"	"[{""token"": ""cell"", ""start_span"": 7, ""end_span"": 11, ""type"": ""Cell""}, {""token"": ""hemopoietic"", ""start_span"": 79, ""end_span"": 90, ""type"": ""Cell""}, {""token"": ""endothelial lineages"", ""start_span"": 95, ""end_span"": 115, ""type"": ""Cell""}, {""token"": ""hemangioblast"", ""start_span"": 161, ""end_span"": 174, ""type"": ""Cell""}]"
By ruling out cell fusion, we clearly demonstrate the existence of an adult hemangioblast, but the differentiation of marrow stem cells toward the endothelial lineage is an extremely rare event.	"cell	14	18	Cell"	"hemangioblast	76	89	Cell"	"marrow stem cells	118	135	Cell"	"endothelial lineage	147	166	Cell"	"[{""token"": ""cell"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Cell""}, {""token"": ""hemangioblast"", ""start_span"": 76, ""end_span"": 89, ""type"": ""Cell""}, {""token"": ""marrow stem cells"", ""start_span"": 118, ""end_span"": 135, ""type"": ""Cell""}, {""token"": ""endothelial lineage"", ""start_span"": 147, ""end_span"": 166, ""type"": ""Cell""}]"
We defined the role of c - Myc in cancer cell sensitivity to vinblastine ( VLB) using human colon cancer cells: LoVo wild - type or transfected with a plasmid containing the human c - myc gene in antisense orientation ( LoVo - mycANS).	"cancer cell	34	45	Cell"	"colon cancer cells	92	110	Cell"	"LoVo	112	116	Cell"	"LoVo - mycANS	220	233	Cell"	"[{""token"": ""cancer cell"", ""start_span"": 34, ""end_span"": 45, ""type"": ""Cell""}, {""token"": ""colon cancer cells"", ""start_span"": 92, ""end_span"": 110, ""type"": ""Cell""}, {""token"": ""LoVo"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Cell""}, {""token"": ""LoVo - mycANS"", ""start_span"": 220, ""end_span"": 233, ""type"": ""Cell""}]"
H4 cells formed tight, round spheroids whereas H5 cells formed loose, grape - like structures.	"H4 cells	0	8	Cell"	"spheroids	29	38	Cell"	"H5 cells	47	55	Cell"	"grape - like structures	70	93	Cell"	"[{""token"": ""H4 cells"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Cell""}, {""token"": ""spheroids"", ""start_span"": 29, ""end_span"": 38, ""type"": ""Cell""}, {""token"": ""H5 cells"", ""start_span"": 47, ""end_span"": 55, ""type"": ""Cell""}, {""token"": ""grape - like structures"", ""start_span"": 70, ""end_span"": 93, ""type"": ""Cell""}]"
Syndecan - 1 is a cell surface proteoglycan that has been implicated in a number of cellular functions including cell - cell adhesion, cell - matrix anchorage and growth factor presentation for signalling receptors.	"cellular	84	92	Cell"	"cell	113	117	Cell"	"cell	120	124	Cell"	"cell	135	139	Cell"	"[{""token"": ""cellular"", ""start_span"": 84, ""end_span"": 92, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Cell""}]"
In order to better understand the coordinated regulation of cell - cell and cell - matrix interactions during malignant transformation, we have studied the expression of syndecan - 1 in malignant mammary tumor cells genetically manipulated for E - cadherin expression.	"cell	60	64	Cell"	"cell	67	71	Cell"	"cell	76	80	Cell"	"malignant mammary tumor cells	186	215	Cell"	"[{""token"": ""cell"", ""start_span"": 60, ""end_span"": 64, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Cell""}, {""token"": ""malignant mammary tumor cells"", ""start_span"": 186, ""end_span"": 215, ""type"": ""Cell""}]"
Metastasis - associated 5T4 antigen disrupts cell - cell contacts and induces cellular motility in epithelial cells.	"cell	45	49	Cell"	"cell	52	56	Cell"	"cellular	78	86	Cell"	"epithelial cells	99	115	Cell"	"[{""token"": ""cell"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 78, ""end_span"": 86, ""type"": ""Cell""}, {""token"": ""epithelial cells"", ""start_span"": 99, ""end_span"": 115, ""type"": ""Cell""}]"
Transfection of full - length 5T4 cDNA into epithelial cells alters cell - cell contacts and cellular motility.	"epithelial cells	44	60	Cell"	"cell	68	72	Cell"	"cell	75	79	Cell"	"cellular	93	101	Cell"	"[{""token"": ""epithelial cells"", ""start_span"": 44, ""end_span"": 60, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 68, ""end_span"": 72, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Cell""}]"
In transfected MDCK canine kidney epithelial cells, 5T4 over - expression also results in increased motility, but disruption of cell - cell contacts, either by culturing cells in low calcium medium or by addition of HGF / SF, is needed.	"MDCK canine kidney epithelial cells	15	50	Cell"	"cell	128	132	Cell"	"cell	135	139	Cell"	"cells	170	175	Cell"	"[{""token"": ""MDCK canine kidney epithelial cells"", ""start_span"": 15, ""end_span"": 50, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 128, ""end_span"": 132, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 135, ""end_span"": 139, ""type"": ""Cell""}, {""token"": ""cells"", ""start_span"": 170, ""end_span"": 175, ""type"": ""Cell""}]"
