Here we show that IL - 12 activates an anti - angiogenic program in Con A - activated mouse spleen cells ( activated spc) or human PBMC ( activated PBMC).	"spleen cells	92	104	Cell"	"spc	117	120	Cell"	"PBMC	131	135	Cell"	"PBMC	148	152	Cell"	"[{""token"": ""spleen cells"", ""start_span"": 92, ""end_span"": 104, ""type"": ""Cell""}, {""token"": ""spc"", ""start_span"": 117, ""end_span"": 120, ""type"": ""Cell""}, {""token"": ""PBMC"", ""start_span"": 131, ""end_span"": 135, ""type"": ""Cell""}, {""token"": ""PBMC"", ""start_span"": 148, ""end_span"": 152, ""type"": ""Cell""}]"
These effects do not require direct cell - cell contact, yet result from continuous interaction between activated lymphoid cells and EC.	"cell	36	40	Cell"	"cell	43	47	Cell"	"lymphoid cells	114	128	Cell"	"EC	133	135	Cell"	"[{""token"": ""cell"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Cell""}, {""token"": ""lymphoid cells"", ""start_span"": 114, ""end_span"": 128, ""type"": ""Cell""}, {""token"": ""EC"", ""start_span"": 133, ""end_span"": 135, ""type"": ""Cell""}]"
The tumors of A431 supplemented with F - 2 cells were profoundly vascularized throughout by the tubular structures formed by F - 2 cells, the lumen of which contained the host rat blood cells.	"A431	14	18	Cell"	"F - 2 cells	37	48	Cell"	"F - 2 cells	125	136	Cell"	"blood cells	180	191	Cell"	"[{""token"": ""A431"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Cell""}, {""token"": ""F - 2 cells"", ""start_span"": 37, ""end_span"": 48, ""type"": ""Cell""}, {""token"": ""F - 2 cells"", ""start_span"": 125, ""end_span"": 136, ""type"": ""Cell""}, {""token"": ""blood cells"", ""start_span"": 180, ""end_span"": 191, ""type"": ""Cell""}]"
Bone destruction is primarily mediated by osteoclastic bone resorption, and cancer cells stimulate the formation and activation of osteoclasts next to metastatic foci.	"osteoclastic	42	54	Cell"	"cancer cells	76	88	Cell"	"osteoclasts	131	142	Cell"	"foci	162	166	Cell"	"[{""token"": ""osteoclastic"", ""start_span"": 42, ""end_span"": 54, ""type"": ""Cell""}, {""token"": ""cancer cells"", ""start_span"": 76, ""end_span"": 88, ""type"": ""Cell""}, {""token"": ""osteoclasts"", ""start_span"": 131, ""end_span"": 142, ""type"": ""Cell""}, {""token"": ""foci"", ""start_span"": 162, ""end_span"": 166, ""type"": ""Cell""}]"
Compared to controls, co - culture of MDA - MB - 231 cells with stromal or osteoblastic cells induced an increase in number of osteoclasts and TRAP activities.	"MDA - MB - 231 cells	38	58	Cell"	"stromal	64	71	Cell"	"osteoblastic cells	75	93	Cell"	"osteoclasts	127	138	Cell"	"[{""token"": ""MDA - MB - 231 cells"", ""start_span"": 38, ""end_span"": 58, ""type"": ""Cell""}, {""token"": ""stromal"", ""start_span"": 64, ""end_span"": 71, ""type"": ""Cell""}, {""token"": ""osteoblastic cells"", ""start_span"": 75, ""end_span"": 93, ""type"": ""Cell""}, {""token"": ""osteoclasts"", ""start_span"": 127, ""end_span"": 138, ""type"": ""Cell""}]"
After removal of fibroblasts by exposure to G - 418, the tumor cells exhibited increased metastatic ability and human K - ras oncogene mRNA, suggesting an intimate interaction between H - 3 cells and fibroblasts influencing the function of transfected human K - ras oncogene.	"fibroblasts	17	28	Cell"	"tumor cells	57	68	Cell"	"H - 3 cells	184	195	Cell"	"fibroblasts	200	211	Cell"	"[{""token"": ""fibroblasts"", ""start_span"": 17, ""end_span"": 28, ""type"": ""Cell""}, {""token"": ""tumor cells"", ""start_span"": 57, ""end_span"": 68, ""type"": ""Cell""}, {""token"": ""H - 3 cells"", ""start_span"": 184, ""end_span"": 195, ""type"": ""Cell""}, {""token"": ""fibroblasts"", ""start_span"": 200, ""end_span"": 211, ""type"": ""Cell""}]"
We hypothesized that IGF - 1 - transfected smooth muscle cells ( SMCs) would enhance cell survival and improve engraftment after cell transplantation.	"smooth muscle cells	43	62	Cell"	"SMCs	65	69	Cell"	"cell	85	89	Cell"	"cell	129	133	Cell"	"[{""token"": ""smooth muscle cells"", ""start_span"": 43, ""end_span"": 62, ""type"": ""Cell""}, {""token"": ""SMCs"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 85, ""end_span"": 89, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 129, ""end_span"": 133, ""type"": ""Cell""}]"
The IGF - 1 gene was transfected into male SMCs and compared with SMCs transfected with a plasmid vector ( vector control) and nontransfected SMCs ( cell control).	"SMCs	43	47	Cell"	"SMCs	66	70	Cell"	"SMCs	142	146	Cell"	"cell	149	153	Cell"	"[{""token"": ""SMCs"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Cell""}, {""token"": ""SMCs"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Cell""}, {""token"": ""SMCs"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Cell""}]"
Here, we show that NCAM - deficient beta cell tumors grew leaky blood vessels with perturbed pericyte - endothelial cell - cell interactions and deficient perivascular deposition of ECM components.	"pericyte	93	101	Cell"	"endothelial	104	115	Cell"	"cell	116	120	Cell"	"cell	123	127	Cell"	"[{""token"": ""pericyte"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Cell""}, {""token"": ""endothelial"", ""start_span"": 104, ""end_span"": 115, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 116, ""end_span"": 120, ""type"": ""Cell""}, {""token"": ""cell"", ""start_span"": 123, ""end_span"": 127, ""type"": ""Cell""}]"
In vitro studies using monolayer cultures of human tumor cell lines have shown that 2 - DG selectively inhibits energy - dependent DNA repair and cellular recovery processes in cancer cells.	"monolayer cultures	23	41	Cell"	"tumor cell lines	51	67	Cell"	"cellular	146	154	Cell"	"cancer cells	177	189	Cell"	"[{""token"": ""monolayer cultures"", ""start_span"": 23, ""end_span"": 41, ""type"": ""Cell""}, {""token"": ""tumor cell lines"", ""start_span"": 51, ""end_span"": 67, ""type"": ""Cell""}, {""token"": ""cellular"", ""start_span"": 146, ""end_span"": 154, ""type"": ""Cell""}, {""token"": ""cancer cells"", ""start_span"": 177, ""end_span"": 189, ""type"": ""Cell""}]"
