Growth in mild acid ( pH 5. 8) promotes transcription of genes activated by the response regulator PmrA, but the signalling pathway ( s) that mediates this response has thus far remained unexplored.	"PmrA	99	103	Protein"	"[{""token"": ""PmrA"", ""start_span"": 99, ""end_span"": 103, ""type"": ""Protein""}]"
Growth of Salmonella in mild acid ( pH 5. 8) also promotes transcription of genes regulated by the response regulator PmrA ( Soncini and Groisman, 1996).	"PmrA	118	122	Protein"	"[{""token"": ""PmrA"", ""start_span"": 118, ""end_span"": 122, ""type"": ""Protein""}]"
The PmrA - regulated products characterized thus far mediate modifications to the various components of the lipopolysacharide ( LPS) structure including the lipid A ( Gunn et al., 1998; Trent et al., 2001; Zhou et al., 2001; Breazeale et al., 2003; Lee et al., 2004), the core region ( Nishino et al., 2006) and the O - antigen ( Delgado et al., 2006).	"PmrA	4	8	Protein"	"[{""token"": ""PmrA"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}]"
While other PmrA - regulated genes have been identified ( Marchal et al., 2004; Tamayo et al., 2005), their biochemical activities and the role ( s) that they play in Salmonella ' s life remain unknown.	"PmrA	12	16	Protein"	"[{""token"": ""PmrA"", ""start_span"": 12, ""end_span"": 16, ""type"": ""Protein""}]"
A similar induction of pbgP transcription was found when MES was used as the buffering agent in the media at pH 5. 8 instead of Bis - Tris ( data not shown), indicating that the mild acid effect on gene expression was not due to a particular buffering system.	"pbgP	23	27	Protein"	"[{""token"": ""pbgP"", ""start_span"": 23, ""end_span"": 27, ""type"": ""Protein""}]"
The transcriptional activation of PmrA - regulated genes taking place at pH 5. 8 could be due to trace amounts of metals such as Fe3 +, which is more soluble at acidic pH.	"PmrA	34	38	Protein"	"[{""token"": ""PmrA"", ""start_span"": 34, ""end_span"": 38, ""type"": ""Protein""}]"
Expression of pbgP was still induced when Salmonella was grown in the Chelex - treated medium ( Fig. 2D) or in media containing the specific Fe3 + chelator deferoxamine mesylate ( data not shown) supporting the notion that mild acid pH is responsible for the observed induction.	"pbgP	14	18	Protein"	"[{""token"": ""pbgP"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Protein""}]"
From these results we conclude that Salmonella harbours a signalling pathway that responds to mild acid pH by activating the PmrA protein through phosphorylation.	"PmrA	125	129	Protein"	"[{""token"": ""PmrA"", ""start_span"": 125, ""end_span"": 129, ""type"": ""Protein""}]"
We considered the possibility of PmrA being phosphorylated from acetyl phosphate because acetyl phosphate has been shown to serve as phosphoryl donor to several response regulators when their cognate sensors are absent ( see Wolfe, 2005 for a review).	"PmrA	33	37	Protein"	"[{""token"": ""PmrA"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Protein""}]"
We examined transcription of the pmrD gene using RNA isolated from organisms grown at pH 5. 8 or 7. 7.	"pmrD	33	37	Protein"	"[{""token"": ""pmrD"", ""start_span"": 33, ""end_span"": 37, ""type"": ""Protein""}]"
Growth at pH 5. 8 resulted in pmrD transcript levels that were approximately3. 5 - fold higher than in organisms grown at pH 7. 7 ( Fig. 4A).	"pmrD	30	34	Protein"	"[{""token"": ""pmrD"", ""start_span"": 30, ""end_span"": 34, ""type"": ""Protein""}]"
Conserved histidine and glutamic acid residues in the periplasmic domain of PmrB are required for signalling in response to mild acid pH	"PmrB	76	80	Protein"	"[{""token"": ""PmrB"", ""start_span"": 76, ""end_span"": 80, ""type"": ""Protein""}]"
Thus, we reasoned that if PmrB senses extracytoplasmic pH directly, its periplasmic domain ( Fig. 5A) was likely to be required for the response to this signal.	"PmrB	26	30	Protein"	"[{""token"": ""PmrB"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Protein""}]"
There was no pbgP expression in cells grown at pH 5. 8 ( Fig. 5B) or in the presence of Fe3 + ( Fig. 5D), which is in contrast to the normal activation in response to low Mg2 + ( Fig. 5C).	"pbgP	13	17	Protein"	"[{""token"": ""pbgP"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Protein""}]"
Together, these results argue in favour of the notion that PmrB senses extracellular pH besides its previously described ligands Fe3 + and Al3 + ( Wosten et al., 2000).	"PmrB	59	63	Protein"	"[{""token"": ""PmrB"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Protein""}]"
An alignment of the amino acid sequences corresponding to the putative periplasmic domain of the PmrB proteins from six enteric species revealed that nine residues are highly conserved ( Fig. 6A).	"PmrB	97	101	Protein"	"[{""token"": ""PmrB"", ""start_span"": 97, ""end_span"": 101, ""type"": ""Protein""}]"
