Interestingly, the NF - kappaB in TL - Om1 consists of p50 / p50 and p50 / p65 like that in fresh primary leukemic cells.	"p50	55	58	Protein"	"p50	61	64	Protein"	"p50	69	72	Protein"	"p65	75	78	Protein"	"[{""token"": ""p50"", ""start_span"": 55, ""end_span"": 58, ""type"": ""Protein""}, {""token"": ""p50"", ""start_span"": 61, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""p50"", ""start_span"": 69, ""end_span"": 72, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Protein""}]"
The CD34 + myelomonocytic cell line KG1 differentiates into dendritic - like cells in response to granulocyte - macrophage CSF plus TNF - alpha, or PMA ( with or without the calcium ionophore ionomycin, or TNF - alpha), with different stimuli mediating different aspects of the process.	"CD34	4	8	Protein"	"granulocyte - macrophage CSF	98	126	Protein"	"TNF - alpha	132	143	Protein"	"TNF - alpha	206	217	Protein"	"[{""token"": ""CD34"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""granulocyte - macrophage CSF"", ""start_span"": 98, ""end_span"": 126, ""type"": ""Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 132, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 206, ""end_span"": 217, ""type"": ""Protein""}]"
DN constructs of myeloid differentiation protein, IRAK, TNF receptor - associated factor 6, and NF - kappaB - inducing kinase, when coexpressed with TLR2, abrogate TLR2 - mediated NF - kappaB activation.	"TNF receptor - associated factor 6	56	90	Protein"	"NF - kappaB - inducing kinase	96	125	Protein"	"TLR2	149	153	Protein"	"TLR2	164	168	Protein"	"[{""token"": ""TNF receptor - associated factor 6"", ""start_span"": 56, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""NF - kappaB - inducing kinase"", ""start_span"": 96, ""end_span"": 125, ""type"": ""Protein""}, {""token"": ""TLR2"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Protein""}, {""token"": ""TLR2"", ""start_span"": 164, ""end_span"": 168, ""type"": ""Protein""}]"
RCC - S did not alter the cytoplasmic levels of RelA and NF - kappaB1 but did suppress their nuclear localization and inhibited the activation of RelA / NF - kappaB1 binding complexes.	"RelA	48	52	Protein"	"NF - kappaB1	57	69	Protein"	"RelA	146	150	Protein"	"NF - kappaB1	153	165	Protein"	"[{""token"": ""RelA"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""NF - kappaB1"", ""start_span"": 57, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""RelA"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""NF - kappaB1"", ""start_span"": 153, ""end_span"": 165, ""type"": ""Protein""}]"
The secretion levels of interleukin - 6 ( IL - 6) and von Willebrand factor ( vWF) were determined, to serve as markers for EC activation.	"interleukin - 6	24	39	Protein"	"IL - 6	42	48	Protein"	"von Willebrand factor	54	75	Protein"	"vWF	78	81	Protein"	"[{""token"": ""interleukin - 6"", ""start_span"": 24, ""end_span"": 39, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 42, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""von Willebrand factor"", ""start_span"": 54, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""vWF"", ""start_span"": 78, ""end_span"": 81, ""type"": ""Protein""}]"
We now find that LMP1 signaling through TRADD differs from TNFR1 signaling through TRADD.	"LMP1	17	21	Protein"	"TRADD	40	45	Protein"	"TNFR1	59	64	Protein"	"TRADD	83	88	Protein"	"[{""token"": ""LMP1"", ""start_span"": 17, ""end_span"": 21, ""type"": ""Protein""}, {""token"": ""TRADD"", ""start_span"": 40, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""TNFR1"", ""start_span"": 59, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""TRADD"", ""start_span"": 83, ""end_span"": 88, ""type"": ""Protein""}]"
Further, LMP1 does not require TRADD residues 294 to 312 for NF - kappaB activation, while TNFR1 requires TRADD residues 296 to 302.	"LMP1	9	13	Protein"	"TRADD	31	36	Protein"	"TNFR1	91	96	Protein"	"TRADD	106	111	Protein"	"[{""token"": ""LMP1"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Protein""}, {""token"": ""TRADD"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""TNFR1"", ""start_span"": 91, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""TRADD"", ""start_span"": 106, ""end_span"": 111, ""type"": ""Protein""}]"
These in vivo anti - inflammatory effects of IL - 11 were associated with reduced NF - kappaB activation in lung, reduced levels of tumor necrosis factor alpha ( TNF - alpha) in bronchoalveolar lavage ( BAL) fluids, and diminished up - regulation of lung vascular ICAM - 1.	"IL - 11	45	52	Protein"	"tumor necrosis factor alpha	132	159	Protein"	"TNF - alpha	162	173	Protein"	"ICAM - 1	264	272	Protein"	"[{""token"": ""IL - 11"", ""start_span"": 45, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""tumor necrosis factor alpha"", ""start_span"": 132, ""end_span"": 159, ""type"": ""Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 162, ""end_span"": 173, ""type"": ""Protein""}, {""token"": ""ICAM - 1"", ""start_span"": 264, ""end_span"": 272, ""type"": ""Protein""}]"
It is interesting that IL - 11 did not affect BAL fluid content of the CXC chemokines, macrophage inflammatory protein - 2 ( MIP - 2) and cytokine - inducible neutrophil chemoattractant ( CINC); the presence of IL - 11 did not affect these chemokines.	"IL - 11	23	30	Protein"	"macrophage inflammatory protein - 2	87	122	Protein"	"MIP - 2	125	132	Protein"	"IL - 11	211	218	Protein"	"[{""token"": ""IL - 11"", ""start_span"": 23, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""macrophage inflammatory protein - 2"", ""start_span"": 87, ""end_span"": 122, ""type"": ""Protein""}, {""token"": ""MIP - 2"", ""start_span"": 125, ""end_span"": 132, ""type"": ""Protein""}, {""token"": ""IL - 11"", ""start_span"": 211, ""end_span"": 218, ""type"": ""Protein""}]"
We have studied the effects of prednisone ( PDN), deflazacort ( DFC), and dexamethasone ( DXM) on the production of cytokines ( IL - 2, IL - 6, TNF - alpha, IL - 10) by peripheral T lymphocytes, and the effects on the inhibition of NF - kB DNA binding activity by activated Jurkat cell line.	"IL - 2	128	134	Protein"	"IL - 6	136	142	Protein"	"TNF - alpha	144	155	Protein"	"IL - 10	157	164	Protein"	"[{""token"": ""IL - 2"", ""start_span"": 128, ""end_span"": 134, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 136, ""end_span"": 142, ""type"": ""Protein""}, {""token"": ""TNF - alpha"", ""start_span"": 144, ""end_span"": 155, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 157, ""end_span"": 164, ""type"": ""Protein""}]"
The KBF1 / p50 factor binds as a homodimer but can also form heterodimers with the products of other members of the same family, like the c - rel and v - rel ( proto) oncogenes.	"KBF1	4	8	Protein"	"p50	11	14	Protein"	"c - rel	138	145	Protein"	"v - rel	150	157	Protein"	"[{""token"": ""KBF1"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""p50"", ""start_span"": 11, ""end_span"": 14, ""type"": ""Protein""}, {""token"": ""c - rel"", ""start_span"": 138, ""end_span"": 145, ""type"": ""Protein""}, {""token"": ""v - rel"", ""start_span"": 150, ""end_span"": 157, ""type"": ""Protein""}]"
This protein reduces or abolishes in vitro the DNA binding activity of wild - type proteins of the same family ( KBF1 / p50, c - and v - rel).	"KBF1	113	117	Protein"	"p50	120	123	Protein"	"c -	125	128	Protein"	"v - rel	133	140	Protein"	"[{""token"": ""KBF1"", ""start_span"": 113, ""end_span"": 117, ""type"": ""Protein""}, {""token"": ""p50"", ""start_span"": 120, ""end_span"": 123, ""type"": ""Protein""}, {""token"": ""c -"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""v - rel"", ""start_span"": 133, ""end_span"": 140, ""type"": ""Protein""}]"
