Although Fas upregulation is central to the preservation of immunologic tolerance, little is known about the molecular machinery underlying this process.	"Fas	9	12	Protein"	"[{""token"": ""Fas"", ""start_span"": 9, ""end_span"": 12, ""type"": ""Protein""}]"
Sequence analysis revealed the presence of a previously unrecognized composite binding site for both the Sp1 and NF - kappaB transcription factors at positions - 295 to - 286.	"Sp1	105	108	Protein"	"[{""token"": ""Sp1"", ""start_span"": 105, ""end_span"": 108, ""type"": ""Protein""}]"
RANTES ( Regulated upon Activation, Normal T cell Expressed and Secreted) is a chemoattractant cytokine ( chemokine) important in the generation of inflammatory infiltrate and human immunodeficiency virus entry into immune cells.	"RANTES	0	6	Protein"	"[{""token"": ""RANTES"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Protein""}]"
RANTES is expressed late ( 3 - 5 days) after activation in T lymphocytes.	"RANTES	0	6	Protein"	"[{""token"": ""RANTES"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Protein""}]"
Transcriptional regulation of the alpha2 integrin gene in cells undergoing megakaryocytic differentiation requires a core promoter between bp - 30 and - 92, a silencer between bp - 92 and - 351, and megakaryocytic enhancers in the distal 5 ' flank.	"alpha2 integrin	34	49	Protein"	"[{""token"": ""alpha2 integrin"", ""start_span"": 34, ""end_span"": 49, ""type"": ""Protein""}]"
We have now identified a 229 - bp region of the distal 5 ' flank of the alpha2 integrin gene required for high - level enhancer activity in cells with megakaryocytic features.	"alpha2 integrin	72	87	Protein"	"[{""token"": ""alpha2 integrin"", ""start_span"": 72, ""end_span"": 87, ""type"": ""Protein""}]"
The requirement for AP1 activation suggested a role for the mitogen - activated protein kinase ( MAPK) signaling pathway in regulating alpha2 integrin gene expression.	"alpha2 integrin	135	150	Protein"	"[{""token"": ""alpha2 integrin"", ""start_span"": 135, ""end_span"": 150, ""type"": ""Protein""}]"
Therefore we investigated CTCF expression and phosphorylation during induced differentiation of human myeloid leukemia cells.	"CTCF	26	30	Protein"	"[{""token"": ""CTCF"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Protein""}]"
We concluded that CTCF expression and activity is controlled at transcriptional and post - transcriptional levels.	"CTCF	18	22	Protein"	"[{""token"": ""CTCF"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Protein""}]"
T - cell expression of the human GATA - 3 gene is regulated by a non - lineage - specific silencer.	"GATA - 3	33	41	Protein"	"[{""token"": ""GATA - 3"", ""start_span"": 33, ""end_span"": 41, ""type"": ""Protein""}]"
We have mapped the DNase - I - hypersensitive ( HS) regions of the human GATA - 3 gene in T - cells and non - T - cells and studied their transcriptional activities.	"GATA - 3	73	81	Protein"	"[{""token"": ""GATA - 3"", ""start_span"": 73, ""end_span"": 81, ""type"": ""Protein""}]"
Patients with diabetic nephropathy showed higher NF - kappaB binding activity in Electrophoretic Mobility Shift Assays and stronger immunohistological staining for activated NF - kappaBp65 than patients without renal complications.	"NF - kappaBp65	174	188	Protein"	"[{""token"": ""NF - kappaBp65"", ""start_span"": 174, ""end_span"": 188, ""type"": ""Protein""}]"
NF - kappaB binding activity correlated with the degree of albuminuria ( r = 0. 316) and with thrombomodulin plasma concentrations ( r = 0. 33), indicative for albuminuria associated endothelial dysfunction.	"thrombomodulin	94	108	Protein"	"[{""token"": ""thrombomodulin"", ""start_span"": 94, ""end_span"": 108, ""type"": ""Protein""}]"
IFN - alpha also sensitized T cells to IL - 2 - induced proliferation, further suggesting that IFN - alpha may be involved in the regulation of T - cell mitogenesis.	"IL - 2	39	45	Protein"	"[{""token"": ""IL - 2"", ""start_span"": 39, ""end_span"": 45, ""type"": ""Protein""}]"
Yet, IFN - alpha was able to activate binding of STAT5 to the high - affinity IFP53 GAS site.	"IFP53	78	83	Protein"	"[{""token"": ""IFP53"", ""start_span"": 78, ""end_span"": 83, ""type"": ""Protein""}]"
Anti - rheumatic compound aurothioglucose inhibits tumor necrosis factor - alpha - induced HIV - 1 replication in latently infected OM10. 1 and Ach2 cells.	"tumor necrosis factor - alpha	51	80	Protein"	"[{""token"": ""tumor necrosis factor - alpha"", ""start_span"": 51, ""end_span"": 80, ""type"": ""Protein""}]"
The effect of AuTG on NF - kappaB - dependent gene expression was confirmed by a transient CAT assay.	"CAT	91	94	Protein"	"[{""token"": ""CAT"", ""start_span"": 91, ""end_span"": 94, ""type"": ""Protein""}]"
The molecular basis for increased IL - 4 gene expression in atopy is not fully understood.	"IL - 4	34	40	Protein"	"[{""token"": ""IL - 4"", ""start_span"": 34, ""end_span"": 40, ""type"": ""Protein""}]"
