Our previous results show that recombinant gp41 ( aa565 - 647), the extracellular domain of HIV - 1 transmembrane glycoprotein, stimulates interleukin - 10 ( IL - 10) production in human monocytes.	"gp41	43	47	Protein"	"interleukin - 10	139	155	Protein"	"IL - 10	158	165	Protein"	"[{""token"": ""gp41"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""interleukin - 10"", ""start_span"": 139, ""end_span"": 155, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 158, ""end_span"": 165, ""type"": ""Protein""}]"
gp41 induced cAMP accumulation in monocytes in a time - and concentration - dependent manner and the adenylate cyclase inhibitor SQ 22536 suppressed gp41 - induced IL - 10 production in monocytes.	"gp41	0	4	Protein"	"gp41	149	153	Protein"	"IL - 10	164	171	Protein"	"[{""token"": ""gp41"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""gp41"", ""start_span"": 149, ""end_span"": 153, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 164, ""end_span"": 171, ""type"": ""Protein""}]"
In contrast, gp41 failed to stimulate NF - kappaB binding activity in as much as no NF - kappaB bound to the main NF - kappaB - binding site 2 of the IL - 10 promoter after addition of gp41.	"gp41	13	17	Protein"	"IL - 10	150	157	Protein"	"gp41	185	189	Protein"	"[{""token"": ""gp41"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 150, ""end_span"": 157, ""type"": ""Protein""}, {""token"": ""gp41"", ""start_span"": 185, ""end_span"": 189, ""type"": ""Protein""}]"
Apoptosis induced through the TCR in CD4 + T cells is mostly mediated by the inducible expression of Fas ligand ( FasL) as a primary event leading to the commitment to death.	"CD4	37	40	Protein"	"Fas ligand	101	111	Protein"	"FasL	114	118	Protein"	"[{""token"": ""CD4"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""Fas ligand"", ""start_span"": 101, ""end_span"": 111, ""type"": ""Protein""}, {""token"": ""FasL"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Protein""}]"
These cells are deficient in FasL expression and apoptosis induced upon TCR triggering, although their cytokine ( IL - 2 and IFN - gamma) production is normal.	"FasL	29	33	Protein"	"IL - 2	114	120	Protein"	"IFN - gamma	125	136	Protein"	"[{""token"": ""FasL"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 114, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 125, ""end_span"": 136, ""type"": ""Protein""}]"
NF - kappaB regulates Fas / APO - 1 / CD95 - and TCR - mediated apoptosis of T lymphocytes.	"Fas	22	25	Protein"	"APO - 1	28	35	Protein"	"CD95	38	42	Protein"	"[{""token"": ""Fas"", ""start_span"": 22, ""end_span"": 25, ""type"": ""Protein""}, {""token"": ""APO - 1"", ""start_span"": 28, ""end_span"": 35, ""type"": ""Protein""}, {""token"": ""CD95"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Protein""}]"
The transcription factor NF - kappaB has been shown to play a role in protecting cells against death mediated by TNF We show here that NF - kappaB also has a role in regulating Fas / APO - 1 / CD95 - mediated death, a major pathway of peripheral T cell death.	"Fas	177	180	Protein"	"APO - 1	183	190	Protein"	"CD95	193	197	Protein"	"[{""token"": ""Fas"", ""start_span"": 177, ""end_span"": 180, ""type"": ""Protein""}, {""token"": ""APO - 1"", ""start_span"": 183, ""end_span"": 190, ""type"": ""Protein""}, {""token"": ""CD95"", ""start_span"": 193, ""end_span"": 197, ""type"": ""Protein""}]"
Transfection of Jurkat cells with the NF - kappaB subunits p50 and p65 confers resistance against Fas - mediated apoptosis.	"p50	59	62	Protein"	"p65	67	70	Protein"	"Fas	98	101	Protein"	"[{""token"": ""p50"", ""start_span"": 59, ""end_span"": 62, ""type"": ""Protein""}, {""token"": ""p65"", ""start_span"": 67, ""end_span"": 70, ""type"": ""Protein""}, {""token"": ""Fas"", ""start_span"": 98, ""end_span"": 101, ""type"": ""Protein""}]"
The current study clearly demonstrates that IL - 2 does not induce I kappa B alpha degradation or NF - kappa B activation in primary human T cells that respond to IL - 2 by entering the cell cycle and avoiding apoptosis.	"IL - 2	44	50	Protein"	"I kappa B alpha	67	82	Protein"	"IL - 2	163	169	Protein"	"[{""token"": ""IL - 2"", ""start_span"": 44, ""end_span"": 50, ""type"": ""Protein""}, {""token"": ""I kappa B alpha"", ""start_span"": 67, ""end_span"": 82, ""type"": ""Protein""}, {""token"": ""IL - 2"", ""start_span"": 163, ""end_span"": 169, ""type"": ""Protein""}]"
Fetal thymocytes infected with adenovirus containing mut - I kappa B were found to develop normally until the CD44 - CD25 +, CD4 - CD8 - double - negative stage, while production of more mature double - positive and single - positive populations was strongly decreased.	"CD44	110	114	Protein"	"CD25	117	121	Protein"	"CD4	125	128	Protein"	"[{""token"": ""CD44"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Protein""}, {""token"": ""CD25"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 125, ""end_span"": 128, ""type"": ""Protein""}]"
