39099, a homologue of the human zinc finger gene ( GB No. AC001252) that terminates approximately 1. 8 kb before the start of Mcoln1; and Nte, the mouse homologue of the human neuropathy target esterase gene ( NTE) beginning 130 base pairs after the polyadenylation signal for Mcoln1.	"Mcoln1	126	132	Gene_or_geneproduct"	"Nte	138	141	Gene_or_geneproduct"	"human neuropathy target esterase gene ( NTE	170	213	Gene_or_geneproduct"	"Mcoln1	277	283	Gene_or_geneproduct"	"[{""token"": ""Mcoln1"", ""start_span"": 126, ""end_span"": 132, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Nte"", ""start_span"": 138, ""end_span"": 141, ""type"": ""Gene_or_geneproduct""}, {""token"": ""human neuropathy target esterase gene ( NTE"", ""start_span"": 170, ""end_span"": 213, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Mcoln1"", ""start_span"": 277, ""end_span"": 283, ""type"": ""Gene_or_geneproduct""}]"
Early embryonic expression of Tbx15 in dorsal mesenchyme is complementary to Agouti expression in ventral mesenchyme; in the absence of Tbx15, expression of Agouti in both embryos and postnatal animals is displaced dorsally.	"Tbx15	30	35	Gene_or_geneproduct"	"Agouti	77	83	Gene_or_geneproduct"	"Tbx15	136	141	Gene_or_geneproduct"	"Agouti	157	163	Gene_or_geneproduct"	"[{""token"": ""Tbx15"", ""start_span"": 30, ""end_span"": 35, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Agouti"", ""start_span"": 77, ""end_span"": 83, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Tbx15"", ""start_span"": 136, ""end_span"": 141, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Agouti"", ""start_span"": 157, ""end_span"": 163, ""type"": ""Gene_or_geneproduct""}]"
We compared adjacent sections hybridized with probes for Tbx15 and Agouti and observed complementary patterns at E12. 5, with expression of Agouti in ventral skin and expression of Tbx15 in dorsal skin ( Figure 5A and 5B).	"Tbx15	57	62	Gene_or_geneproduct"	"Agouti	67	73	Gene_or_geneproduct"	"Agouti	140	146	Gene_or_geneproduct"	"Tbx15	181	186	Gene_or_geneproduct"	"[{""token"": ""Tbx15"", ""start_span"": 57, ""end_span"": 62, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Agouti"", ""start_span"": 67, ""end_span"": 73, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Agouti"", ""start_span"": 140, ""end_span"": 146, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Tbx15"", ""start_span"": 181, ""end_span"": 186, ""type"": ""Gene_or_geneproduct""}]"
In the developing limb, Engrailed1 ( En1), Wnt7a, and Lmx1b are part of a network whose restricted domains of expression help to establish dorsoventral identity ( reviewed in Niswander 2003).	"Engrailed1	24	34	Gene_or_geneproduct"	"En1	37	40	Gene_or_geneproduct"	"Wnt7a	43	48	Gene_or_geneproduct"	"Lmx1b	54	59	Gene_or_geneproduct"	"[{""token"": ""Engrailed1"", ""start_span"": 24, ""end_span"": 34, ""type"": ""Gene_or_geneproduct""}, {""token"": ""En1"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Wnt7a"", ""start_span"": 43, ""end_span"": 48, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Lmx1b"", ""start_span"": 54, ""end_span"": 59, ""type"": ""Gene_or_geneproduct""}]"
In spite of similarities between skeletal phenotypes of deH and Alx3 or Alx4 mutants, subsequent experiments ( unpublished data) excluded allelism of Alx3 and deH, and a full description of the Tbx15 skeletal phenotype will be published elsewhere.	"Alx3	64	68	Gene_or_geneproduct"	"Alx4	72	76	Gene_or_geneproduct"	"Alx3	150	154	Gene_or_geneproduct"	"Tbx15	194	199	Gene_or_geneproduct"	"[{""token"": ""Alx3"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Alx4"", ""start_span"": 72, ""end_span"": 76, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Alx3"", ""start_span"": 150, ""end_span"": 154, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Tbx15"", ""start_span"": 194, ""end_span"": 199, ""type"": ""Gene_or_geneproduct""}]"
In embryonic mesenchyme, expression of Tbx15 and Agouti are complementary, and it is possible that Tbx15 acts directly to inhibit Agouti transcription in dorsolateral mesenchyme.	"Tbx15	39	44	Gene_or_geneproduct"	"Agouti	49	55	Gene_or_geneproduct"	"Tbx15	99	104	Gene_or_geneproduct"	"Agouti	130	136	Gene_or_geneproduct"	"[{""token"": ""Tbx15"", ""start_span"": 39, ""end_span"": 44, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Agouti"", ""start_span"": 49, ""end_span"": 55, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Tbx15"", ""start_span"": 99, ""end_span"": 104, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Agouti"", ""start_span"": 130, ""end_span"": 136, ""type"": ""Gene_or_geneproduct""}]"
However, the ability of Tbx15 to suppress expression of the ventral - specific Agouti isoform in postnatal mice is likely to be indirect, since postnatal expression of Tbx15 occurs broadly along the dorsoventral axis and overlaps extensively with that of Agouti.	"Tbx15	24	29	Gene_or_geneproduct"	"Agouti	79	85	Gene_or_geneproduct"	"Tbx15	168	173	Gene_or_geneproduct"	"Agouti	255	261	Gene_or_geneproduct"	"[{""token"": ""Tbx15"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Agouti"", ""start_span"": 79, ""end_span"": 85, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Tbx15"", ""start_span"": 168, ""end_span"": 173, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Agouti"", ""start_span"": 255, ""end_span"": 261, ""type"": ""Gene_or_geneproduct""}]"
These considerations notwithstanding, control of dorsoventral trunk pattern by Tbx15 shares certain features with control of dorsoventral limb patterning by Lmx1b, a LIM domain transcription factor that acts downstream of Wnt7a and En1 ( Riddle et al. 1995; Vogel et al. 1995; Cygan et al. 1997; Logan et al. 1997; Loomis et al. 1998; Chen and Johnson 2002).	"Tbx15	79	84	Gene_or_geneproduct"	"Lmx1b	157	162	Gene_or_geneproduct"	"Wnt7a	222	227	Gene_or_geneproduct"	"En1	232	235	Gene_or_geneproduct"	"[{""token"": ""Tbx15"", ""start_span"": 79, ""end_span"": 84, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Lmx1b"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Wnt7a"", ""start_span"": 222, ""end_span"": 227, ""type"": ""Gene_or_geneproduct""}, {""token"": ""En1"", ""start_span"": 232, ""end_span"": 235, ""type"": ""Gene_or_geneproduct""}]"
Both Tbx15 and Lmx1b act autonomously in mesenchymal cells to promote a dorsal identity, yet have expression domains that do not correspond to cell lineage compartments in the flank ( Tbx15) or the limb ( Lmx1b) ( Altabef et al. 1997; Michaud et al. 1997).	"Tbx15	5	10	Gene_or_geneproduct"	"Lmx1b	15	20	Gene_or_geneproduct"	"Tbx15	184	189	Gene_or_geneproduct"	"Lmx1b	205	210	Gene_or_geneproduct"	"[{""token"": ""Tbx15"", ""start_span"": 5, ""end_span"": 10, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Lmx1b"", ""start_span"": 15, ""end_span"": 20, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Tbx15"", ""start_span"": 184, ""end_span"": 189, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Lmx1b"", ""start_span"": 205, ""end_span"": 210, ""type"": ""Gene_or_geneproduct""}]"
No significant differences of the spatial - temporal localization of sonic hedgehog ( Shh) or its downstream targets by immunohistochemistry were detected between knockout and wild - type lungs and Shh autoprocessing occurred normally in tissues from Dhcr7 - / - embryos.	"sonic hedgehog	69	83	Gene_or_geneproduct"	"Shh	86	89	Gene_or_geneproduct"	"Shh	198	201	Gene_or_geneproduct"	"Dhcr7	251	256	Gene_or_geneproduct"	"[{""token"": ""sonic hedgehog"", ""start_span"": 69, ""end_span"": 83, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Shh"", ""start_span"": 86, ""end_span"": 89, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Shh"", ""start_span"": 198, ""end_span"": 201, ""type"": ""Gene_or_geneproduct""}, {""token"": ""Dhcr7"", ""start_span"": 251, ""end_span"": 256, ""type"": ""Gene_or_geneproduct""}]"
