E1A represses apolipoprotein AI enhancer activity in liver cells through a pRb - and CBP - independent pathway.	"E1A	0	3	Gene/Protein"	"apolipoprotein AI enhancer	14	40	Gene/Protein"	"pRb	75	78	Gene/Protein"	"CBP	85	88	Gene/Protein"	"[{""token"": ""E1A"", ""start_span"": 0, ""end_span"": 3, ""type"": ""Gene/Protein""}, {""token"": ""apolipoprotein AI enhancer"", ""start_span"": 14, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""pRb"", ""start_span"": 75, ""end_span"": 78, ""type"": ""Gene/Protein""}, {""token"": ""CBP"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Gene/Protein""}]"
Dominant negative Sos did not affect carbachol stimulation of HA - ERK2 but inhibited the stimulatory effect of EGF by 60%.	"Sos	18	21	Gene/Protein"	"HA	62	64	Gene/Protein"	"ERK2	67	71	Gene/Protein"	"EGF	112	115	Gene/Protein"	"[{""token"": ""Sos"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""HA"", ""start_span"": 62, ""end_span"": 64, ""type"": ""Gene/Protein""}, {""token"": ""ERK2"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Gene/Protein""}, {""token"": ""EGF"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Gene/Protein""}]"
A 4. 8 - kilobase BamHI - HindIII fragment encoding the entire Neurospora crassa CuZn superoxide dismutase gene ( herein designated sod - 1) was isolated from a genomic library using two 60 - base deoxyoligonucleotide probes corresponding to the published N. crassa amino acid sequence.	"BamHI	18	23	Gene/Protein"	"HindIII	26	33	Gene/Protein"	"entire Neurospora crassa CuZn superoxide dismutase gene	56	111	Gene/Protein"	"sod - 1	132	139	Gene/Protein"	"[{""token"": ""BamHI"", ""start_span"": 18, ""end_span"": 23, ""type"": ""Gene/Protein""}, {""token"": ""HindIII"", ""start_span"": 26, ""end_span"": 33, ""type"": ""Gene/Protein""}, {""token"": ""entire Neurospora crassa CuZn superoxide dismutase gene"", ""start_span"": 56, ""end_span"": 111, ""type"": ""Gene/Protein""}, {""token"": ""sod - 1"", ""start_span"": 132, ""end_span"": 139, ""type"": ""Gene/Protein""}]"
We have previously shown that the adenoviral 12S E1A protein modulates the phosphorylation status of p130 and p107 without apparent changes in the cell cycle dependent phosphorylation of the retinoblastoma protein.	"adenoviral 12S E1A protein	34	60	Gene/Protein"	"p130	101	105	Gene/Protein"	"p107	110	114	Gene/Protein"	"retinoblastoma protein	191	213	Gene/Protein"	"[{""token"": ""adenoviral 12S E1A protein"", ""start_span"": 34, ""end_span"": 60, ""type"": ""Gene/Protein""}, {""token"": ""p130"", ""start_span"": 101, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""p107"", ""start_span"": 110, ""end_span"": 114, ""type"": ""Gene/Protein""}, {""token"": ""retinoblastoma protein"", ""start_span"": 191, ""end_span"": 213, ""type"": ""Gene/Protein""}]"
In contrast, transiently transfected cells expressing EBNA - 3 revealed a sixfold increase in EBNA - 3 protein expression from the genomic EBNA - 3 gene compared to EBNA - 3 cDNA.	"EBNA - 3	54	62	Gene/Protein"	"EBNA - 3 protein	94	110	Gene/Protein"	"EBNA - 3 gene	139	152	Gene/Protein"	"EBNA - 3 cDNA	165	178	Gene/Protein"	"[{""token"": ""EBNA - 3"", ""start_span"": 54, ""end_span"": 62, ""type"": ""Gene/Protein""}, {""token"": ""EBNA - 3 protein"", ""start_span"": 94, ""end_span"": 110, ""type"": ""Gene/Protein""}, {""token"": ""EBNA - 3 gene"", ""start_span"": 139, ""end_span"": 152, ""type"": ""Gene/Protein""}, {""token"": ""EBNA - 3 cDNA"", ""start_span"": 165, ""end_span"": 178, ""type"": ""Gene/Protein""}]"
Targeted disruption of the OGG1 gene in yeast revealed a second OG glycosylase / lyase protein, tentatively named Ogg2, which differs from Ogg1 in that it preferentially acts on OG: G.	"OGG1 gene	27	36	Gene/Protein"	"OG glycosylase / lyase protein	64	94	Gene/Protein"	"Ogg2	114	118	Gene/Protein"	"Ogg1	139	143	Gene/Protein"	"[{""token"": ""OGG1 gene"", ""start_span"": 27, ""end_span"": 36, ""type"": ""Gene/Protein""}, {""token"": ""OG glycosylase / lyase protein"", ""start_span"": 64, ""end_span"": 94, ""type"": ""Gene/Protein""}, {""token"": ""Ogg2"", ""start_span"": 114, ""end_span"": 118, ""type"": ""Gene/Protein""}, {""token"": ""Ogg1"", ""start_span"": 139, ""end_span"": 143, ""type"": ""Gene/Protein""}]"
Using sequence information from human BMAL1 ( hBMAL1) cDNAs previously reported by our laboratory, we have isolated and characterized cDNAs encoding three splice variants of the mouse BMAL1 ( mBMAL1) gene.	"human BMAL1	32	43	Gene/Protein"	"hBMAL1	46	52	Gene/Protein"	"mouse BMAL1	178	189	Gene/Protein"	"mBMAL1	192	198	Gene/Protein"	"[{""token"": ""human BMAL1"", ""start_span"": 32, ""end_span"": 43, ""type"": ""Gene/Protein""}, {""token"": ""hBMAL1"", ""start_span"": 46, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""mouse BMAL1"", ""start_span"": 178, ""end_span"": 189, ""type"": ""Gene/Protein""}, {""token"": ""mBMAL1"", ""start_span"": 192, ""end_span"": 198, ""type"": ""Gene/Protein""}]"
Based on peptide map similarities, partial amino - terminal sequence data, and common genetic origin, it is suggested that p60 and p62 have identical amino acid sequences carboxy - terminal to the p60 initiator methionine ( residue 21 of p62).	"p60	123	126	Gene/Protein"	"p62	131	134	Gene/Protein"	"p60	197	200	Gene/Protein"	"p62	238	241	Gene/Protein"	"[{""token"": ""p60"", ""start_span"": 123, ""end_span"": 126, ""type"": ""Gene/Protein""}, {""token"": ""p62"", ""start_span"": 131, ""end_span"": 134, ""type"": ""Gene/Protein""}, {""token"": ""p60"", ""start_span"": 197, ""end_span"": 200, ""type"": ""Gene/Protein""}, {""token"": ""p62"", ""start_span"": 238, ""end_span"": 241, ""type"": ""Gene/Protein""}]"
The atp 1 and atp 2 types of cDNA sequences were the most redundant among the 28 different isoperoxidases identified among about 200 peroxidase encoding ESTs.	"atp 1	4	9	Gene/Protein"	"atp 2	14	19	Gene/Protein"	"isoperoxidases	91	105	Gene/Protein"	"peroxidase encoding ESTs	133	157	Gene/Protein"	"[{""token"": ""atp 1"", ""start_span"": 4, ""end_span"": 9, ""type"": ""Gene/Protein""}, {""token"": ""atp 2"", ""start_span"": 14, ""end_span"": 19, ""type"": ""Gene/Protein""}, {""token"": ""isoperoxidases"", ""start_span"": 91, ""end_span"": 105, ""type"": ""Gene/Protein""}, {""token"": ""peroxidase encoding ESTs"", ""start_span"": 133, ""end_span"": 157, ""type"": ""Gene/Protein""}]"
Although the OC promoter is activated in a C terminus dependent manner, the MDR, LTR and BSP promoters are repressed by three distinct mechanisms, either independent of or involving the AML C terminus, or requiring only the conserved C - terminal pentapeptide VWRPY.	"OC promoter	13	24	Gene/Protein"	"MDR	76	79	Gene/Protein"	"BSP promoters	89	102	Gene/Protein"	"AML C terminus	186	200	Gene/Protein"	"[{""token"": ""OC promoter"", ""start_span"": 13, ""end_span"": 24, ""type"": ""Gene/Protein""}, {""token"": ""MDR"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Gene/Protein""}, {""token"": ""BSP promoters"", ""start_span"": 89, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""AML C terminus"", ""start_span"": 186, ""end_span"": 200, ""type"": ""Gene/Protein""}]"
