Phosphatidylinositol 3 - kinase requirement in activation of the ras / C - raf - 1 / MEK / ERK and p70 ( s6k) signaling cascade by the insulinomimetic agent vanadyl sulfate.	"Phosphatidylinositol 3 - kinase	0	31	Gene/Protein"	"ras	65	68	Gene/Protein"	"C - raf - 1	71	82	Gene/Protein"	"MEK	85	88	Gene/Protein"	"ERK	91	94	Gene/Protein"	"p70	99	102	Gene/Protein"	"s6k	105	108	Gene/Protein"	"[{""token"": ""Phosphatidylinositol 3 - kinase"", ""start_span"": 0, ""end_span"": 31, ""type"": ""Gene/Protein""}, {""token"": ""ras"", ""start_span"": 65, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""C - raf - 1"", ""start_span"": 71, ""end_span"": 82, ""type"": ""Gene/Protein""}, {""token"": ""MEK"", ""start_span"": 85, ""end_span"": 88, ""type"": ""Gene/Protein""}, {""token"": ""ERK"", ""start_span"": 91, ""end_span"": 94, ""type"": ""Gene/Protein""}, {""token"": ""p70"", ""start_span"": 99, ""end_span"": 102, ""type"": ""Gene/Protein""}, {""token"": ""s6k"", ""start_span"": 105, ""end_span"": 108, ""type"": ""Gene/Protein""}]"
These results suggest that UBP41 may play an important role in the recycling of ubiquitin by hydrolysis of branched poly - ubiquitin chains generated by the action of 26 S proteasome on poly - ubiquitinated protein substrates, as well as in the production of free ubiquitin from linear poly - ubiquitin chains and of certain ribosomal proteins from ubiquitin fusion proteins.	"UBP41	27	32	Gene/Protein"	"ubiquitin	80	89	Gene/Protein"	"branched poly - ubiquitin chains	107	139	Gene/Protein"	"26 S proteasome	167	182	Gene/Protein"	"ubiquitin	193	202	Gene/Protein"	"linear poly - ubiquitin chains	279	309	Gene/Protein"	"ubiquitin fusion proteins	349	374	Gene/Protein"	"[{""token"": ""UBP41"", ""start_span"": 27, ""end_span"": 32, ""type"": ""Gene/Protein""}, {""token"": ""ubiquitin"", ""start_span"": 80, ""end_span"": 89, ""type"": ""Gene/Protein""}, {""token"": ""branched poly - ubiquitin chains"", ""start_span"": 107, ""end_span"": 139, ""type"": ""Gene/Protein""}, {""token"": ""26 S proteasome"", ""start_span"": 167, ""end_span"": 182, ""type"": ""Gene/Protein""}, {""token"": ""ubiquitin"", ""start_span"": 193, ""end_span"": 202, ""type"": ""Gene/Protein""}, {""token"": ""linear poly - ubiquitin chains"", ""start_span"": 279, ""end_span"": 309, ""type"": ""Gene/Protein""}, {""token"": ""ubiquitin fusion proteins"", ""start_span"": 349, ""end_span"": 374, ""type"": ""Gene/Protein""}]"
EMSA with crude nuclear extracts demonstrated that stimulation with CD40L results in the induction of NF - kappaB complexes that bind to each of the three NF - kappaB sites and are composed mainly of p50 and RelB, but also include c - Rel and p65.	"CD40L	68	73	Gene/Protein"	"NF - kappaB complexes	102	123	Gene/Protein"	"NF - kappaB sites	155	172	Gene/Protein"	"p50	200	203	Gene/Protein"	"RelB	208	212	Gene/Protein"	"c - Rel	231	238	Gene/Protein"	"p65	243	246	Gene/Protein"	"[{""token"": ""CD40L"", ""start_span"": 68, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB complexes"", ""start_span"": 102, ""end_span"": 123, ""type"": ""Gene/Protein""}, {""token"": ""NF - kappaB sites"", ""start_span"": 155, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 200, ""end_span"": 203, ""type"": ""Gene/Protein""}, {""token"": ""RelB"", ""start_span"": 208, ""end_span"": 212, ""type"": ""Gene/Protein""}, {""token"": ""c - Rel"", ""start_span"": 231, ""end_span"": 238, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 243, ""end_span"": 246, ""type"": ""Gene/Protein""}]"
Comparison with the sequence databanks show that Tactile is a member of the immunoglobulin gene superfamily, with similarity to Drosophila amalgam, the melanoma Ag MUC - 18, members of the carcinoembryonic Ag family, the poliovirus receptor, and the neural cell adhesion molecule.	"Tactile	49	56	Gene/Protein"	"immunoglobulin gene superfamily	76	107	Gene/Protein"	"Drosophila amalgam	128	146	Gene/Protein"	"melanoma Ag MUC - 18	152	172	Gene/Protein"	"carcinoembryonic Ag family	189	215	Gene/Protein"	"poliovirus receptor	221	240	Gene/Protein"	"neural cell adhesion molecule	250	279	Gene/Protein"	"[{""token"": ""Tactile"", ""start_span"": 49, ""end_span"": 56, ""type"": ""Gene/Protein""}, {""token"": ""immunoglobulin gene superfamily"", ""start_span"": 76, ""end_span"": 107, ""type"": ""Gene/Protein""}, {""token"": ""Drosophila amalgam"", ""start_span"": 128, ""end_span"": 146, ""type"": ""Gene/Protein""}, {""token"": ""melanoma Ag MUC - 18"", ""start_span"": 152, ""end_span"": 172, ""type"": ""Gene/Protein""}, {""token"": ""carcinoembryonic Ag family"", ""start_span"": 189, ""end_span"": 215, ""type"": ""Gene/Protein""}, {""token"": ""poliovirus receptor"", ""start_span"": 221, ""end_span"": 240, ""type"": ""Gene/Protein""}, {""token"": ""neural cell adhesion molecule"", ""start_span"": 250, ""end_span"": 279, ""type"": ""Gene/Protein""}]"
The novel hematopoietic growth factor FLT3 ligand ( FL) is the cognate ligand for the FLT3, tyrosine kinase receptor ( R), also referred to as FLK - 2 and STK - 1.	"hematopoietic growth factor FLT3 ligand	10	49	Gene/Protein"	"FL	52	54	Gene/Protein"	"FLT3	86	90	Gene/Protein"	"tyrosine kinase receptor	92	116	Gene/Protein"	"R	119	120	Gene/Protein"	"FLK - 2	143	150	Gene/Protein"	"STK - 1	155	162	Gene/Protein"	"[{""token"": ""hematopoietic growth factor FLT3 ligand"", ""start_span"": 10, ""end_span"": 49, ""type"": ""Gene/Protein""}, {""token"": ""FL"", ""start_span"": 52, ""end_span"": 54, ""type"": ""Gene/Protein""}, {""token"": ""FLT3"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Gene/Protein""}, {""token"": ""tyrosine kinase receptor"", ""start_span"": 92, ""end_span"": 116, ""type"": ""Gene/Protein""}, {""token"": ""R"", ""start_span"": 119, ""end_span"": 120, ""type"": ""Gene/Protein""}, {""token"": ""FLK - 2"", ""start_span"": 143, ""end_span"": 150, ""type"": ""Gene/Protein""}, {""token"": ""STK - 1"", ""start_span"": 155, ""end_span"": 162, ""type"": ""Gene/Protein""}]"
Removal of the GST domain from GST - Tax by thrombin restores Tax ' s ability to assemble a ternary Tax - CREB - 21 - bp - repeat complex. ( ABSTRACT TRUNCATED AT 400 WORDS)	"GST domain	15	25	Gene/Protein"	"GST	31	34	Gene/Protein"	"Tax	37	40	Gene/Protein"	"thrombin	44	52	Gene/Protein"	"Tax	62	65	Gene/Protein"	"Tax	100	103	Gene/Protein"	"CREB	106	110	Gene/Protein"	"[{""token"": ""GST domain"", ""start_span"": 15, ""end_span"": 25, ""type"": ""Gene/Protein""}, {""token"": ""GST"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Gene/Protein""}, {""token"": ""Tax"", ""start_span"": 37, ""end_span"": 40, ""type"": ""Gene/Protein""}, {""token"": ""thrombin"", ""start_span"": 44, ""end_span"": 52, ""type"": ""Gene/Protein""}, {""token"": ""Tax"", ""start_span"": 62, ""end_span"": 65, ""type"": ""Gene/Protein""}, {""token"": ""Tax"", ""start_span"": 100, ""end_span"": 103, ""type"": ""Gene/Protein""}, {""token"": ""CREB"", ""start_span"": 106, ""end_span"": 110, ""type"": ""Gene/Protein""}]"
Six distinct Ets mRNAs were identified: Ets2, Fli1, GABPalpha, SAP1, Elk1, and PE1.	"Ets mRNAs	13	22	Gene/Protein"	"Ets2	40	44	Gene/Protein"	"Fli1	46	50	Gene/Protein"	"GABPalpha	52	61	Gene/Protein"	"SAP1	63	67	Gene/Protein"	"Elk1	69	73	Gene/Protein"	"PE1	79	82	Gene/Protein"	"[{""token"": ""Ets mRNAs"", ""start_span"": 13, ""end_span"": 22, ""type"": ""Gene/Protein""}, {""token"": ""Ets2"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Gene/Protein""}, {""token"": ""Fli1"", ""start_span"": 46, ""end_span"": 50, ""type"": ""Gene/Protein""}, {""token"": ""GABPalpha"", ""start_span"": 52, ""end_span"": 61, ""type"": ""Gene/Protein""}, {""token"": ""SAP1"", ""start_span"": 63, ""end_span"": 67, ""type"": ""Gene/Protein""}, {""token"": ""Elk1"", ""start_span"": 69, ""end_span"": 73, ""type"": ""Gene/Protein""}, {""token"": ""PE1"", ""start_span"": 79, ""end_span"": 82, ""type"": ""Gene/Protein""}]"
NF - kappa B p65, p50, and Rel functionally synergize with C / EBP alpha, C / EBP beta, and C / EBP delta.	"NF - kappa B	0	12	Gene/Protein"	"p65	13	16	Gene/Protein"	"p50	18	21	Gene/Protein"	"Rel	27	30	Gene/Protein"	"C / EBP alpha	59	72	Gene/Protein"	"C / EBP beta	74	86	Gene/Protein"	"C / EBP delta	92	105	Gene/Protein"	"[{""token"": ""NF - kappa B"", ""start_span"": 0, ""end_span"": 12, ""type"": ""Gene/Protein""}, {""token"": ""p65"", ""start_span"": 13, ""end_span"": 16, ""type"": ""Gene/Protein""}, {""token"": ""p50"", ""start_span"": 18, ""end_span"": 21, ""type"": ""Gene/Protein""}, {""token"": ""Rel"", ""start_span"": 27, ""end_span"": 30, ""type"": ""Gene/Protein""}, {""token"": ""C / EBP alpha"", ""start_span"": 59, ""end_span"": 72, ""type"": ""Gene/Protein""}, {""token"": ""C / EBP beta"", ""start_span"": 74, ""end_span"": 86, ""type"": ""Gene/Protein""}, {""token"": ""C / EBP delta"", ""start_span"": 92, ""end_span"": 105, ""type"": ""Gene/Protein""}]"
Aryl hydrocarbon receptor nuclear translocator ( ARNT) is a component of the transcription factors, aryl hydrocarbon receptor ( AhR) and hypoxia - inducible factor 1, which transactivate their target genes, such as CYP1A1 and erythropoietin, in response to xenobiotic aromatic hydrocarbons and to low O2 concentration, respectively.	"Aryl hydrocarbon receptor nuclear translocator	0	46	Gene/Protein"	"ARNT	49	53	Gene/Protein"	"aryl hydrocarbon receptor	100	125	Gene/Protein"	"AhR	128	131	Gene/Protein"	"hypoxia - inducible factor 1	137	165	Gene/Protein"	"CYP1A1	215	221	Gene/Protein"	"erythropoietin	226	240	Gene/Protein"	"[{""token"": ""Aryl hydrocarbon receptor nuclear translocator"", ""start_span"": 0, ""end_span"": 46, ""type"": ""Gene/Protein""}, {""token"": ""ARNT"", ""start_span"": 49, ""end_span"": 53, ""type"": ""Gene/Protein""}, {""token"": ""aryl hydrocarbon receptor"", ""start_span"": 100, ""end_span"": 125, ""type"": ""Gene/Protein""}, {""token"": ""AhR"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Gene/Protein""}, {""token"": ""hypoxia - inducible factor 1"", ""start_span"": 137, ""end_span"": 165, ""type"": ""Gene/Protein""}, {""token"": ""CYP1A1"", ""start_span"": 215, ""end_span"": 221, ""type"": ""Gene/Protein""}, {""token"": ""erythropoietin"", ""start_span"": 226, ""end_span"": 240, ""type"": ""Gene/Protein""}]"
Reconstitution of complexes containing p62 and the src family kinase p59fyn in HeLa cells demonstrated that complex formation resulted in tyrosine phosphorylation of p62 and was mediated by both the SH3 and SH2 domains of p59fyn.	"p62	39	42	Gene/Protein"	"src family kinase	51	68	Gene/Protein"	"p59fyn	69	75	Gene/Protein"	"p62	166	169	Gene/Protein"	"SH3	199	202	Gene/Protein"	"SH2 domains	207	218	Gene/Protein"	"p59fyn	222	228	Gene/Protein"	"[{""token"": ""p62"", ""start_span"": 39, ""end_span"": 42, ""type"": ""Gene/Protein""}, {""token"": ""src family kinase"", ""start_span"": 51, ""end_span"": 68, ""type"": ""Gene/Protein""}, {""token"": ""p59fyn"", ""start_span"": 69, ""end_span"": 75, ""type"": ""Gene/Protein""}, {""token"": ""p62"", ""start_span"": 166, ""end_span"": 169, ""type"": ""Gene/Protein""}, {""token"": ""SH3"", ""start_span"": 199, ""end_span"": 202, ""type"": ""Gene/Protein""}, {""token"": ""SH2 domains"", ""start_span"": 207, ""end_span"": 218, ""type"": ""Gene/Protein""}, {""token"": ""p59fyn"", ""start_span"": 222, ""end_span"": 228, ""type"": ""Gene/Protein""}]"
