Additional experiments revealed FT to be effective component of UFT; uracil remained ineffective in the inhibition of angiogenesis.	"FT	32	34	Chemical"	"UFT	64	67	Chemical"	"uracil	69	75	Chemical"	"[{""token"": ""FT"", ""start_span"": 32, ""end_span"": 34, ""type"": ""Chemical""}, {""token"": ""UFT"", ""start_span"": 64, ""end_span"": 67, ""type"": ""Chemical""}, {""token"": ""uracil"", ""start_span"": 69, ""end_span"": 75, ""type"": ""Chemical""}]"
Moreover, we have found that gamma - hydroxybutyric acid and gamma - butyrolactone, the metabolites of FT, possess a potent angiogenesis inhibitory effect that is amplified when the compounds are administered by a continuous infusion.	"gamma - hydroxybutyric acid	29	56	Chemical"	"gamma - butyrolactone	61	82	Chemical"	"FT	103	105	Chemical"	"[{""token"": ""gamma - hydroxybutyric acid"", ""start_span"": 29, ""end_span"": 56, ""type"": ""Chemical""}, {""token"": ""gamma - butyrolactone"", ""start_span"": 61, ""end_span"": 82, ""type"": ""Chemical""}, {""token"": ""FT"", ""start_span"": 103, ""end_span"": 105, ""type"": ""Chemical""}]"
Systemic treatment with L - NAME inhibited growth of adenocarcinoma significantly but was accompanied by impaired renal function.	"L - NAME	24	32	Chemical"	"adenocarcinoma	53	67	Cancer"	"renal	114	119	Organ"	"[{""token"": ""L - NAME"", ""start_span"": 24, ""end_span"": 32, ""type"": ""Chemical""}, {""token"": ""adenocarcinoma"", ""start_span"": 53, ""end_span"": 67, ""type"": ""Cancer""}, {""token"": ""renal"", ""start_span"": 114, ""end_span"": 119, ""type"": ""Organ""}]"
Apoptosis induced by 1 ' - acetoxychavicol acetate in Ehrlich ascites tumor cells is associated with modulation of polyamine metabolism and caspase - 3 activation.	"1 ' - acetoxychavicol acetate	21	50	Chemical"	"Ehrlich ascites tumor cells	54	81	Cell"	"caspase - 3	140	151	Gene_or_gene_product"	"[{""token"": ""1 ' - acetoxychavicol acetate"", ""start_span"": 21, ""end_span"": 50, ""type"": ""Chemical""}, {""token"": ""Ehrlich ascites tumor cells"", ""start_span"": 54, ""end_span"": 81, ""type"": ""Cell""}, {""token"": ""caspase - 3"", ""start_span"": 140, ""end_span"": 151, ""type"": ""Gene_or_gene_product""}]"
Administration of exogenous polyamines prevented ACA - induced apoptosis represented by a reduction in the number of apoptotic bodies and also caused reduction in the induced caspase - 3 - like protease activity at 8 h.	"ACA	49	52	Chemical"	"apoptotic bodies	117	133	Cellular_component"	"caspase - 3 - like protease	175	202	Gene_or_gene_product"	"[{""token"": ""ACA"", ""start_span"": 49, ""end_span"": 52, ""type"": ""Chemical""}, {""token"": ""apoptotic bodies"", ""start_span"": 117, ""end_span"": 133, ""type"": ""Cellular_component""}, {""token"": ""caspase - 3 - like protease"", ""start_span"": 175, ""end_span"": 202, ""type"": ""Gene_or_gene_product""}]"
Although the importance of VEGF - A has been shown in renal carcinomas, the contribution of these new ligands in kidney tumors is not clear.	"VEGF - A	27	35	Gene_or_gene_product"	"renal carcinomas	54	70	Cancer"	"kidney tumors	113	126	Cancer"	"[{""token"": ""VEGF - A"", ""start_span"": 27, ""end_span"": 35, ""type"": ""Gene_or_gene_product""}, {""token"": ""renal carcinomas"", ""start_span"": 54, ""end_span"": 70, ""type"": ""Cancer""}, {""token"": ""kidney tumors"", ""start_span"": 113, ""end_span"": 126, ""type"": ""Cancer""}]"
In wild - type VHL cells, whereas VEGF - A was significantly up - regulated under hypoxic compared with normoxic conditions ( P less than 0. 001), expression of VEGF - C was reduced ( P less than 0. 002).	"VHL	15	18	Gene_or_gene_product"	"VEGF - A	34	42	Gene_or_gene_product"	"VEGF - C	161	169	Gene_or_gene_product"	"[{""token"": ""VHL"", ""start_span"": 15, ""end_span"": 18, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - A"", ""start_span"": 34, ""end_span"": 42, ""type"": ""Gene_or_gene_product""}, {""token"": ""VEGF - C"", ""start_span"": 161, ""end_span"": 169, ""type"": ""Gene_or_gene_product""}]"
Glucose catabolism in cancer cells: identification and characterization of a marked activation response of the type II hexokinase gene to hypoxic conditions.	"Glucose	0	7	Chemical"	"cancer cells	22	34	Cell"	"type II hexokinase	111	129	Gene_or_gene_product"	"[{""token"": ""Glucose"", ""start_span"": 0, ""end_span"": 7, ""type"": ""Chemical""}, {""token"": ""cancer cells"", ""start_span"": 22, ""end_span"": 34, ""type"": ""Cell""}, {""token"": ""type II hexokinase"", ""start_span"": 111, ""end_span"": 129, ""type"": ""Gene_or_gene_product""}]"
Moreover, we show that subjecting transfected hepatoma cells to hypoxic conditions activates the type II hexokinase promoter almost 3 - fold, a value that approaches 7 - fold in the presence of glucose.	"hepatoma cells	46	60	Cell"	"type II hexokinase	97	115	Gene_or_gene_product"	"glucose	194	201	Chemical"	"[{""token"": ""hepatoma cells"", ""start_span"": 46, ""end_span"": 60, ""type"": ""Cell""}, {""token"": ""type II hexokinase"", ""start_span"": 97, ""end_span"": 115, ""type"": ""Gene_or_gene_product""}, {""token"": ""glucose"", ""start_span"": 194, ""end_span"": 201, ""type"": ""Chemical""}]"
Reporter gene analyses with a series of nested deletion mutants of the hepatoma type II hexokinase promoter show that a significant fraction of the total activation observed under hypoxic conditions localizes to the distal region where the overlapping HIF - 1 / E - box sequences are located.	"hepatoma	71	79	Cancer"	"type II hexokinase	80	98	Gene_or_gene_product"	"HIF - 1	252	259	Gene_or_gene_product"	"[{""token"": ""hepatoma"", ""start_span"": 71, ""end_span"": 79, ""type"": ""Cancer""}, {""token"": ""type II hexokinase"", ""start_span"": 80, ""end_span"": 98, ""type"": ""Gene_or_gene_product""}, {""token"": ""HIF - 1"", ""start_span"": 252, ""end_span"": 259, ""type"": ""Gene_or_gene_product""}]"
