We used this approach to analyze microarray expression data from group A streptococci ( Streptococcus pyogenes) during adherence to human pharyngeal cells, the first overt infection step [ 7].	"group A streptococci	65	85	Organism"	"Streptococcus pyogenes	88	110	Organism"	"human	132	137	Organism"	"[{""token"": ""group A streptococci"", ""start_span"": 65, ""end_span"": 85, ""type"": ""Organism""}, {""token"": ""Streptococcus pyogenes"", ""start_span"": 88, ""end_span"": 110, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 132, ""end_span"": 137, ""type"": ""Organism""}]"
"Adherence - Mediated Differential Expression We developed spotted oligonucleotide arrays of the S. pyogenes SF370 ( an M1 serotype) genome [ 14] and compared the transcriptomes of streptococci that adhere to Detroit 562 human pharyngeal cells to non - adherent ( "" associated "") streptococci within the same experiment."	"streptococci	180	192	Organism"	"human	220	225	Organism"	"streptococci	279	291	Organism"	"[{""token"": ""streptococci"", ""start_span"": 180, ""end_span"": 192, ""type"": ""Organism""}, {""token"": ""human"", ""start_span"": 220, ""end_span"": 225, ""type"": ""Organism""}, {""token"": ""streptococci"", ""start_span"": 279, ""end_span"": 291, ""type"": ""Organism""}]"
SpeB ( encoded by spy2039) is a multifunctional cysteine protease implicated in numerous infection strategies [ 28, 29].	"SpeB	0	4	Protein"	"spy2039	18	25	Protein"	"cysteine protease	48	65	Protein"	"[{""token"": ""SpeB"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""spy2039"", ""start_span"": 18, ""end_span"": 25, ""type"": ""Protein""}, {""token"": ""cysteine protease"", ""start_span"": 48, ""end_span"": 65, ""type"": ""Protein""}]"
Although few studies have examined gene expression patterns during adherence, SpeB production ( as detected by Western blot analysis) decreases during co - culture with human peripheral blood mononuclear cells [ 30] and in a mouse infection model [ 31].	"SpeB	78	82	Protein"	"human	169	174	Organism"	"mouse	225	230	Organism"	"[{""token"": ""SpeB"", ""start_span"": 78, ""end_span"": 82, ""type"": ""Protein""}, {""token"": ""human"", ""start_span"": 169, ""end_span"": 174, ""type"": ""Organism""}, {""token"": ""mouse"", ""start_span"": 225, ""end_span"": 230, ""type"": ""Organism""}]"
Furthermore, SpeB abolishes internalization ( following adherence) of certain streptococcal strains by epithelial cells ( including Detroit 562 cells), a process mediated in part by the fibronectin - binding protein F [ 34, 35].	"SpeB	13	17	Protein"	"streptococcal strains	78	99	Organism"	"fibronectin - binding protein F	186	217	Protein"	"[{""token"": ""SpeB"", ""start_span"": 13, ""end_span"": 17, ""type"": ""Protein""}, {""token"": ""streptococcal strains"", ""start_span"": 78, ""end_span"": 99, ""type"": ""Organism""}, {""token"": ""fibronectin - binding protein F"", ""start_span"": 186, ""end_span"": 217, ""type"": ""Protein""}]"
Although the delineation of genes influenced by RopB ( or any identified transcriptional regulator) is beyond the scope of this study, our initial analysis did identify the upregulation of a two - component regulatory system, encoded by spy1236 - 1237.	"RopB	48	52	Protein"	"spy1236	237	244	Protein"	"1237	247	251	Protein"	"[{""token"": ""RopB"", ""start_span"": 48, ""end_span"": 52, ""type"": ""Protein""}, {""token"": ""spy1236"", ""start_span"": 237, ""end_span"": 244, ""type"": ""Protein""}, {""token"": ""1237"", ""start_span"": 247, ""end_span"": 251, ""type"": ""Protein""}]"
For example, we initially identified ( Table 1) the significant upregulation of three of the five known gene members of the folate biosynthetic pathway [ 40] ( spy1096 - 1100), but GenomeCrawler identified a significant cluster containing all five genes ( Table 3 and Figure 2B).	"folate	124	130	Chemical"	"spy1096	160	167	Protein"	"1100	170	174	Protein"	"[{""token"": ""folate"", ""start_span"": 124, ""end_span"": 130, ""type"": ""Chemical""}, {""token"": ""spy1096"", ""start_span"": 160, ""end_span"": 167, ""type"": ""Protein""}, {""token"": ""1100"", ""start_span"": 170, ""end_span"": 174, ""type"": ""Protein""}]"
For example, the nine - gene operon that spans genes spy0738 - 0746 encodes streptolysin S, a potent cytolytic toxin that promotes internalization and host tissue dissemination [ 25, 44].	"spy0738	53	60	Protein"	"0746	63	67	Protein"	"streptolysin S	76	90	Protein"	"[{""token"": ""spy0738"", ""start_span"": 53, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""0746"", ""start_span"": 63, ""end_span"": 67, ""type"": ""Protein""}, {""token"": ""streptolysin S"", ""start_span"": 76, ""end_span"": 90, ""type"": ""Protein""}]"
For example, the streptolysin operon encodes an internal terminator downstream of the sagA gene ( the first gene in the operon), which modulates the abundance of particular mRNA species ( e. g., sagA mRNA versus the polycistronic message for all nine genes) under different environmental conditions [ 45].	"streptolysin operon	17	36	Regulon"	"sagA	86	90	Protein"	"sagA	195	199	Protein"	"[{""token"": ""streptolysin operon"", ""start_span"": 17, ""end_span"": 36, ""type"": ""Regulon""}, {""token"": ""sagA"", ""start_span"": 86, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""sagA"", ""start_span"": 195, ""end_span"": 199, ""type"": ""Protein""}]"
Furthermore, the spy0128 - encoded protein is the structural backbone of the pili, and the gene product of spy0130 may be involved in stabilizing the structure [ 36].	"spy0128	17	24	Protein"	"gene product	91	103	Protein"	"spy0130	107	114	Protein"	"[{""token"": ""spy0128"", ""start_span"": 17, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""gene product"", ""start_span"": 91, ""end_span"": 103, ""type"": ""Protein""}, {""token"": ""spy0130"", ""start_span"": 107, ""end_span"": 114, ""type"": ""Protein""}]"
Although operon - modeling methods exist [ 54, 55], we inspected clusters in silico for upstream regulatory elements and identified 17 candidates, including clusters such as streptolysin S that have been previously confirmed as operons [ 56]; the spy0127 - 0130 grouping, which was confirmed as an operon in this study; and others that have yet to be verified ( Table S6).	"streptolysin S	174	188	Protein"	"spy0127	247	254	Protein"	"0130	257	261	Protein"	"[{""token"": ""streptolysin S"", ""start_span"": 174, ""end_span"": 188, ""type"": ""Protein""}, {""token"": ""spy0127"", ""start_span"": 247, ""end_span"": 254, ""type"": ""Protein""}, {""token"": ""0130"", ""start_span"": 257, ""end_span"": 261, ""type"": ""Protein""}]"
Porphyromonas gingivalis short fimbriae are regulated by a FimS / FimR two - component system	"Porphyromonas gingivalis	0	24	Organism"	"FimS	59	63	Protein"	"FimR	66	70	Protein"	"[{""token"": ""Porphyromonas gingivalis"", ""start_span"": 0, ""end_span"": 24, ""type"": ""Organism""}, {""token"": ""FimS"", ""start_span"": 59, ""end_span"": 63, ""type"": ""Protein""}, {""token"": ""FimR"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Protein""}]"
Expression of the fimA gene is tightly controlled by a two - component system ( FimS / FimR) through a cascade regulation.	"fimA	18	22	Protein"	"FimS	80	84	Protein"	"FimR	87	91	Protein"	"[{""token"": ""fimA"", ""start_span"": 18, ""end_span"": 22, ""type"": ""Protein""}, {""token"": ""FimS"", ""start_span"": 80, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""FimR"", ""start_span"": 87, ""end_span"": 91, ""type"": ""Protein""}]"
Earlier studies by the authors showed that FimA expression was modulated by environmental cues, including temperature and hemin concentration, and by the presence of Streptococcus cristatus, an early colonizer of dental plaque ( Xie et al., 1997, 2000b).	"FimA	43	47	Protein"	"hemin	122	127	Chemical"	"Streptococcus cristatus	166	189	Organism"	"[{""token"": ""FimA"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""hemin"", ""start_span"": 122, ""end_span"": 127, ""type"": ""Chemical""}, {""token"": ""Streptococcus cristatus"", ""start_span"": 166, ""end_span"": 189, ""type"": ""Organism""}]"
Coadhesion and biofilm development between P. gingivalis and Streptococcus gordonii require the interaction of Mfa1 with streptococcal protein SspB ( Park et al., 2005).	"Streptococcus gordonii	61	83	Organism"	"Mfa1	111	115	Protein"	"SspB	143	147	Protein"	"[{""token"": ""Streptococcus gordonii"", ""start_span"": 61, ""end_span"": 83, ""type"": ""Organism""}, {""token"": ""Mfa1"", ""start_span"": 111, ""end_span"": 115, ""type"": ""Protein""}, {""token"": ""SspB"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Protein""}]"
A recent study has shown that expression of mfa1 is repressed in the presence of some common oral plaque bacteria such as S. gordonii, Streptococcus sanguinis and Streptococcus mitis ( Park et al., 2006).	"mfa1	44	48	Protein"	"Streptococcus sanguinis	135	158	Organism"	"Streptococcus mitis	163	182	Organism"	"[{""token"": ""mfa1"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""Streptococcus sanguinis"", ""start_span"": 135, ""end_span"": 158, ""type"": ""Organism""}, {""token"": ""Streptococcus mitis"", ""start_span"": 163, ""end_span"": 182, ""type"": ""Organism""}]"
To investigate effects of FimR on expression of the mfa1 gene, an insertional fimR mutant was constructed by allelic replacement.	"FimR	26	30	Protein"	"mfa1	52	56	Protein"	"fimR	78	82	Protein"	"[{""token"": ""FimR"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""mfa1"", ""start_span"": 52, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""fimR"", ""start_span"": 78, ""end_span"": 82, ""type"": ""Protein""}]"
