The PmrA protein and its cognate sensor kinase PmrB form a two - component regulatory system that is required for virulence in mice ( Gunn et al., 2000), infection of chicken macrophages ( Zhao et al., 2002), growth in soil ( Chamnongpol et al., 2002), resistance to the cationic peptide antibiotic polymyxin B ( Roland et al., 1993) and resistance to Fe3 + - ( Wosten et al., 2000) and Al3 + - mediated killing ( Nishino et al., 2006).	"PmrA	4	8	Protein"	"PmrB	47	51	Protein"	"mice	127	131	Organism"	"chicken	167	174	Organism"	"polymyxin B	299	310	Chemical"	"Fe3 +	352	357	Chemical"	"Al3 +	387	392	Chemical"	"[{""token"": ""PmrA"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""PmrB"", ""start_span"": 47, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""mice"", ""start_span"": 127, ""end_span"": 131, ""type"": ""Organism""}, {""token"": ""chicken"", ""start_span"": 167, ""end_span"": 174, ""type"": ""Organism""}, {""token"": ""polymyxin B"", ""start_span"": 299, ""end_span"": 310, ""type"": ""Chemical""}, {""token"": ""Fe3 +"", ""start_span"": 352, ""end_span"": 357, ""type"": ""Chemical""}, {""token"": ""Al3 +"", ""start_span"": 387, ""end_span"": 392, ""type"": ""Chemical""}]"
Although it has been suggested that the Salmonella PhoQ protein senses acid pH ( Aranda et al., 1992) or responds to both pH and Mg2 + ( Bearson et al., 1998), a direct role for PhoQ in responding to acid pH appears unlikely because not all PhoP - regulated genes are activated under these conditions, which is in contrast to low Mg2 + activating the whole PhoP regulon ( see Groisman and Mouslim, 2006 for a review).	"Salmonella	40	50	Organism"	"PhoQ	51	55	Protein"	"Mg2 +	129	134	Chemical"	"PhoQ	178	182	Protein"	"PhoP	241	245	Protein"	"Mg2 +	330	335	Chemical"	"PhoP	357	361	Protein"	"[{""token"": ""Salmonella"", ""start_span"": 40, ""end_span"": 50, ""type"": ""Organism""}, {""token"": ""PhoQ"", ""start_span"": 51, ""end_span"": 55, ""type"": ""Protein""}, {""token"": ""Mg2 +"", ""start_span"": 129, ""end_span"": 134, ""type"": ""Chemical""}, {""token"": ""PhoQ"", ""start_span"": 178, ""end_span"": 182, ""type"": ""Protein""}, {""token"": ""PhoP"", ""start_span"": 241, ""end_span"": 245, ""type"": ""Protein""}, {""token"": ""Mg2 +"", ""start_span"": 330, ""end_span"": 335, ""type"": ""Chemical""}, {""token"": ""PhoP"", ""start_span"": 357, ""end_span"": 361, ""type"": ""Protein""}]"
To identify the target gene in SPI1 that is regulated by Mlc, the expression patterns of the SPI1 - regulatory genes, which include hilA, invF, hilC and hilD, were examined by primer extension analysis of total RNA from SL1344 and SR1304 grown statically to the exponential phase.	"Mlc	57	60	Protein"	"hilA	132	136	Protein"	"invF	138	142	Protein"	"hilC	144	148	Protein"	"hilD	153	157	Protein"	"SL1344	220	226	Organism"	"SR1304	231	237	Organism"	"[{""token"": ""Mlc"", ""start_span"": 57, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""hilA"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""invF"", ""start_span"": 138, ""end_span"": 142, ""type"": ""Protein""}, {""token"": ""hilC"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""hilD"", ""start_span"": 153, ""end_span"": 157, ""type"": ""Protein""}, {""token"": ""SL1344"", ""start_span"": 220, ""end_span"": 226, ""type"": ""Organism""}, {""token"": ""SR1304"", ""start_span"": 231, ""end_span"": 237, ""type"": ""Organism""}]"
Additionally, the over - expression of HilD from the plasmid pJB3 containing hilD gene under the control of a lac promoter caused the induction of hilA by approximately2 - fold and invF by approximately6 - fold irrespective of hilE or mlc mutation when real - time PCR was used to compare the expression levels ( data not shown).	"HilD	39	43	Protein"	"hilD	77	81	Protein"	"lac	110	113	Regulon"	"hilA	147	151	Protein"	"invF	181	185	Protein"	"hilE	227	231	Protein"	"mlc	235	238	Protein"	"[{""token"": ""HilD"", ""start_span"": 39, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""hilD"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Protein""}, {""token"": ""lac"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Regulon""}, {""token"": ""hilA"", ""start_span"": 147, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""invF"", ""start_span"": 181, ""end_span"": 185, ""type"": ""Protein""}, {""token"": ""hilE"", ""start_span"": 227, ""end_span"": 231, ""type"": ""Protein""}, {""token"": ""mlc"", ""start_span"": 235, ""end_span"": 238, ""type"": ""Protein""}]"
SL1344 and SR1304 carrying either pMAB69 ( hilE - lacZY) or pJB5 ( hilD - lacZY) were cultivated in TB that was buffered to pH 7. 0 with 0. 1M MOPS, to minimize pH effects arising from growth in the presence of the various carbon sources.	"SL1344	0	6	Organism"	"SR1304	11	17	Organism"	"hilE	43	47	Protein"	"lacZY	50	55	Protein"	"hilD	67	71	Protein"	"lacZY	74	79	Protein"	"MOPS	143	147	Chemical"	"[{""token"": ""SL1344"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Organism""}, {""token"": ""SR1304"", ""start_span"": 11, ""end_span"": 17, ""type"": ""Organism""}, {""token"": ""hilE"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""lacZY"", ""start_span"": 50, ""end_span"": 55, ""type"": ""Protein""}, {""token"": ""hilD"", ""start_span"": 67, ""end_span"": 71, ""type"": ""Protein""}, {""token"": ""lacZY"", ""start_span"": 74, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""MOPS"", ""start_span"": 143, ""end_span"": 147, ""type"": ""Chemical""}]"
The hilC mutation had little effect on SPI1 gene expression or the invasive phenotype, whereas the over - expression of hilC suppressed the hilD mutation, thereby promoting high levels of hilA and invF expression, which suggests that HilC can partially compensate for the loss of function of HilD and the invasive phenotype ( 8, 9, 15).	"hilC	4	8	Protein"	"hilC	120	124	Protein"	"hilD	140	144	Protein"	"hilA	188	192	Protein"	"invF	197	201	Protein"	"HilC	234	238	Protein"	"HilD	292	296	Protein"	"[{""token"": ""hilC"", ""start_span"": 4, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""hilC"", ""start_span"": 120, ""end_span"": 124, ""type"": ""Protein""}, {""token"": ""hilD"", ""start_span"": 140, ""end_span"": 144, ""type"": ""Protein""}, {""token"": ""hilA"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Protein""}, {""token"": ""invF"", ""start_span"": 197, ""end_span"": 201, ""type"": ""Protein""}, {""token"": ""HilC"", ""start_span"": 234, ""end_span"": 238, ""type"": ""Protein""}, {""token"": ""HilD"", ""start_span"": 292, ""end_span"": 296, ""type"": ""Protein""}]"
On the negative strand of 89K, peptides encoded by 05SSU0944 and 05SSU0943 exhibit 27% and 41% amino acid sequence identity with the SalK and the SalR proteins of Streptococcus salivarius, respectively, forming a TCSTS belonging to the Nar / LuxR family.	"05SSU0944	51	60	Protein"	"05SSU0943	65	74	Protein"	"SalK	133	137	Protein"	"SalR	146	150	Protein"	"Streptococcus salivarius	163	187	Organism"	"Nar	236	239	Protein"	"LuxR	242	246	Protein"	"[{""token"": ""05SSU0944"", ""start_span"": 51, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""05SSU0943"", ""start_span"": 65, ""end_span"": 74, ""type"": ""Protein""}, {""token"": ""SalK"", ""start_span"": 133, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""SalR"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""Streptococcus salivarius"", ""start_span"": 163, ""end_span"": 187, ""type"": ""Organism""}, {""token"": ""Nar"", ""start_span"": 236, ""end_span"": 239, ""type"": ""Protein""}, {""token"": ""LuxR"", ""start_span"": 242, ""end_span"": 246, ""type"": ""Protein""}]"
Downstream of salKR, the 05SSU0942, 05SSU0941, 05SSU0940, 05SSU0939, 05SSU0938 genes were predicted to encode peptides with significant identities to the orthologues of Streptococcus agalactiae.	"salKR	14	19	Protein"	"05SSU0942	25	34	Protein"	"05SSU0941	36	45	Protein"	"05SSU0940	47	56	Protein"	"05SSU0939	58	67	Protein"	"05SSU0938	69	78	Protein"	"Streptococcus agalactiae	169	193	Organism"	"[{""token"": ""salKR"", ""start_span"": 14, ""end_span"": 19, ""type"": ""Protein""}, {""token"": ""05SSU0942"", ""start_span"": 25, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""05SSU0941"", ""start_span"": 36, ""end_span"": 45, ""type"": ""Protein""}, {""token"": ""05SSU0940"", ""start_span"": 47, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""05SSU0939"", ""start_span"": 58, ""end_span"": 67, ""type"": ""Protein""}, {""token"": ""05SSU0938"", ""start_span"": 69, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""Streptococcus agalactiae"", ""start_span"": 169, ""end_span"": 193, ""type"": ""Organism""}]"
These results suggested that salK and salR are transcriptionally coupled, and the five downstream ( 05SSU0942 - 05SSU0938) genes are co - transcribed from a promoter positioned immediately upstream of 05SSU0942 and that their transcription ends between the 05SSU0938 - 05SSU0937 intergenic region which contains a terminator - like inverted repeat sequence.	"salK	29	33	Protein"	"salR	38	42	Protein"	"05SSU0942	100	109	Protein"	"05SSU0938	112	121	Protein"	"05SSU0942	201	210	Protein"	"05SSU0938	257	266	Protein"	"05SSU0937	269	278	Protein"	"[{""token"": ""salK"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""salR"", ""start_span"": 38, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""05SSU0942"", ""start_span"": 100, ""end_span"": 109, ""type"": ""Protein""}, {""token"": ""05SSU0938"", ""start_span"": 112, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""05SSU0942"", ""start_span"": 201, ""end_span"": 210, ""type"": ""Protein""}, {""token"": ""05SSU0938"", ""start_span"": 257, ""end_span"": 266, ""type"": ""Protein""}, {""token"": ""05SSU0937"", ""start_span"": 269, ""end_span"": 278, ""type"": ""Protein""}]"
Together with some elements of DNA recombination / repair ( 05SSU0063, 05SSU0588 and 05SSU0953), two transcription regulators ( 05SSU0503 and 05SSU1233) were also under the regulation of SalK / SalR.	"05SSU0063	60	69	Protein"	"05SSU0588	71	80	Protein"	"05SSU0953	85	94	Protein"	"05SSU0503	128	137	Protein"	"05SSU1233	142	151	Protein"	"SalK	187	191	Protein"	"SalR	194	198	Protein"	"[{""token"": ""05SSU0063"", ""start_span"": 60, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""05SSU0588"", ""start_span"": 71, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""05SSU0953"", ""start_span"": 85, ""end_span"": 94, ""type"": ""Protein""}, {""token"": ""05SSU0503"", ""start_span"": 128, ""end_span"": 137, ""type"": ""Protein""}, {""token"": ""05SSU1233"", ""start_span"": 142, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""SalK"", ""start_span"": 187, ""end_span"": 191, ""type"": ""Protein""}, {""token"": ""SalR"", ""start_span"": 194, ""end_span"": 198, ""type"": ""Protein""}]"
