These data highlight the importance of the acetylation of lysines 50 and 51 in the function of Tat, since different histone acetyltransferases involved in distinct signaling pathways, GCN5 and p300 / CBP, converge to acetylate Tat on the same site.	"Tat	95	98	Protein"	"histone	116	123	Protein"	"GCN5	184	188	Protein"	"p300	193	197	Protein"	"CBP	200	203	Protein"	"Tat	227	230	Protein"	"[{""token"": ""Tat"", ""start_span"": 95, ""end_span"": 98, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 116, ""end_span"": 123, ""type"": ""Protein""}, {""token"": ""GCN5"", ""start_span"": 184, ""end_span"": 188, ""type"": ""Protein""}, {""token"": ""p300"", ""start_span"": 193, ""end_span"": 197, ""type"": ""Protein""}, {""token"": ""CBP"", ""start_span"": 200, ""end_span"": 203, ""type"": ""Protein""}, {""token"": ""Tat"", ""start_span"": 227, ""end_span"": 230, ""type"": ""Protein""}]"
mSin3A / histone deacetylase 2 - and PRMT5 - containing Brg1 complex is involved in transcriptional repression of the Myc target gene cad.	"mSin3A	0	6	Protein"	"histone deacetylase 2	9	30	Protein"	"PRMT5	37	42	Protein"	"Brg1	56	60	Protein"	"Myc	118	121	Protein"	"cad	134	137	Protein"	"[{""token"": ""mSin3A"", ""start_span"": 0, ""end_span"": 6, ""type"": ""Protein""}, {""token"": ""histone deacetylase 2"", ""start_span"": 9, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""PRMT5"", ""start_span"": 37, ""end_span"": 42, ""type"": ""Protein""}, {""token"": ""Brg1"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""Myc"", ""start_span"": 118, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""cad"", ""start_span"": 134, ""end_span"": 137, ""type"": ""Protein""}]"
Here we report that PRMT5 can be found in association with endogenous hSWI / SNF complexes, which can methylate H3 and H4 N - terminal tails, and show that H3 arginine 8 and H4 arginine 3 are preferred sites of methylation by recombinant and hSWI / SNF - associated PRMT5.	"PRMT5	20	25	Protein"	"H3	112	114	Protein"	"H4	119	121	Protein"	"H3	156	158	Protein"	"H4	174	176	Protein"	"PRMT5	266	271	Protein"	"[{""token"": ""PRMT5"", ""start_span"": 20, ""end_span"": 25, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 112, ""end_span"": 114, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 119, ""end_span"": 121, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 156, ""end_span"": 158, ""type"": ""Protein""}, {""token"": ""H4"", ""start_span"": 174, ""end_span"": 176, ""type"": ""Protein""}, {""token"": ""PRMT5"", ""start_span"": 266, ""end_span"": 271, ""type"": ""Protein""}]"
This association appears to be necessary for the transcriptional activities of Rad6, as deletion of various Paf1 complex members or Bre1 abolishes H2B ubiquitylation ( ubH2B) and reduces the recruitment of Rad6 to the promoters and transcribed regions of active genes.	"Rad6	79	83	Protein"	"Paf1	108	112	Protein"	"Bre1	132	136	Protein"	"H2B	147	150	Protein"	"ubH2B	168	173	Protein"	"Rad6	206	210	Protein"	"[{""token"": ""Rad6"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Protein""}, {""token"": ""Paf1"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Protein""}, {""token"": ""Bre1"", ""start_span"": 132, ""end_span"": 136, ""type"": ""Protein""}, {""token"": ""H2B"", ""start_span"": 147, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""ubH2B"", ""start_span"": 168, ""end_span"": 173, ""type"": ""Protein""}, {""token"": ""Rad6"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Protein""}]"
Firstly, PHD3 lacks an N - terminal extension found in PHD1 and PHD2; deletion of this domain from PHD1 and PHD2 renders them susceptible to degradation by Siah2.	"PHD3	9	13	Protein"	"PHD1	55	59	Protein"	"PHD2	64	68	Protein"	"PHD1	99	103	Protein"	"PHD2	108	112	Protein"	"Siah2	156	161	Protein"	"[{""token"": ""PHD3"", ""start_span"": 9, ""end_span"": 13, ""type"": ""Protein""}, {""token"": ""PHD1"", ""start_span"": 55, ""end_span"": 59, ""type"": ""Protein""}, {""token"": ""PHD2"", ""start_span"": 64, ""end_span"": 68, ""type"": ""Protein""}, {""token"": ""PHD1"", ""start_span"": 99, ""end_span"": 103, ""type"": ""Protein""}, {""token"": ""PHD2"", ""start_span"": 108, ""end_span"": 112, ""type"": ""Protein""}, {""token"": ""Siah2"", ""start_span"": 156, ""end_span"": 161, ""type"": ""Protein""}]"
Tissue plasminogen activator ( tPA) was produced in ornithine transcarbamoylase ( OTC) cells by introducing the tPA gene into OTC cells.	"Tissue plasminogen activator	0	28	Protein"	"tPA	31	34	Protein"	"ornithine transcarbamoylase	52	79	Protein"	"OTC	82	85	Protein"	"tPA	112	115	Protein"	"OTC	126	129	Protein"	"[{""token"": ""Tissue plasminogen activator"", ""start_span"": 0, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""tPA"", ""start_span"": 31, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""ornithine transcarbamoylase"", ""start_span"": 52, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""OTC"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Protein""}, {""token"": ""tPA"", ""start_span"": 112, ""end_span"": 115, ""type"": ""Protein""}, {""token"": ""OTC"", ""start_span"": 126, ""end_span"": 129, ""type"": ""Protein""}]"
Consistent with the genetic and biochemical interactions linking CCR4 / NOT with proteasome and Set1 - mediated methylation, we find that loss of Not4 decreases global and gene - specific H3K4 trimethylation ( H3K4me3) and decreases 19S proteasome recruitment to the PMA1 gene.	"CCR4	65	69	Protein"	"Set1	96	100	Protein"	"Not4	146	150	Protein"	"H3K4	188	192	Protein"	"H3K4me3	210	217	Protein"	"PMA1	267	271	Protein"	"[{""token"": ""CCR4"", ""start_span"": 65, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""Set1"", ""start_span"": 96, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""Not4"", ""start_span"": 146, ""end_span"": 150, ""type"": ""Protein""}, {""token"": ""H3K4"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Protein""}, {""token"": ""H3K4me3"", ""start_span"": 210, ""end_span"": 217, ""type"": ""Protein""}, {""token"": ""PMA1"", ""start_span"": 267, ""end_span"": 271, ""type"": ""Protein""}]"
Analysis of the subcellular localization of TULA and AIF together with the functional analysis of TULA mutants is consistent with the idea that TULA enhances the apoptotic effect of AIF by facilitating the interactions of AIF with its apoptotic co - factors, which remain to be identified.	"TULA	44	48	Protein"	"AIF	53	56	Protein"	"TULA	98	102	Protein"	"TULA	144	148	Protein"	"AIF	182	185	Protein"	"AIF	222	225	Protein"	"[{""token"": ""TULA"", ""start_span"": 44, ""end_span"": 48, ""type"": ""Protein""}, {""token"": ""AIF"", ""start_span"": 53, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""TULA"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""TULA"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""AIF"", ""start_span"": 182, ""end_span"": 185, ""type"": ""Protein""}, {""token"": ""AIF"", ""start_span"": 222, ""end_span"": 225, ""type"": ""Protein""}]"
A growing number of proteins and small molecules have been identified that regulate HIF - 1 activity by modulating the physical or functional interaction of PHD2, VHL, FIH - 1, RACK1, or HSP90 with HIF - 1alpha.	"PHD2	157	161	Protein"	"VHL	163	166	Protein"	"FIH - 1	168	175	Protein"	"RACK1	177	182	Protein"	"HSP90	187	192	Protein"	"HIF - 1alpha	198	210	Protein"	"[{""token"": ""PHD2"", ""start_span"": 157, ""end_span"": 161, ""type"": ""Protein""}, {""token"": ""VHL"", ""start_span"": 163, ""end_span"": 166, ""type"": ""Protein""}, {""token"": ""FIH - 1"", ""start_span"": 168, ""end_span"": 175, ""type"": ""Protein""}, {""token"": ""RACK1"", ""start_span"": 177, ""end_span"": 182, ""type"": ""Protein""}, {""token"": ""HSP90"", ""start_span"": 187, ""end_span"": 192, ""type"": ""Protein""}, {""token"": ""HIF - 1alpha"", ""start_span"": 198, ""end_span"": 210, ""type"": ""Protein""}]"
Downregulation of ICBP90 and DNMT1 decreased VEGF gene expression, a major pro - angiogenic factor, whereas those of p16 ( INK4A) gene and RB1 gene were significantly enhanced.	"ICBP90	18	24	Protein"	"DNMT1	29	34	Protein"	"VEGF	45	49	Protein"	"p16	117	120	Protein"	"INK4A	123	128	Protein"	"RB1	139	142	Protein"	"[{""token"": ""ICBP90"", ""start_span"": 18, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""DNMT1"", ""start_span"": 29, ""end_span"": 34, ""type"": ""Protein""}, {""token"": ""VEGF"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Protein""}, {""token"": ""p16"", ""start_span"": 117, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""INK4A"", ""start_span"": 123, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""RB1"", ""start_span"": 139, ""end_span"": 142, ""type"": ""Protein""}]"
