The ditA1, ditA2, and ditA3 genes, which encode the alpha and beta subunits of the oxygenase and the ferredoxin of the diterpenoid dioxygenase, respectively, were isolated and sequenced.	"ditA1	4	9	Protein"	"ditA2	11	16	Protein"	"ditA3	22	27	Protein"	"[{""token"": ""ditA1"", ""start_span"": 4, ""end_span"": 9, ""type"": ""Protein""}, {""token"": ""ditA2"", ""start_span"": 11, ""end_span"": 16, ""type"": ""Protein""}, {""token"": ""ditA3"", ""start_span"": 22, ""end_span"": 27, ""type"": ""Protein""}]"
MeCP2 is shown to interact with the Sin3 / histone deacetylase co - repressor complex.	"MeCP2	0	5	Protein"	"Sin3	36	40	Protein"	"histone	43	50	Protein"	"[{""token"": ""MeCP2"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}, {""token"": ""Sin3"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 43, ""end_span"": 50, ""type"": ""Protein""}]"
Gap1p exhibited the same membrane topology in strains lacking Shr3p; therefore, Gap1p fully integrates into the ER membrane independently of this permease - specific packaging chaperone.	"Gap1p	0	5	Protein"	"Shr3p	62	67	Protein"	"Gap1p	80	85	Protein"	"[{""token"": ""Gap1p"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}, {""token"": ""Shr3p"", ""start_span"": 62, ""end_span"": 67, ""type"": ""Protein""}, {""token"": ""Gap1p"", ""start_span"": 80, ""end_span"": 85, ""type"": ""Protein""}]"
To study the dynamics of mammalian HP1 proteins we have microinjected recombinant forms of mHP1alpha, M31 and M32 into the cytoplasm of living cells.	"mHP1alpha	91	100	Protein"	"M31	102	105	Protein"	"M32	110	113	Protein"	"[{""token"": ""mHP1alpha"", ""start_span"": 91, ""end_span"": 100, ""type"": ""Protein""}, {""token"": ""M31"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""M32"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Protein""}]"
Exchanging the human propeptide in this chimera with either the murine MIC - 1 or TGF - beta1 propeptide resulted in secretion of the unprocessed, monomeric chimera, suggesting a specific interaction between the human MIC - 1 propeptide and mature peptide.	"MIC - 1	71	78	Protein"	"TGF - beta1	82	93	Protein"	"MIC - 1	218	225	Protein"	"[{""token"": ""MIC - 1"", ""start_span"": 71, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""TGF - beta1"", ""start_span"": 82, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""MIC - 1"", ""start_span"": 218, ""end_span"": 225, ""type"": ""Protein""}]"
Fully methylated but not unmethylated GSTP1 promoter fragment was shown to bind to a complex similar to methyl cytosine - binding protein complex 1 that contains methyl - CpG - binding domain 2 protein ( MBD2) in electrophoretic mobility shift assays using LNCaP cell nuclear extracts.	"GSTP1	38	43	Protein"	"methyl - CpG - binding domain 2 protein	162	201	Protein"	"MBD2	204	208	Protein"	"[{""token"": ""GSTP1"", ""start_span"": 38, ""end_span"": 43, ""type"": ""Protein""}, {""token"": ""methyl - CpG - binding domain 2 protein"", ""start_span"": 162, ""end_span"": 201, ""type"": ""Protein""}, {""token"": ""MBD2"", ""start_span"": 204, ""end_span"": 208, ""type"": ""Protein""}]"
In the present study, we observed that about one - third of the ectodomain protein ( sTSHR - gp), in which the signal peptide of TSHR was replaced by the baculovirus - encoded glycoprotein 67 - signal peptide, was secreted into the culture medium and the remainder stayed within cells in the recombinant baculovirus system.	"sTSHR	85	90	Protein"	"TSHR	129	133	Protein"	"glycoprotein 67	176	191	Protein"	"[{""token"": ""sTSHR"", ""start_span"": 85, ""end_span"": 90, ""type"": ""Protein""}, {""token"": ""TSHR"", ""start_span"": 129, ""end_span"": 133, ""type"": ""Protein""}, {""token"": ""glycoprotein 67"", ""start_span"": 176, ""end_span"": 191, ""type"": ""Protein""}]"
Death - associated protein - kinase ( DAP - Kinase) is a pro - apoptotic serine / threonine kinase with a death domain, which is involved in apoptosis induced by interferon - gamma, tumor necrosis factor - alpha, and Fas ligand.	"interferon - gamma	162	180	Protein"	"tumor necrosis factor - alpha	182	211	Protein"	"Fas ligand	217	227	Protein"	"[{""token"": ""interferon - gamma"", ""start_span"": 162, ""end_span"": 180, ""type"": ""Protein""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 182, ""end_span"": 211, ""type"": ""Protein""}, {""token"": ""Fas ligand"", ""start_span"": 217, ""end_span"": 227, ""type"": ""Protein""}]"
This increased stability is due to the absence of proline hydroxylation, which in normoxia promotes binding of HIF to the von Hippel - Lindau ( VHL tumor suppressor) ubiquitin ligase.	"von Hippel - Lindau	122	141	Protein"	"VHL tumor suppressor	144	164	Protein"	"ubiquitin	166	175	Protein"	"[{""token"": ""von Hippel - Lindau"", ""start_span"": 122, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""VHL tumor suppressor"", ""start_span"": 144, ""end_span"": 164, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 166, ""end_span"": 175, ""type"": ""Protein""}]"
Dysregulation of HIF - target genes such as vascular endothelial growth factor and transforming growth factor alpha has been implicated in the pathogenesis of renal cell carcinomas and of hemangioblastomas, both of which frequently lack pVHL function.	"vascular endothelial growth factor	44	78	Protein"	"transforming growth factor alpha	83	115	Protein"	"pVHL	237	241	Protein"	"[{""token"": ""vascular endothelial growth factor"", ""start_span"": 44, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""transforming growth factor alpha"", ""start_span"": 83, ""end_span"": 115, ""type"": ""Protein""}, {""token"": ""pVHL"", ""start_span"": 237, ""end_span"": 241, ""type"": ""Protein""}]"
