Southern blotting after DNA restriction with MspI and HpaII indicated that two MspI / HpaII restriction sites in the Cx32 promoter ( positions - 147 and - 847) were methylated in WB - F344 cells, but not in MH1C1 cells or hepatocytes.	"MspI	45	49	Protein"	"HpaII	54	59	Protein"	"MspI	79	83	Protein"	"HpaII	86	91	Protein"	"Cx32	117	121	Protein"	"[{""token"": ""MspI"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Protein""}, {""token"": ""HpaII"", ""start_span"": 54, ""end_span"": 59, ""type"": ""Protein""}, {""token"": ""MspI"", ""start_span"": 79, ""end_span"": 83, ""type"": ""Protein""}, {""token"": ""HpaII"", ""start_span"": 86, ""end_span"": 91, ""type"": ""Protein""}, {""token"": ""Cx32"", ""start_span"": 117, ""end_span"": 121, ""type"": ""Protein""}]"
We hypothesized that the tissue specificity of type I collagen cross - linking is, in part, due to the differential expression of lysyl hydroxylase genes ( Procollagen - lysine, 2 - oxyglutarate, 5 - dioxygenase 1, 2, and 3 [ PLOD1, PLOD2, and PLOD3]).	"2	178	179	Protein"	"3	222	223	Protein"	"PLOD1	226	231	Protein"	"PLOD2	233	238	Protein"	"PLOD3	244	249	Protein"	"[{""token"": ""2"", ""start_span"": 178, ""end_span"": 179, ""type"": ""Protein""}, {""token"": ""3"", ""start_span"": 222, ""end_span"": 223, ""type"": ""Protein""}, {""token"": ""PLOD1"", ""start_span"": 226, ""end_span"": 231, ""type"": ""Protein""}, {""token"": ""PLOD2"", ""start_span"": 233, ""end_span"": 238, ""type"": ""Protein""}, {""token"": ""PLOD3"", ""start_span"": 244, ""end_span"": 249, ""type"": ""Protein""}]"
Quinidine - treated MCF - 7 cells showed elevated p21 ( WAF1), hypophosphorylation and suppression of retinoblastoma protein, and down - regulation of cyclin D1, similar to the cell cycle response observed with cells induced to differentiate by histone deacetylase inhibitors, trichostatin A, and trapoxin.	"p21	50	53	Protein"	"WAF1	56	60	Protein"	"retinoblastoma	102	116	Protein"	"cyclin D1	151	160	Protein"	"histone	245	252	Protein"	"[{""token"": ""p21"", ""start_span"": 50, ""end_span"": 53, ""type"": ""Protein""}, {""token"": ""WAF1"", ""start_span"": 56, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""retinoblastoma"", ""start_span"": 102, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""cyclin D1"", ""start_span"": 151, ""end_span"": 160, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 245, ""end_span"": 252, ""type"": ""Protein""}]"
To examine the role of glycosylation in channel function, a Chinese hamster ovary cell line deficient in glycosylation ( Lec - 1) and its parental cell line ( Pro - 5) were transiently transfected with human KvLQT1 ( hKvLQT1) cDNA, alone and in combination with the rat ( rminK) or human minK ( hminK) cDNA.	"KvLQT1	208	214	Protein"	"hKvLQT1	217	224	Protein"	"rminK	272	277	Protein"	"minK	288	292	Protein"	"hminK	295	300	Protein"	"[{""token"": ""KvLQT1"", ""start_span"": 208, ""end_span"": 214, ""type"": ""Protein""}, {""token"": ""hKvLQT1"", ""start_span"": 217, ""end_span"": 224, ""type"": ""Protein""}, {""token"": ""rminK"", ""start_span"": 272, ""end_span"": 277, ""type"": ""Protein""}, {""token"": ""minK"", ""start_span"": 288, ""end_span"": 292, ""type"": ""Protein""}, {""token"": ""hminK"", ""start_span"": 295, ""end_span"": 300, ""type"": ""Protein""}]"
Frameshift mutations of hMSH3, hMLH3, BRCA - 2, TGF - beta type II receptor, and BAX genes were detected in MSI - H tumors.	"hMSH3	24	29	Protein"	"hMLH3	31	36	Protein"	"BRCA - 2	38	46	Protein"	"TGF - beta type II receptor	48	75	Protein"	"BAX	81	84	Protein"	"[{""token"": ""hMSH3"", ""start_span"": 24, ""end_span"": 29, ""type"": ""Protein""}, {""token"": ""hMLH3"", ""start_span"": 31, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""BRCA - 2"", ""start_span"": 38, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""TGF - beta type II receptor"", ""start_span"": 48, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""BAX"", ""start_span"": 81, ""end_span"": 84, ""type"": ""Protein""}]"
Using a conditional mutant Xist allele, we provide direct evidence for that loss of Xist RNA destabilizes the inactive state in somatic cells, leading to an increased reactivation frequency of an X - linked GFP transgene and of the endogenous hypoxanthine phosphoribosyl transferase ( Hprt) gene in mouse embryonic fibroblasts.	"Xist	27	31	Protein"	"Xist	84	88	Protein"	"GFP	207	210	Protein"	"hypoxanthine phosphoribosyl transferase	243	282	Protein"	"Hprt	285	289	Protein"	"[{""token"": ""Xist"", ""start_span"": 27, ""end_span"": 31, ""type"": ""Protein""}, {""token"": ""Xist"", ""start_span"": 84, ""end_span"": 88, ""type"": ""Protein""}, {""token"": ""GFP"", ""start_span"": 207, ""end_span"": 210, ""type"": ""Protein""}, {""token"": ""hypoxanthine phosphoribosyl transferase"", ""start_span"": 243, ""end_span"": 282, ""type"": ""Protein""}, {""token"": ""Hprt"", ""start_span"": 285, ""end_span"": 289, ""type"": ""Protein""}]"
The acetylation of these two lysines by p300 / CBP has been recently shown to stimulate Tat transcriptional activity and accordingly, we have found that hGCN5 can considerably enhance Tat - dependent transcription of the HIV - 1 long terminal repeat.	"p300	40	44	Protein"	"CBP	47	50	Protein"	"Tat	88	91	Protein"	"hGCN5	153	158	Protein"	"Tat	184	187	Protein"	"[{""token"": ""p300"", ""start_span"": 40, ""end_span"": 44, ""type"": ""Protein""}, {""token"": ""CBP"", ""start_span"": 47, ""end_span"": 50, ""type"": ""Protein""}, {""token"": ""Tat"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Protein""}, {""token"": ""hGCN5"", ""start_span"": 153, ""end_span"": 158, ""type"": ""Protein""}, {""token"": ""Tat"", ""start_span"": 184, ""end_span"": 187, ""type"": ""Protein""}]"
The single mutants Q38, Q45, Q78, Q90, Q98, A40, A47, A80, A92, and A100 and the double mutants A40 / A47 and A80 / A100 were well expressed, bound CRF, sauvagine ( SVG), and urotensin - I ( UTS - I) with a normal affinity, and increased cAMP accumulation with a high efficiency.	"CRF	148	151	Protein"	"sauvagine	153	162	Protein"	"SVG	165	168	Protein"	"urotensin - I	175	188	Protein"	"UTS - I	191	198	Protein"	"[{""token"": ""CRF"", ""start_span"": 148, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""sauvagine"", ""start_span"": 153, ""end_span"": 162, ""type"": ""Protein""}, {""token"": ""SVG"", ""start_span"": 165, ""end_span"": 168, ""type"": ""Protein""}, {""token"": ""urotensin - I"", ""start_span"": 175, ""end_span"": 188, ""type"": ""Protein""}, {""token"": ""UTS - I"", ""start_span"": 191, ""end_span"": 198, ""type"": ""Protein""}]"
Quantitative RT - PCR analysis of the 4 genes showed reduced expression of 2 genes in cancers: Insulin - induced protein 1 ( INSIG1 / CL - 6) and p41 Arp2 / 3 complex ( p41 - Arc).	"Insulin - induced protein 1	95	122	Protein"	"INSIG1	125	131	Protein"	"CL - 6	134	140	Protein"	"p41	146	149	Protein"	"p41	169	172	Protein"	"[{""token"": ""Insulin - induced protein 1"", ""start_span"": 95, ""end_span"": 122, ""type"": ""Protein""}, {""token"": ""INSIG1"", ""start_span"": 125, ""end_span"": 131, ""type"": ""Protein""}, {""token"": ""CL - 6"", ""start_span"": 134, ""end_span"": 140, ""type"": ""Protein""}, {""token"": ""p41"", ""start_span"": 146, ""end_span"": 149, ""type"": ""Protein""}, {""token"": ""p41"", ""start_span"": 169, ""end_span"": 172, ""type"": ""Protein""}]"
Primarily because of the recent discovery of the SET domain - depending H3 - specific histone methyltransferases SUV39H1 and Suv39h1, which selectively methylate lysine 9 of the H3 N terminus, this posttranslational modification has regained scientific interest.	"H3	72	74	Protein"	"histone	86	93	Protein"	"SUV39H1	113	120	Protein"	"Suv39h1	125	132	Protein"	"H3	178	180	Protein"	"[{""token"": ""H3"", ""start_span"": 72, ""end_span"": 74, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 86, ""end_span"": 93, ""type"": ""Protein""}, {""token"": ""SUV39H1"", ""start_span"": 113, ""end_span"": 120, ""type"": ""Protein""}, {""token"": ""Suv39h1"", ""start_span"": 125, ""end_span"": 132, ""type"": ""Protein""}, {""token"": ""H3"", ""start_span"": 178, ""end_span"": 180, ""type"": ""Protein""}]"
