We found that the unmodified, but not the sDMA - modified, RG domains of SmD1 and SmD3 associate with a 20S methyltransferase complex, termed the methylosome, that contains the methyltransferase JBP1 and a JBP1 - interacting protein, pICln.	"SmD1	73	77	Protein"	"SmD3	82	86	Protein"	"JBP1	195	199	Protein"	"JBP1	206	210	Protein"	"pICln	234	239	Protein"	"[{""token"": ""SmD1"", ""start_span"": 73, ""end_span"": 77, ""type"": ""Protein""}, {""token"": ""SmD3"", ""start_span"": 82, ""end_span"": 86, ""type"": ""Protein""}, {""token"": ""JBP1"", ""start_span"": 195, ""end_span"": 199, ""type"": ""Protein""}, {""token"": ""JBP1"", ""start_span"": 206, ""end_span"": 210, ""type"": ""Protein""}, {""token"": ""pICln"", ""start_span"": 234, ""end_span"": 239, ""type"": ""Protein""}]"
The Xenopus laevis egg vitelline envelope is composed of five glycoproteins ( ZPA, ZPB, ZPC, ZPD, and ZPX).	"ZPA	78	81	Protein"	"ZPB	83	86	Protein"	"ZPC	88	91	Protein"	"ZPD	93	96	Protein"	"ZPX	102	105	Protein"	"[{""token"": ""ZPA"", ""start_span"": 78, ""end_span"": 81, ""type"": ""Protein""}, {""token"": ""ZPB"", ""start_span"": 83, ""end_span"": 86, ""type"": ""Protein""}, {""token"": ""ZPC"", ""start_span"": 88, ""end_span"": 91, ""type"": ""Protein""}, {""token"": ""ZPD"", ""start_span"": 93, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""ZPX"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Protein""}]"
Virions released from tunicamycin - treated cells contained the M glycoprotein but were devoid of both peplomer ( S) and haemagglutinin - esterase ( HE) proteins.	"M	64	65	Protein"	"peplomer	103	111	Protein"	"S	114	115	Protein"	"haemagglutinin - esterase	121	146	Protein"	"HE	149	151	Protein"	"[{""token"": ""M"", ""start_span"": 64, ""end_span"": 65, ""type"": ""Protein""}, {""token"": ""peplomer"", ""start_span"": 103, ""end_span"": 111, ""type"": ""Protein""}, {""token"": ""S"", ""start_span"": 114, ""end_span"": 115, ""type"": ""Protein""}, {""token"": ""haemagglutinin - esterase"", ""start_span"": 121, ""end_span"": 146, ""type"": ""Protein""}, {""token"": ""HE"", ""start_span"": 149, ""end_span"": 151, ""type"": ""Protein""}]"
Signaling via M1 - and M3 - but not M2 - or M4 - AchRs promote accumulation and transcriptional activation of HIF - 1alpha.	"M1 -	14	18	Protein"	"M3 -	23	27	Protein"	"M2 -	36	40	Protein"	"M4 - AchRs	44	54	Protein"	"HIF - 1alpha	110	122	Protein"	"[{""token"": ""M1 -"", ""start_span"": 14, ""end_span"": 18, ""type"": ""Protein""}, {""token"": ""M3 -"", ""start_span"": 23, ""end_span"": 27, ""type"": ""Protein""}, {""token"": ""M2 -"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""M4 - AchRs"", ""start_span"": 44, ""end_span"": 54, ""type"": ""Protein""}, {""token"": ""HIF - 1alpha"", ""start_span"": 110, ""end_span"": 122, ""type"": ""Protein""}]"
Transient expression of MBD2 enhanced the repression of partially methylated mDOR promoter activity, and this repression was partially reversed by treatment of trichostatin A, a specific histone deacetylase inhibitor, indicating that MBD2 may mediate DNA methylation - related chromatin modification through recruiting histone deacetylases to mDOR promoter region.	"MBD2	24	28	Protein"	"mDOR	77	81	Protein"	"histone	187	194	Protein"	"MBD2	234	238	Protein"	"mDOR	343	347	Protein"	"[{""token"": ""MBD2"", ""start_span"": 24, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""mDOR"", ""start_span"": 77, ""end_span"": 81, ""type"": ""Protein""}, {""token"": ""histone"", ""start_span"": 187, ""end_span"": 194, ""type"": ""Protein""}, {""token"": ""MBD2"", ""start_span"": 234, ""end_span"": 238, ""type"": ""Protein""}, {""token"": ""mDOR"", ""start_span"": 343, ""end_span"": 347, ""type"": ""Protein""}]"
Mechanistically, increased generation of C18 - ceramide by hCerS1 expression, but not by its catalytically inactive mutant, mediated the association and recruitment of the deacetylated Sp3 / HDAC1 complex to the hTERT promoter DNA, resulting in the local histone H3 deacetylation and repression of the promoter.	"hCerS1	59	65	Protein"	"Sp3	185	188	Protein"	"HDAC1	191	196	Protein"	"hTERT	212	217	Protein"	"histone H3	255	265	Protein"	"[{""token"": ""hCerS1"", ""start_span"": 59, ""end_span"": 65, ""type"": ""Protein""}, {""token"": ""Sp3"", ""start_span"": 185, ""end_span"": 188, ""type"": ""Protein""}, {""token"": ""HDAC1"", ""start_span"": 191, ""end_span"": 196, ""type"": ""Protein""}, {""token"": ""hTERT"", ""start_span"": 212, ""end_span"": 217, ""type"": ""Protein""}, {""token"": ""histone H3"", ""start_span"": 255, ""end_span"": 265, ""type"": ""Protein""}]"
Here, recombinant soluble VIPL proteins ( sVIPL) were expressed in Escherichia coli, biotinylated with biotin ligase and oligomerized with R - phycoerythrin ( PE) - labeled streptavidin ( SA).	"VIPL	26	30	Protein"	"sVIPL	42	47	Protein"	"biotin ligase	103	116	Protein"	"streptavidin	173	185	Protein"	"SA	188	190	Protein"	"[{""token"": ""VIPL"", ""start_span"": 26, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""sVIPL"", ""start_span"": 42, ""end_span"": 47, ""type"": ""Protein""}, {""token"": ""biotin ligase"", ""start_span"": 103, ""end_span"": 116, ""type"": ""Protein""}, {""token"": ""streptavidin"", ""start_span"": 173, ""end_span"": 185, ""type"": ""Protein""}, {""token"": ""SA"", ""start_span"": 188, ""end_span"": 190, ""type"": ""Protein""}]"
VprBP targets Merlin to the Roc1 - Cul4A - DDB1 E3 ligase complex for degradation.	"VprBP	0	5	Protein"	"Merlin	14	20	Protein"	"Roc1	28	32	Protein"	"Cul4A	35	40	Protein"	"DDB1	43	47	Protein"	"[{""token"": ""VprBP"", ""start_span"": 0, ""end_span"": 5, ""type"": ""Protein""}, {""token"": ""Merlin"", ""start_span"": 14, ""end_span"": 20, ""type"": ""Protein""}, {""token"": ""Roc1"", ""start_span"": 28, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""Cul4A"", ""start_span"": 35, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""DDB1"", ""start_span"": 43, ""end_span"": 47, ""type"": ""Protein""}]"
RESULTS: The 2. 9 A crystal structure of the CHIP U - box domain complexed with UbcH5a shows that CHIP binds to UbcH5 and Ubc13 through similar specificity determinants, including a key S - P - A motif on the E2 enzymes.	"CHIP	45	49	Protein"	"UbcH5a	80	86	Protein"	"CHIP	98	102	Protein"	"UbcH5	112	117	Protein"	"Ubc13	122	127	Protein"	"[{""token"": ""CHIP"", ""start_span"": 45, ""end_span"": 49, ""type"": ""Protein""}, {""token"": ""UbcH5a"", ""start_span"": 80, ""end_span"": 86, ""type"": ""Protein""}, {""token"": ""CHIP"", ""start_span"": 98, ""end_span"": 102, ""type"": ""Protein""}, {""token"": ""UbcH5"", ""start_span"": 112, ""end_span"": 117, ""type"": ""Protein""}, {""token"": ""Ubc13"", ""start_span"": 122, ""end_span"": 127, ""type"": ""Protein""}]"
While mass spectrometry analysis revealed that both monoubiquitination and polyubiquitination ( via both K48 - and K63 - linked chains) occur on PRLr, the results of experiments using forced expression of ubiquitin mutants indicate that PRLr polyubiquitination via K63 - linked chains is important for efficient interaction of PRLr with AP2 as well as for efficient internalization, postinternalization sorting, and proteolytic turnover of PRLr.	"PRLr	145	149	Protein"	"ubiquitin	205	214	Protein"	"PRLr	237	241	Protein"	"PRLr	327	331	Protein"	"PRLr	440	444	Protein"	"[{""token"": ""PRLr"", ""start_span"": 145, ""end_span"": 149, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 205, ""end_span"": 214, ""type"": ""Protein""}, {""token"": ""PRLr"", ""start_span"": 237, ""end_span"": 241, ""type"": ""Protein""}, {""token"": ""PRLr"", ""start_span"": 327, ""end_span"": 331, ""type"": ""Protein""}, {""token"": ""PRLr"", ""start_span"": 440, ""end_span"": 444, ""type"": ""Protein""}]"
