Also, Mcoln1 maps to chromosome 8 and contains an open reading frame of 580 amino acids, with a transcript length of approximately 2 kb encoded by 14 exons, similar to its human counterpart.	"chromosome	21	31	GO_ontology"	"[{""token"": ""chromosome"", ""start_span"": 21, ""end_span"": 31, ""type"": ""GO_ontology""}]"
Mcoln1 is highly similar to MCOLN1, especially in the transmembrane domains and ion pore region.	"transmembrane	54	67	GO_ontology"	"[{""token"": ""transmembrane"", ""start_span"": 54, ""end_span"": 67, ""type"": ""GO_ontology""}]"
The human gene MCOLN1 ( GenBank # AF287270) maps to chromosome 19p13. 2 - 13. 3 and encodes a novel protein that is a member of the transient receptor potential ( TRP) cation channel gene superfamily [ 7 - 10].	"chromosome	52	62	GO_ontology"	"[{""token"": ""chromosome"", ""start_span"": 52, ""end_span"": 62, ""type"": ""GO_ontology""}]"
Protein trafficking studies suggest that MLIV is the result of a defect in the late endocytic pathway, contrary to the other mucolipidoses which are typically caused by defective lysosomal hydrolases [ 11, 12].	"lysosomal	179	188	GO_ontology"	"[{""token"": ""lysosomal"", ""start_span"": 179, ""end_span"": 188, ""type"": ""GO_ontology""}]"
Loss of function mutants of the MCOLN1 C. elegans homologue, cup - 5, result in an increased rate of endocytosis, accumulation of large vacuoles, and a decreased rate of endocytosed protein breakdown; while over - expression of this gene reverses the phenotype [ 13].	"vacuoles	136	144	GO_ontology"	"[{""token"": ""vacuoles"", ""start_span"": 136, ""end_span"": 144, ""type"": ""GO_ontology""}]"
Correspondence with the Joint Genome Institute and the Lawrence Livermore National Laboratory ( LLNL) Human Genome Center confirmed the location of this BAC to mouse chromosome 8 and allowed us to construct a physical map of this region [ 14] ( Fig. 1A).	"chromosome	166	176	GO_ontology"	"[{""token"": ""chromosome"", ""start_span"": 166, ""end_span"": 176, ""type"": ""GO_ontology""}]"
( A) Physical map showing a 590 kb segment of mouse chromosome 8 syntenous to human chromosome 19, anchored by the genes Insr and Nte.	"chromosome	52	62	GO_ontology"	"[{""token"": ""chromosome"", ""start_span"": 52, ""end_span"": 62, ""type"": ""GO_ontology""}]"
TMPred analysis predicts that isoform 2 encodes a protein identical in structure to Mcoln1, possessing 6 transmembrane domains and a channel pore, however the protein sequences diverge at amino acid 526.	"transmembrane	105	118	GO_ontology"	"[{""token"": ""transmembrane"", ""start_span"": 105, ""end_span"": 118, ""type"": ""GO_ontology""}]"
The blue lines indicate the transmembrane domains.	"transmembrane	28	41	GO_ontology"	"[{""token"": ""transmembrane"", ""start_span"": 28, ""end_span"": 41, ""type"": ""GO_ontology""}]"
All six of the transmembrane domains, as well as the putative cation channel are highly conserved.	"transmembrane	15	28	GO_ontology"	"[{""token"": ""transmembrane"", ""start_span"": 15, ""end_span"": 28, ""type"": ""GO_ontology""}]"
The unique 86 amino acid c - terminal tail lacks the lysosomal targeting signal and does not contain any conserved domains when compared against the current profile databases.	"lysosomal	53	62	GO_ontology"	"[{""token"": ""lysosomal"", ""start_span"": 53, ""end_span"": 62, ""type"": ""GO_ontology""}]"
We speculate that this protein may have similar channel function but an alternate subcellular localization, but this must be proven once isoform - specific antibodies are raised.	"antibodies	156	166	GO_ontology"	"[{""token"": ""antibodies"", ""start_span"": 156, ""end_span"": 166, ""type"": ""GO_ontology""}]"
ATP11B, a P - type ATPase, has a rabbit - specific splice variant that deletes a transmembrane domain and therefore likely alters the putative function of the protein [ 18].	"transmembrane	81	94	GO_ontology"	"[{""token"": ""transmembrane"", ""start_span"": 81, ""end_span"": 94, ""type"": ""GO_ontology""}]"
Finally, movement of pigment granules within melanocytes or from melanocytes to keratinocytes makes use of cellular machinery that is shared by a variety of cell types, but that can vary in different regions of the body ( reviewed in Marks and Seabra 2001).	"pigment granules	21	37	GO_ontology"	"[{""token"": ""pigment granules"", ""start_span"": 21, ""end_span"": 37, ""type"": ""GO_ontology""}]"
However, for all of these mechanisms -- white spotting, pigment - type switching, and melanosome biogenesis -- more is known about the identity of the molecular components than their spatial and temporal control.	"melanosome	86	96	GO_ontology"	"[{""token"": ""melanosome"", ""start_span"": 86, ""end_span"": 96, ""type"": ""GO_ontology""}]"
